0.005 8.00357e-21 -1.65608e-35 1.5708 2e-05 -4.97223e-35 1.5708 4e-05 -6.36531e-35 1.5708 6e-05 -4.70218e-35 1.5708 8e-05 -2.79975e-35 1.5708 0.0001 -1.66019e-35 1.5708 0.00012 -1.00553e-35 1.5708 0.00014 -7.12816e-36 1.5708 0.00016 -6.1857e-36 1.5708 0.00018 -5.45399e-36 1.5708 0.0002 -4.7975e-36 1.5708 0.00022 -4.59341e-36 1.5708 0.00024 -4.49132e-36 1.5708 0.00026 -4.50423e-36 1.5708 0.00028 -4.58867e-36 1.5708 0.0003 -4.64223e-36 1.5708 0.00032 -4.67834e-36 1.5708 0.00034 -4.82874e-36 1.5708 0.00036 -5.35599e-36 1.5708 0.00038 -6.06168e-36 1.5708 0.0004 -6.22382e-36 1.5708 0.00042 -5.64834e-36 1.5708 0.00044 -4.67547e-36 1.5708 0.00046 -3.82189e-36 1.5708 0.00048 -2.22423e-36 1.5708 0.0005 1.93584e-37 1.5708 0.00052 2.10314e-36 1.5708 0.00054 3.60591e-36 1.5708 0.00056 5.09556e-36 1.5708 0.00058 7.35293e-36 1.5708 0.0006 1.04981e-35 1.5708 0.00062 1.38471e-35 1.5708 0.00064 1.43651e-35 1.5708 0.00066 1.40127e-35 1.5708 0.00068 1.49718e-35 1.5708 0.0007 1.60446e-35 1.5708 0.00072 1.89835e-35 1.5708 0.00074 2.11711e-35 1.5708 0.00076 1.88693e-35 1.5708 0.00078 1.48487e-35 1.5708 0.0008 1.24707e-35 1.5708 0.00082 1.13607e-35 1.5708 0.00084 1.01315e-35 1.5708 0.00086 4.2707e-36 1.5708 0.00088 -8.61057e-36 1.5708 0.0009 -2.57868e-35 1.5708 0.00092 -3.5871e-35 1.5708 0.00094 -2.26556e-35 1.5708 0.00096 6.46405e-37 1.5708 0.00098 -3.83543e-35 1.5708 0.001 -1.67449e-34 1.5708
0.055 3311.24 657.423 -3.64156 3314.75 654.725 20.8049 3309.42 657.875 23.3369 3341.7 556.152 62.544 3317.11 544.038 142.93 2869.82 83.7202 119.179 2700.7 198.722 97.2213 3082.37 -21.2033 72.4751 -319.596 -3288.34 49.5811 5496.59 -10561.1 20.3185 53744.7 -56295.5 59.1521 45552.2 -53447.1 -3.83794 -6359.76 -5368.69 176.939 7200.19 -7966.04 47.4254 7551.12 -8244.66 -613.591 6592.61 -4925.17 358.344 -2422.38 2187.19 1301.35 -15076.5 34751.7 -704.121 -4669.99 30405.9 -161.336 -406.992 22813.7 244.47 -12415.7 6635.72 -68.5768 -6788.37 4624.67 -367.99 -162.678 -541.597 -212.285 802.136 -1442.75 -145.245 1581.39 -2146.07 -188.859 4817.46 6366.51 -282.144 6997.36 13638.8 -294.678 6899.97 13411.2 318.581 4884.54 9993.86 -264.719 -10774.3 8511.06 273.556 -10638.6 8883.4 -85.3052 -11522.9 12330.1 84.4966 -11583 13061.9 -36.9176 -12538.1 13804.3 71.011 14898.4 44184.8 -233.076 4049.2 3834.83 129.539 298.513 -10657.6 178.101 -981.365 7197.18 93.1476 -1029.41 2869.68 -392.519 18.3019 2755.28 530.871 -39.8502 2195.32 1034.5 90.0837 1740.05 -2178.69 -847.65 1904.61 -57.0576 -1053.2 1811.03 203.431 -1325.48 1469.69 78.2607 -1820.5 1603.04 -74.7642 -1798.88 1713.42 -42.7097 -1841.54 1808.13 0.818821 -1870.29 1759.08 11.4553 -1863.49 1756.18 -37.2343 -1865.02 1764.78 -3.61239
0.105 1.54495e+06 25738.8 677.1 2.33233e+06 -801559 26.4479 2.05703e+06 161170 20.5102 -457790 61836.7 63.4857 -2.8457e+06 -31545.5 142.705 -3.73333e+06 -6.63823e+06 117.377 -1.43461e+06 2.05596e+06 92.0496 -456962 -52923.3 432.857 1038.88 -3.40618e+06 -82.1107 -70452.3 -1.26551e+06 31.2236 1.33034e+07 -7.12549e+06 164.923 4.76157e+06 -940740 42.4362 2.55053e+06 -2.14023e+07 174.4 248515 -1.02426e+07 67.7885 -824549 -1.99632e+06 -612.98 -7.23291e+07 -2.7151e+07 356.636 526455 -1.39907e+08 1302.32 -4.33766e+07 -6.87755e+07 -711.189 -5.55828e+07 -1.07098e+07 -156.172 2.39902e+07 2.31738e+07 236.903 -6.16754e+06 2.60195e+07 -67.246 3.77588e+07 523764 -371.177 -9.63845e+06 -38101.5 -213.628 -3.807e+06 -1.06106e+06 -153.951 1.61046e+06 -2.00144e+06 -193.888 2.48238e+06 5.68174e+06 -279.023 -1.18857e+06 1.52474e+06 -288.849 -17833.7 603393 319.156 42566.8 -863617 -214.845 116643 -272941 273.442 399410 145061 -81.7555 172648 -17360.1 84.2774 -8219.45 51135.6 -37.3527 -10725.7 122885 70.8579 17006.9 77138.9 -233.048 -1677.35 39882.6 129.513 33411.1 55840.1 178.62 39613.7 24485 93.0614 9283.04 59223.9 -391.831 -44718.7 5487.57 529.661 -182120 -7770.46 1034.4 -12689.5 -28644.4 -2177.38 150173 -99460.4 -53.945 473.365 -205427 153.754 3290.42 2318.83 75.2975 -49042.2 -11779.6 -69.7581 5981.47 -19307.9 -28.4695 -54996.8 17397.2 -0.26194 -22235.7 5635.63 12.3286 6655.25 87709.2 -37.0325 -2018.27 86924.1 -2.94221
0.155 1.0377e+10 -3.89286e+10 653.576 -1.92368e+10 -5.11719e+10 18.6385 -6.37983e+10 -1.02089e+10 18.2994 1.51372e+11 -1.48246e+11 58.9131 -1.13075e+11 -1.45031e+11 151.284 -5.81948e+09 -1.15213e+11 129.171 -3.91871e+10 2.31577e+11 112.308 6.03401e+10 7.61109e+08 451.969 9.37712e+10 -3.85293e+10 -95.3509 2.61708e+10 -3.62065e+09 56.3693 -1.03394e+09 -2.04623e+10 165.935 -8.88151e+09 2.25172e+09 39.306 1.44825e+10 5.26492e+08 171.539 -8.41559e+09 4.95081e+09 53.1983 -1.45699e+10 6.9894e+09 -618.516 -5.9644e+07 3.62904e+10 359.432 -1.27858e+10 2.31956e+10 1304.92 1.33756e+07 2.65842e+10 -710.018 -1.05463e+10 -2.40102e+09 -191.619 1.27941e+10 2.37328e+10 218.249 9.70189e+09 -1.5835e+10 -67.102 -3.44552e+08 -9.07239e+09 -372.953 -1.5926e+09 1.10828e+09 -211.341 2.63452e+06 -8.8507e+06 -159.296 2.26393e+07 1.06615e+08 -203.987 -1.18612e+09 1.89631e+09 -279.877 9.123e+08 -2.07977e+08 -303.888 -4.72238e+06 4.1678e+09 314.112 7.49341e+07 8.14424e+09 -215.524 1.93391e+07 4.35121e+09 272.932 -1.13841e+09 4.2324e+08 -79.232 -8.08137e+08 1.72936e+09 79.2188 2.87405e+09 -2.45832e+09 -81.9484 -2.66574e+09 -8.73636e+09 73.2818 6.01821e+08 1.13566e+09 -255.688 2.7329e+08 2.19748e+08 140.202 -1.36986e+08 2.34524e+09 185.763 -1.94415e+09 3.69147e+09 87.0881 -1.01766e+09 1.72487e+09 -377.687 6.85293e+07 1.99058e+09 527.466 3.45097e+09 3.65388e+06 1026.64 6.55474e+08 4.45308e+08 -2176.76 3.10814e+08 -2.34257e+08 -58.5142 -2.40523e+08 -4.69438e+07 145.443 -6.00344e+08 -2.57166e+07 61.0346 -6.4069e+08 2.87564e+08 284.762 -4.45954e+08 5.03253e+08 843.177 -1.4791e+08 6.87384e+07 -40.0753 2.99092e+08 -2.7819e+07 -182.12 -1.71242e+08 1.40844e+08 0.890093 -1.23257e+08 2.40883e+07 -55.5457
0.205 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0.255 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0.305 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0.355 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0.405 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0.455 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
0.505 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan
