0.01 -0.00112279 -0.000292736 -0.000123912 0.00183721 -0.00245377 -0.00054362 0.00216572 -4.05484e-06 -0.000346805 -0.000184295 -3.67557e-05 2.16668e-05 2.16806e-05 -3.66896e-05 -0.000184136 -0.000346648 -4.48197e-06 0.00216335 -0.000545627 -0.00244747 0.00187309 -4.71066e-05 -0.000656384
0.06 -0.00579231 -0.0296936 0.00891287 0.080461 -0.125228 -0.00609779 0.13418 0.0349854 -0.00757469 -0.0183737 -0.0166085 -0.0133991 -0.0134203 -0.0166758 -0.0184336 -0.0075542 0.0350576 0.134314 -0.00605023 -0.125338 0.0803133 0.00834448 -0.0301383
0.11 -0.00974483 -0.0764804 0.0335131 0.221445 -0.304509 0.0292435 0.403837 0.133662 -0.00410013 -0.0579814 -0.0709398 -0.0716383 -0.0721321 -0.0724665 -0.0593326 -0.00375677 0.135127 0.406759 0.0307592 -0.305269 0.223091 0.034093 -0.0765553
0.16 -0.0313741 -0.127633 0.0590556 0.378579 -0.435587 0.0958718 0.708903 0.277091 0.0270615 -0.0972641 -0.151898 -0.176473 -0.179535 -0.161058 -0.104742 0.0309529 0.288435 0.729037 0.107089 -0.437132 0.392149 0.0670933 -0.12458
0.21 -0.0800795 -0.187791 0.0611135 0.504368 -0.500935 0.168011 0.974276 0.434825 0.088715 -0.115295 -0.235975 -0.313612 -0.323904 -0.266324 -0.136643 0.112209 0.487047 1.05596 0.214215 -0.497082 0.559483 0.0906284 -0.17658
0.26 -0.147854 -0.257255 0.0302919 0.559566 -0.521608 0.22388 1.15184 0.574518 0.171112 -0.102181 -0.302756 -0.465964 -0.490266 -0.374426 -0.143766 0.25062 0.732564 1.38352 0.356167 -0.492923 0.705099 0.0896193 -0.245308
0.31 -0.211272 -0.320855 -0.0176839 0.544844 -0.512113 0.262627 1.23541 0.677939 0.257143 -0.0658779 -0.345331 -0.613715 -0.662755 -0.489942 -0.145383 0.418793 1.00856 1.72529 0.548596 -0.428975 0.828667 0.0609844 -0.340994
0.36 -0.256246 -0.366599 -0.0638391 0.49206 -0.473346 0.298342 1.25559 0.749178 0.335888 -0.020122 -0.365514 -0.733443 -0.822776 -0.630465 -0.189784 0.544642 1.26448 2.08306 0.808517 -0.292191 0.955962 0.0243318 -0.456276
0.41 -0.282236 -0.393674 -0.0996538 0.429754 -0.413178 0.33676 1.24434 0.798467 0.403158 0.0257058 -0.366332 -0.807113 -0.948584 -0.791025 -0.299588 0.568677 1.44072 2.42752 1.12932 -0.068249 1.1245 0.0160698 -0.564195
0.46 -0.293808 -0.406136 -0.124414 0.37179 -0.345887 0.37508 1.22083 0.833189 0.457957 0.0662943 -0.353354 -0.834774 -1.02958 -0.945048 -0.452393 0.486561 1.50823 2.71539 1.47449 0.235057 1.3566 0.0680018 -0.632073
0.51 -0.295626 -0.408506 -0.140591 0.32189 -0.283629 0.409008 1.19496 0.859805 0.503144 0.100404 -0.333382 -0.830736 -1.07126 -1.07043 -0.61289 0.330645 1.477 2.92153 1.80225 0.589053 1.64854 0.190945 -0.638962
0.56 -0.29074 -0.404216 -0.15115 0.27881 -0.233965 0.435132 1.17126 0.88486 0.544713 0.130486 -0.311196 -0.812096 -1.08723 -1.15962 -0.757162 0.137316 1.37518 3.04543 2.08654 0.961873 1.98127 0.37668 -0.581326
0.61 -0.28059 -0.39536 -0.158581 0.239211 -0.201167 0.450543 1.15084 0.914565 0.5902 0.161573 -0.288323 -0.792416 -1.09182 -1.21585 -0.875564 -0.0671079 1.23071 3.10016 2.31872 1.32972 2.33359 0.608699 -0.467364
0.66 -0.26555 -0.382961 -0.164802 0.199005 -0.187967 0.452109 1.13259 0.954506 0.647661 0.200365 -0.263376 -0.780642 -1.09711 -1.24767 -0.968013 -0.267033 1.06495 3.10232 2.50088 1.67825 2.68816 0.870147 -0.309542
0.71 -0.245412 -0.367342 -0.171325 0.15398 -0.196674 0.436194 1.11412 1.00954 0.725105 0.254649 -0.232731 -0.78184 -1.1126 -1.26575 -1.03967 -0.454433 0.892717 3.06739 2.63996 1.99995 3.03222 1.14694 -0.120167
0.76 -0.219744 -0.348453 -0.179439 0.100085 -0.229589 0.398902 1.09249 1.08348 0.829833 0.332745 -0.191082 -0.797793 -1.14528 -1.28135 -1.09839 -0.626067 0.723913 3.00827 2.74424 2.29148 3.35661 1.42818 0.0902622
0.81 -0.188135 -0.326142 -0.190323 0.0336866 -0.288853 0.336642 1.06475 1.17847 0.967451 0.442859 -0.131746 -0.82691 -1.1993 -1.30551 -1.15359 -0.781929 0.564728 2.93501 2.82168 2.55192 3.65492 1.70573 0.313318
0.86 -0.15039 -0.300345 -0.205018 -0.0480351 -0.375941 0.246677 1.0279 1.29399 1.14073 0.592517 -0.0466426 -0.863621 -1.27526 -1.34864 -1.21575 -0.924655 0.418224 2.85484 2.87914 2.78186 3.92296 1.97382 0.542513
0.91 -0.106639 -0.271151 -0.224236 -0.146524 -0.491042 0.127282 0.978483 1.42571 1.34868 0.788387 0.0740678 -0.897646 -1.36949 -1.4202 -1.2965 -1.05938 0.284569 2.77223 2.92202 2.98295 4.15849 2.22874 0.773174
0.96 -0.0573492 -0.238751 -0.248054 -0.261238 -0.632611 -0.0226123 0.911598 1.56472 1.58612 1.03658 0.24255 -0.913535 -1.47342 -1.52866 -1.40885 -1.19366 0.16132 2.68891 2.95393 3.15739 4.36089 2.46863 1.00237
1.01 -0.0032485 -0.203282 -0.275612 -0.389209 -0.797248 -0.204199 0.81996 1.69712 1.84399 1.34328 0.473722 -0.890796 -1.57344 -1.68123 -1.56747 -1.33719 0.043936 2.60415 2.97663 3.30744 4.53061 2.69316 1.22877
1.06 0.0548028 -0.164626 -0.30491 -0.525028 -0.98006 -0.419706 0.693344 1.8049 2.11066 1.7153 0.785101 -0.805045 -1.65155 -1.88492 -1.79271 -1.49507 -0.0674804 2.51174 2.98858 3.43458 4.6686 2.90304 1.45223
1.11 0.115919 -0.122268 -0.332888 -0.661494 -1.17544 -0.67273 0.519635 1.86915 2.37484 2.16003 1.19399 -0.635021 -1.6964 -2.15537 -2.07567 -1.65488 -0.189639 2.40118 2.98637 3.53966 4.77576 3.09918 1.67301
1.16 0.179489 -0.0748735 -0.355472 -0.790791 -1.37801 -0.967495 0.287304 1.87396 2.62603 2.67849 1.7064 -0.374382 -1.70821 -2.41815 -2.37782 -1.90271 -0.365567 2.28885 2.97958 3.62755 4.85304 3.28187 1.8911
1.21 0.245132 -0.0204852 -0.368293 -0.906815 -1.58443 -1.30769 -0.0120863 1.80933 2.85473 3.26438 2.32627 -0.00200551 -1.64091 -2.68589 -2.74489 -2.22467 -0.595283 2.16033 2.97802 3.70164 4.89956 3.44999 2.10593
1.26 0.312915 0.0430065 -0.368533 -1.0087 -1.79477 -1.69123 -0.373909 1.6822 3.05924 3.90057 3.03837 0.47528 -1.48937 -2.96045 -3.17416 -2.5943 -0.868576 2.00942 2.98417 3.76386 4.9138 3.60013 2.31361
1.31 0.382771 0.116302 -0.356815 -1.10195 -2.01133 -2.10569 -0.775934 1.51713 3.24332 4.55485 3.80341 1.0257 -1.27109 -3.23708 -3.64734 -2.98306 -1.15993 1.8436 3.00063 3.81459 4.89273 3.72736 2.50875
1.36 0.453751 0.197011 -0.33845 -1.19735 -2.23744 -2.53012 -1.18251 1.35137 3.41881 5.19266 4.57011 1.60041 -1.02649 -3.5477 -4.17179 -3.28478 -1.37564 1.60266 2.98431 3.87755 4.84485 3.83235 2.68807
1.41 0.525889 0.281308 -0.324257 -1.30209 -2.47008 -2.95008 -1.5633 1.21867 3.60204 5.7903 5.29098 2.14549 -0.810514 -3.94536 -4.62236 -3.43934 -1.57085 1.29052 2.92818 3.96234 4.78082 3.917 2.84863
1.46 0.600846 0.361537 -0.335301 -1.41005 -2.68365 -3.36489 -1.90401 1.13677 3.80133 6.32846 5.91979 2.59684 -0.702556 -4.23629 -4.92492 -3.59503 -1.77101 0.978913 2.79639 4.01135 4.74457 4.00265 2.99731
1.51 0.67149 0.440195 -0.34608 -1.53298 -2.90279 -3.75552 -2.20058 1.10397 4.01162 6.79906 6.44806 2.95987 -0.666402 -4.42893 -5.10601 -3.74679 -1.97685 0.67724 2.62302 4.03152 4.7347 4.08311 3.1301
1.56 0.745022 0.523048 -0.369918 -1.71428 -3.08614 -4.06196 -2.49077 1.10213 4.22696 7.20014 6.88069 3.25343 -0.674762 -4.5538 -5.18967 -3.87829 -2.18899 0.365172 2.44408 4.03376 4.71931 4.18409 3.25969
