0.55 -4.49895 6.35775e-06 0.0471655 0.0103307 0.00200303 0 0.589252 3.96227e-06 5.24553e-81 1 1 1.65584e-11 1 0.000101158 2.33438e-06 0.99997 0.973906 0.0024597 
0.56 -4.49893 6.57667e-06 0.0538123 0.0108689 0.00201431 0 0.599965 1.74455e-06 1.13e-83 1 1 9.43666e-12 1 0.000100494 2.43658e-06 0.99997 0.970234 0.00258783 
0.57 -4.49891 6.80705e-06 0.061211 0.011481 0.00200666 0 0.610678 7.57345e-07 2.23845e-86 1 1 5.32295e-12 1 9.98394e-05 2.54298e-06 0.999971 0.966146 0.00273357 
0.58 -4.49889 7.05046e-06 0.0694141 0.0121751 0.00199927 0 0.621391 3.24182e-07 4.08067e-89 1 1 2.9719e-12 1 9.91938e-05 2.65374e-06 0.999972 0.961614 0.00289884 
0.59 -4.49887 7.30864e-06 0.0784716 0.0129598 0.00199217 0 0.632104 1.36831e-07 6.85106e-92 1 1 1.6424e-12 1 9.85571e-05 2.76902e-06 0.999973 0.95661 0.00308568 
0.6 -4.49885 7.58349e-06 0.0884299 0.0138441 0.00198539 0 0.642817 5.69501e-08 1.06011e-94 1 1 8.98469e-13 1 9.79292e-05 2.88899e-06 0.999974 0.951108 0.00329622 
0.61 -4.49883 7.8771e-06 0.0993304 0.0148374 0.00197893 0 0.65353 2.33741e-08 1.51297e-97 1 1 4.86541e-13 1 9.731e-05 3.01384e-06 0.999975 0.945085 0.00353272 
0.62 -4.49881 8.19174e-06 0.111208 0.0159495 0.00197285 0 0.664242 9.46065e-09 1.99305e-100 1 1 2.60822e-13 1 9.66994e-05 3.14374e-06 0.999976 0.938522 0.0037975 
0.63 -4.49879 8.52989e-06 0.124089 0.0171904 0.00196715 0 0.674955 3.7763e-09 2.4251e-103 1 1 1.38417e-13 1 9.6097e-05 3.2789e-06 0.999977 0.931405 0.00409295 
0.64 -4.49877 8.89419e-06 0.13799 0.0185703 0.00196187 0 0.685668 1.48658e-09 2.72758e-106 1 1 7.27234e-14 1 9.55029e-05 3.41949e-06 0.999978 0.923724 0.0044215 
0.65 -4.49875 9.28752e-06 0.152918 0.0200995 0.00195703 0 0.696381 5.77162e-10 2.83775e-109 1 1 3.78277e-14 1 9.49169e-05 3.56573e-06 0.999979 0.915476 0.00478559 
0.66 -4.49873 9.71293e-06 0.168866 0.0217881 0.00195266 0 0.707094 2.2101e-10 2.7329e-112 1 1 1.9481e-14 1 9.43388e-05 3.71783e-06 0.99998 0.906664 0.00518765 
0.67 -4.49871 1.01737e-05 0.185815 0.0236463 0.00194878 0 0.717807 8.34729e-11 2.43799e-115 1 1 9.93333e-15 1 9.37686e-05 3.87601e-06 0.999981 0.897298 0.00563007 
0.68 -4.49869 1.06733e-05 0.203734 0.0256836 0.00194542 0 0.728519 3.10966e-11 2.01606e-118 1 1 5.01503e-15 1 9.3206e-05 4.04049e-06 0.999981 0.887397 0.00611515 
