50.51 0.992048 0.553725 0.0389099 0.99866 1 1 0.284039 0.999988 0.975519 0.988195 0.000992417 0
50.52 0.992048 0.553593 0.0388709 0.99866 1 1 0.284039 0.999988 0.977185 0.987238 0.000991809 0
50.53 0.992048 0.553461 0.0388326 0.998659 1 1 0.284039 0.999988 0.978744 0.986205 0.000991245 0
50.54 0.992048 0.553331 0.0387952 0.998658 1 1 0.284039 0.999988 0.980203 0.985088 0.000990724 0
50.55 0.992048 0.553203 0.0387585 0.998658 1 1 0.284039 0.999988 0.981565 0.983883 0.000990245 0
50.56 0.992047 0.553075 0.0387227 0.998657 1 1 0.284038 0.999988 0.982838 0.982581 0.000989806 0
50.57 0.992047 0.552949 0.0386876 0.998657 1 1 0.284037 0.999988 0.984027 0.981178 0.000989406 0
50.58 0.992047 0.552825 0.0386534 0.998656 1 1 0.284036 0.999988 0.985135 0.979664 0.000989044 0
50.59 0.992047 0.552702 0.03862 0.998655 1 1 0.284034 0.999988 0.986169 0.978033 0.000988718 0
50.6 0.992047 0.55258 0.0385875 0.998655 1 1 0.284032 0.999988 0.987133 0.976276 0.000988429 0
50.61 0.992047 0.552461 0.0385557 0.998654 1 1 0.28403 0.999988 0.988031 0.974386 0.000988174 0
50.62 0.992046 0.552342 0.0385248 0.998654 1 1 0.284028 0.999988 0.988867 0.972353 0.000987953 0
50.63 0.992046 0.552226 0.0384947 0.998653 1 1 0.284025 0.999988 0.989646 0.970167 0.000987767 0
50.64 0.992046 0.552111 0.0384654 0.998653 1 1 0.284022 0.999988 0.99037 0.967821 0.000987613 0
50.65 0.992046 0.551998 0.0384369 0.998652 1 1 0.284019 0.999988 0.991044 0.965303 0.000987492 0
50.66 0.992045 0.551887 0.0384093 0.998652 1 1 0.284015 0.999988 0.99167 0.962604 0.000987404 0
50.67 0.992045 0.551777 0.0383825 0.998651 1 1 0.284011 0.999988 0.992253 0.959713 0.000987349 0
50.68 0.992045 0.551669 0.0383565 0.998651 1 1 0.284007 0.999988 0.992795 0.95662 0.000987326 0
50.69 0.992045 0.551563 0.0383313 0.99865 1 1 0.284003 0.999988 0.993298 0.953314 0.000987337 0
