50.01 0.99538 0.91971 0.678305 0.776171 0.522991 0.95448 3.21383e-05 0.985978 0.520603 0.960322 0.101322 0.215347 0.0197263 0.0154087 0.583102 0.0537282 0.940578 0.0893934 0.106075 0.00938051 0.0187546 0.00988327 0.108779 0.584623 0.203795 0.134878 0.119603 0.00548334 0.00440376 0.633349 0.0959166 0.586932 0.243967 0.908556 0.000809332 0.491393 0.980046 0.180029 0.682473 0.433453 0.778612 0.00028032 0.997291 0.914994 0.552346 0.376126 0.352573 0.134163 0.00238064 1.21141 0.43787 1.16564 0.421325 1.11986 0.40478 1.07409 0.388234 1.17586 -0.0398445 1.12352 -0.0380709 1.07118 -0.0362973 0.615508 -0.0113539 0.583886 -0.0107706 0.552265 -0.0101873 0.201529 0.152077 0.189289 0.14284 0.177049 0.133604 0.143669 0.345471 0.132999 0.319814 0.122329 0.294157 0.350766 0.111217 0.317248 0.100589 0.28373 0.0899619 0.250211 0.0793343 0.356007 -0.00919508 0.30094 -0.00777278 0.245872 -0.00635047 0.190805 -0.00492817
50.06 0.993326 0.93945 0.587377 0.78463 0.537482 0.97841 2.69776e-05 0.989159 0.620731 0.95009 0.116611 0.233243 0.0240402 0.0132345 0.748458 0.0716449 0.951662 0.0835031 0.114446 0.00910596 0.0197214 0.017182 0.0867428 0.670549 0.177902 0.125741 0.0616849 0.00689358 0.00345524 0.54445 0.110759 0.535978 0.22706 0.880926 0.00102933 0.281942 0.975409 0.14972 0.6957 0.415768 0.875827 0.00026203 0.996011 0.931685 0.472565 0.431657 0.372855 0.183926 0.0017235 1.17919 0.512156 1.13464 0.492804 1.09008 0.473451 1.04552 0.454099 1.24151 -0.0436235 1.18625 -0.0416817 1.13098 -0.0397398 0.676044 -0.0143083 0.641312 -0.0135732 0.606581 -0.0128381 0.242689 0.0970828 0.227949 0.0911864 0.213209 0.0852901 0.124598 0.342775 0.115344 0.317318 0.106091 0.291861 0.306949 0.154433 0.277618 0.139676 0.248287 0.124919 0.218955 0.110162 0.339057 -0.00501478 0.286611 -0.00423909 0.234166 -0.0034634 0.18172 -0.00268771
50.11 0.989191 0.953702 0.494979 0.792621 0.550341 0.987921 2.30377e-05 0.991038 0.707963 0.933422 0.138594 0.251389 0.0296284 0.0110449 0.86204 0.10333 0.959437 0.079538 0.126574 0.00931487 0.0199413 0.0311861 0.0702531 0.743529 0.15621 0.117553 0.0352631 0.00863534 0.00293705 0.45552 0.134999 0.47935 0.211346 0.843191 0.00131785 0.135054 0.965698 0.126157 0.703169 0.389147 0.920557 0.000268723 0.993612 0.944557 0.398143 0.484463 0.392799 0.259362 0.00122784 1.1315 0.559456 1.08875 0.538317 1.046 0.517177 1.00324 0.496038 1.29919 -0.0469287 1.24135 -0.0448398 1.18352 -0.0427508 0.736729 -0.0171574 0.69888 -0.0162759 0.661031 -0.0153945 0.28494 0.0572363 0.267634 0.0537601 0.250328 0.0502838 0.10902 0.336658 0.100923 0.311655 0.0928266 0.286653 0.26479 0.190178 0.239487 0.172005 0.214185 0.153832 0.188882 0.135659 0.319997 0.00202255 0.2705 0.0017097 0.221002 0.00139685 0.171505 0.001084
50.16 0.980858 0.963974 0.408324 0.800136 0.561568 0.992247 2.00018e-05 0.992069 0.77931 0.907732 0.168408 0.269882 0.0368852 0.00896279 0.924818 0.152843 0.964469 0.0775601 0.141298 0.00999597 0.0194565 0.0572538 0.058247 0.802384 0.13801 0.110449 0.0227576 0.0106914 0.00271994 0.37198 0.171644 0.420871 0.196635 0.790767 0.00169255 0.0619261 0.949212 0.108234 0.704883 0.359697 0.938148 0.000297903 0.989142 0.954501 0.332013 0.532432 0.412109 0.375922 0.000870549 1.07366 0.58809 1.0331 0.565869 0.992526 0.543647 0.951957 0.521426 1.34366 -0.0495531 1.28385 -0.0473473 1.22404 -0.0451415 0.794504 -0.0202323 0.753687 -0.0191929 0.71287 -0.0181534 0.326197 0.0306133 0.306385 0.028754 0.286574 0.0268947 0.0985141 0.326252 0.0911978 0.302022 0.0838814 0.277792 0.228676 0.216833 0.206824 0.196113 0.184973 0.175393 0.163121 0.154673 0.300217 0.0136257 0.253779 0.0115181 0.207342 0.00941043 0.160904 0.0073028
50.21 0.964102 0.971319 0.332118 0.807136 0.570973 0.994471 1.76553e-05 0.992441 0.83494 0.870076 0.20665 0.288789 0.0463837 0.00708949 0.956715 0.222386 0.967056 0.0777643 0.157526 0.0111676 0.0184116 0.103551 0.0500312 0.848192 0.122774 0.104681 0.0163323 0.0129659 0.0027703 0.297976 0.223707 0.364375 0.182822 0.716267 0.00217244 0.0301607 0.924081 0.0950932 0.700351 0.331548 0.942719 0.000347741 0.980933 0.962173 0.275346 0.574084 0.430421 0.547174 0.000623392 1.01076 0.604751 0.97257 0.5819 0.934377 0.559048 0.896185 0.536197 1.37053 -0.0512279 1.30952 -0.0489475 1.24851 -0.0466672 0.850007 -0.0235935 0.806338 -0.0223814 0.762669 -0.0211693 0.365837 0.0136516 0.343618 0.0128224 0.321399 0.0119933 0.0948132 0.309992 0.0877717 0.28697 0.0807303 0.263948 0.199704 0.235677 0.180621 0.213156 0.161538 0.190636 0.142455 0.168115 0.280834 0.03214 0.237394 0.0271686 0.193955 0.0221971 0.150515 0.0172257
50.26 0.930989 0.976429 0.268194 0.81358 0.578026 0.995724 1.58644e-05 0.992168 0.876897 0.818013 0.25295 0.308111 0.0589628 0.00548635 0.973059 0.310494 0.967232 0.0805371 0.174541 0.0128776 0.0169697 0.180965 0.0453218 0.883041 0.110092 0.10066 0.0127681 0.0152997 0.00313896 0.235607 0.292772 0.312882 0.169861 0.609082 0.00277882 0.0161852 0.888347 0.0861429 0.688652 0.306137 0.939857 0.000418137 0.966234 0.968036 0.22801 0.608731 0.447254 0.744309 0.000456337 0.946209 0.614091 0.910456 0.590888 0.874703 0.567684 0.838949 0.54448 1.37677 -0.0515798 1.31548 -0.0492838 1.2542 -0.0469878 0.905598 -0.0271584 0.859073 -0.0257631 0.812549 -0.0243679 0.404747 0.00317332 0.380164 0.00298059 0.355582 0.00278786 0.0993756 0.285343 0.0919952 0.264152 0.0846149 0.24296 0.176564 0.248476 0.159692 0.224733 0.14282 0.200989 0.125948 0.177245 0.262577 0.0584132 0.221962 0.0493778 0.181346 0.0403424 0.14073 0.031307
50.31 0.867839 0.979681 0.216269 0.819416 0.581594 0.996466 1.45679e-05 0.991083 0.907888 0.750946 0.305752 0.327767 0.0758655 0.00417004 0.981838 0.411153 0.964715 0.0864973 0.19196 0.015208 0.0152677 0.300632 0.0443739 0.909182 0.099654 0.0990111 0.010695 0.0174949 0.00399412 0.185033 0.377172 0.268193 0.157749 0.461135 0.00353886 0.00958967 0.840472 0.0810768 0.668606 0.283537 0.931413 0.000511579 0.94079 0.972398 0.189133 0.636995 0.461969 0.884733 0.000344239 0.880745 0.619255 0.847466 0.595856 0.814186 0.572457 0.780906 0.549058 1.36111 -0.0500712 1.30052 -0.0478423 1.23994 -0.0456134 0.962687 -0.0307904 0.91323 -0.0292086 0.863772 -0.0276268 0.445043 -0.00320612 0.418013 -0.00301139 0.390983 -0.00281667 0.112875 0.249049 0.104492 0.230553 0.096109 0.212057 0.157408 0.256675 0.142366 0.232148 0.127325 0.20762 0.112283 0.183093 0.245731 0.0875255 0.207721 0.073987 0.169711 0.0604485 0.131702 0.04691
50.36 0.75446 0.981127 0.174948 0.824557 0.579595 0.996893 1.37866e-05 0.988757 0.930517 0.671296 0.362476 0.347589 0.0989712 0.00312145 0.986807 0.515247 0.958806 0.0965103 0.209625 0.018282 0.0134138 0.464412 0.0482853 0.928604 0.0912504 0.100573 0.00950128 0.0193335 0.00571641 0.145151 0.47114 0.230846 0.1465 0.290457 0.00449214 0.00621904 0.780087 0.0798977 0.639173 0.263358 0.917605 0.000633769 0.898438 0.975427 0.157533 0.660359 0.473715 0.948938 0.000269093 0.811939 0.62246 0.781259 0.59894 0.75058 0.57542 0.7199 0.5519 1.32438 -0.0459075 1.26542 -0.043864 1.20647 -0.0418205 1.0204 -0.0343437 0.967982 -0.0325793 0.915559 -0.030815 0.489264 -0.00718402 0.459548 -0.0067477 0.429833 -0.00631138 0.13477 0.199985 0.124761 0.185133 0.114752 0.170281 0.140752 0.261256 0.127302 0.236291 0.113852 0.211326 0.100402 0.186361 0.230116 0.112147 0.194521 0.0948003 0.158927 0.0774532 0.123332 0.0601062
50.41 0.573319 0.980346 0.142488 0.828853 0.568799 0.997074 1.36541e-05 0.984293 0.946948 0.58447 0.420068 0.36732 0.1312 0.00230157 0.989731 0.613726 0.948258 0.111659 0.227525 0.0222774 0.0115016 0.646652 0.0594205 0.942875 0.084775 0.106159 0.00891322 0.0205969 0.00910254 0.114309 0.566199 0.200188 0.136144 0.152776 0.00569552 0.00437128 0.708602 0.082973 0.600042 0.24512 0.897702 0.000793976 0.830885 0.977141 0.132001 0.679836 0.481332 0.974141 0.000219098 0.734741 0.625476 0.706978 0.601842 0.679215 0.578208 0.651453 0.554574 1.26954 -0.0378883 1.21303 -0.0362017 1.15652 -0.0345152 1.07573 -0.0376754 1.02046 -0.0357398 0.965196 -0.0338043 0.538499 -0.00995571 0.505793 -0.00935105 0.473087 -0.00874639 0.163257 0.144767 0.151133 0.134016 0.139008 0.123264 0.125749 0.262788 0.113733 0.237676 0.101716 0.212565 0.0897002 0.187454 0.215175 0.129708 0.181892 0.109645 0.148608 0.0895816 0.115325 0.0695182
50.46 0.347949 0.976156 0.11724 0.832066 0.546006 0.996994 1.44743e-05 0.975893 0.958837 0.497274 0.475648 0.386599 0.177215 0.00166806 0.991457 0.700215 0.931133 0.133139 0.245722 0.027449 0.00961956 0.797548 0.0814714 0.953149 0.0802134 0.115942 0.0088194 0.021118 0.0157467 0.0908018 0.654231 0.174894 0.126713 0.0766291 0.00721176 0.00330522 0.629259 0.0911264 0.552181 0.228401 0.870093 0.00100495 0.728493 0.977347 0.111442 0.695745 0.48324 0.984498 0.000187024 0.645687 0.629864 0.621289 0.606064 0.596891 0.582265 0.572494 0.558465 1.2013 -0.0241506 1.14783 -0.0230755 1.09435 -0.0220005 1.12443 -0.0406394 1.06667 -0.0385516 1.0089 -0.0364637 0.59044 -0.0123334 0.554579 -0.0115844 0.518719 -0.0108353 0.195751 0.0952303 0.181213 0.0881578 0.166676 0.0810853 0.112202 0.26147 0.10148 0.236484 0.0907584 0.211499 0.0800367 0.186514 0.200099 0.141323 0.169148 0.119463 0.138196 0.0976034 0.107245 0.0757434
