50.02 -1.68425 8.18127 0.28744 8.33031 1.19865 8.13384 -3.74957 8.01815 4.61835 7.99535 4.99032 7.79784 -4.42201 7.96821 6.14427 7.76777 4.04952 7.70712 -3.65126 8.05971 2.45078 8.10167 -0.406359 8.07031 -1.8336 7.49652 -3.61817 8.18846 -5.58495 8.24988 -0.46863 5.809 -9.13525 8.28787 -11.1066 8.19307
50.06 -1.5826 8.21214 0.186432 8.36325 1.12384 8.16877 -3.69116 8.05224 4.54535 8.03948 4.9489 7.8429 -4.37473 7.99589 6.12284 7.8112 4.07541 7.74392 -3.63708 8.07538 2.54199 8.11693 -0.300388 8.07937 -1.86865 7.53232 -3.48699 8.19562 -5.48309 8.24798 -0.540096 5.82479 -9.00731 8.28723 -11.0358 8.19671
50.1 -1.47962 8.24154 0.0858307 8.39449 1.04953 8.20193 -3.63354 8.08495 4.47379 8.08148 4.90816 7.88595 -4.32846 8.02294 6.10048 7.85311 4.0986 7.77968 -3.62217 8.09105 2.62743 8.13252 -0.199133 8.0891 -1.90356 7.56661 -3.35811 8.20333 -5.38148 8.24635 -0.613149 5.84195 -8.8757 8.28642 -10.9538 8.20073
50.14 -1.37508 8.26952 -0.0145108 8.42411 0.975635 8.2334 -3.57665 8.11632 4.40368 8.12144 4.86816 7.92707 -4.28321 8.04931 6.07732 7.8935 4.11924 7.81437 -3.60677 8.10668 2.70741 8.14834 -0.102394 8.09938 -1.93835 7.59944 -3.23157 8.21147 -5.28021 8.24499 -0.687117 5.86061 -8.74131 8.28539 -10.8606 8.20512
50.18 -1.26875 8.29615 -0.11475 8.4522 0.902053 8.26326 -3.52041 8.14637 4.335 8.15946 4.82895 7.96632 -4.23898 8.07497 6.05348 7.93238 4.13746 7.84799 -3.59109 8.12223 2.78222 8.16432 -0.0099801 8.11011 -1.97298 7.63087 -3.1074 8.21995 -5.17935 8.24391 -0.761507 5.88091 -8.60484 8.28408 -10.7567 8.20987
50.22 -1.16044 8.32147 -0.215056 8.47883 0.82868 8.29159 -3.46474 8.17516 4.26772 8.19563 4.79058 8.0038 -4.19578 8.09992 6.02907 7.96978 4.1534 7.88052 -3.57531 8.13766 2.85214 8.18037 0.0782936 8.1212 -2.00744 7.66096 -2.98566 8.22868 -5.07897 8.24309 -0.835938 5.90298 -8.46685 8.28244 -10.6428 8.21497
50.26 -1.04995 8.34555 -0.315606 8.50408 0.755406 8.31848 -3.40955 8.20271 4.2018 8.23004 4.75307 8.03956 -4.15363 8.12413 6.00419 8.00571 4.1672 7.91197 -3.55958 8.15294 2.91745 8.19642 0.162606 8.13256 -2.04169 7.68977 -2.86636 8.23759 -4.97914 8.24254 -0.910107 5.92698 -8.32784 8.28042 -10.5196 8.22042
50.3 -0.937098 8.36844 -0.416583 8.52802 0.682112 8.34399 -3.35477 8.22906 4.13719 8.26279 4.71643 8.07369 -4.11252 8.14759 5.97894 8.04022 4.17899 7.94234 -3.54404 8.16803 2.97841 8.21241 0.243131 8.14411 -2.07569 7.71739 -2.74952 8.24661 -4.87993 8.24224 -0.983771 5.95307 -8.18824 8.278 -10.3879 8.22621
50.34 -0.821739 8.39018 -0.518174 8.55073 0.608674 8.36818 -3.3003 8.25427 4.07382 8.29394 4.68069 8.10625 -4.07245 8.17031 5.95341 8.07333 4.18891 7.97163 -3.5288 8.18291 3.03528 8.22827 0.320039 8.15577 -2.10941 7.74388 -2.63517 8.25568 -4.78139 8.24219 -1.05673 5.98141 -8.04846 8.27515 -10.2484 8.23233
50.38 -0.703749 8.41082 -0.620565 8.57225 0.534969 8.39114 -3.24605 8.27836 4.01161 8.32359 4.64582 8.13731 -4.03341 8.19228 5.92769 8.10508 4.19709 7.99986 -3.51394 8.19756 3.08829 8.24396 0.393495 8.16747 -2.14284 7.76933 -2.52332 8.26476 -4.68358 8.24236 -1.12882 6.01216 -7.90885 8.27187 -10.1018 8.23878
50.42 -0.583033 8.43041 -0.723942 8.59266 0.460869 8.4129 -3.19192 8.30138 3.95046 8.35181 4.6118 8.16694 -3.99539 8.2135 5.90185 8.1355 4.20366 8.02704 -3.49953 8.21194 3.1377 8.25941 0.463663 8.17917 -2.17594 7.79382 -2.41394 8.27381 -4.58656 8.24276 -1.19991 6.04545 -7.76975 8.26818 -9.9491 8.24553
50.46 -0.459525 8.449 -0.828481 8.61201 0.386251 8.43355 -3.13782 8.32337 3.89025 8.37867 4.57859 8.19522 -3.95836 8.23398 5.87597 8.16464 4.20873 8.0532 -3.48565 8.22605 3.18373 8.27461 0.5307 8.1908 -2.20869 7.81744 -2.30705 8.2828 -4.49039 8.24336 -1.26987 6.0814 -7.63145 8.26411 -9.79092 8.25257
50.5 -0.333187 8.46662 -0.934352 8.63036 0.310995 8.45312 -3.08365 8.34437 3.83086 8.40424 4.54614 8.22219 -3.9223 8.25373 5.85008 8.19254 4.21242 8.07834 -3.47234 8.23986 3.22659 8.2895 0.594762 8.20233 -2.24107 7.84027 -2.20261 8.2917 -4.39512 8.24417 -1.33863 6.12013 -7.49422 8.25973 -9.62808 8.25985
50.54 -0.204008 8.48331 -1.04171 8.64775 0.234985 8.47168 -3.02932 8.36442 3.77217 8.42858 4.51439 8.24792 -3.88715 8.27276 5.82425 8.21925 4.21485 8.1025 -3.45962 8.25338 3.26649 8.30407 0.655999 8.21371 -2.27308 7.86239 -2.1006 8.3005 -4.30081 8.24517 -1.4061 6.1617 -7.35829 8.2551 -9.46134 8.26733
50.58 -0.0720017 8.49911 -1.15069 8.66425 0.158114 8.48928 -2.97473 8.38355 3.71401 8.45176 4.48325 8.27247 -3.85289 8.29108 5.79851 8.2448 4.21611 8.1257 -3.44753 8.26658 3.30365 8.31829 0.714559 8.22492 -2.3047 7.88389 -2.00099 8.30919 -4.20751 8.24637 -1.47222 6.20618 -7.22384 8.25034 -9.29145 8.27495
50.62 0.0627966 8.51405 -1.26143 8.67989 0.0802838 8.50595 -2.91978 8.40181 3.65625 8.47384 4.45265 8.2959 -3.81945 8.30871 5.77288 8.26924 4.2163 8.14797 -3.43609 8.27947 3.33824 8.33215 0.770584 8.23592 -2.33592 7.90485 -1.90375 8.31775 -4.11527 8.24776 -1.53695 6.25358 -7.09102 8.24557 -9.11918 8.28262
50.66 0.200333 8.52816 -1.37402 8.69473 0.00140513 8.52175 -2.8644 8.41923 3.59873 8.49488 4.42248 8.31826 -3.7868 8.32566 5.74738 8.29262 4.21552 8.16934 -3.42528 8.29204 3.37045 8.34562 0.82421 8.2467 -2.36673 7.92533 -1.80883 8.32619 -4.02414 8.24935 -1.60025 6.30392 -6.95994 8.24091 -8.94525 8.29026
50.7 0.340536 8.54147 -1.48855 8.70881 -0.0786001 8.53673 -2.80851 8.43585 3.54129 8.51492 4.39264 8.3396 -3.75486 8.34195 5.72201 8.31498 4.21384 8.18984 -3.41513 8.3043 3.40045 8.3587 0.87557 8.25724 -2.39712 7.94542 -1.7162 8.33451 -3.93415 8.25116 -1.66212 6.35719 -6.83067 8.23654 -8.77042 8.29776
50.74 0.483325 8.55401 -1.6051 8.72218 -0.159799 8.55091 -2.75202 8.45169 3.48377 8.53402 4.36304 8.35997 -3.72358 8.3576 5.69676 8.33637 4.21134 8.20951 -3.4056 8.31624 3.4284 8.37139 0.924789 8.26753 -2.4271 7.96518 -1.62579 8.34272 -3.84534 8.25319 -1.72253 6.41333 -6.70326 8.23259 -8.59538 8.30501
50.78 0.628607 8.56579 -1.7237 8.73487 -0.242249 8.56434 -2.69488 8.4668 3.42604 8.55222 4.33356 8.37941 -3.69289 8.37263 5.67163 8.35683 4.20807 8.22837 -3.39669 8.32788 3.45444 8.38369 0.971987 8.27755 -2.45666 7.98467 -1.53756 8.35082 -3.75773 8.25546 -1.78151 6.47231 -6.57773 8.22923 -8.42084 8.31188
50.82 0.776282 8.57683 -1.84439 8.74693 -0.325994 8.57707 -2.63702 8.4812 3.36793 8.56957 4.30409 8.39797 -3.66274 8.38706 5.64659 8.3764 4.20411 8.24646 -3.38838 8.33922 3.47872 8.39558 1.01728 8.28732 -2.48579 8.00395 -1.45145 8.35883 -3.67135 8.25799 -1.83906 6.53402 -6.45405 8.22661 -8.24746 8.31827
50.86 0.926247 8.58716 -1.96717 8.7584 -0.411072 8.58911 -2.5784 8.49493 3.30932 8.5861 4.27454 8.41569 -3.63306 8.40091 5.62162 8.39513 4.19949 8.26381 -3.38063 8.35026 3.50138 8.40709 1.06078 8.29682 -2.51451 8.02307 -1.36741 8.36675 -3.5862 8.26079 -1.89516 6.59835 -6.33226 8.22488 -8.07599 8.32408
50.9 1.0784 8.59677 -2.09204 8.76931 -0.497512 8.6005 -2.51895 8.50801 3.25005 8.60186 4.24479 8.43261 -3.60379 8.4142 5.59669 8.41306 4.19427 8.28046 -3.37343 8.36102 3.52253 8.41822 1.10261 8.30607 -2.54282 8.04208 -1.28534 8.3746 -3.50227 8.26391 -1.94965 6.6651 -6.2125 8.22417 -7.90747 8.32925
50.94 1.23264 8.60568 -2.21898 8.77971 -0.585337 8.61128 -2.45863 8.52046 3.18999 8.61688 4.21474 8.44877 -3.57486 8.42695 5.57175 8.43023 4.1885 8.29643 -3.36674 8.3715 3.54232 8.42897 1.14289 8.31505 -2.57072 8.06101 -1.20517 8.38241 -3.4196 8.26734 -2.00243 6.734 -6.0949 8.2246 -7.74267 8.33375
50.98 1.38886 8.61389 -2.34795 8.78964 -0.674563 8.62147 -2.39741 8.53232 3.12902 8.6312 4.18428 8.4642 -3.54622 8.43919 5.54678 8.44668 4.18221 8.31177 -3.36055 8.38172 3.56084 8.43935 1.18172 8.32378 -2.59818 8.07988 -1.12685 8.39017 -3.3382 8.27111 -2.05347 6.80469 -5.97952 8.22625 -7.58215 8.3376
51.02 1.54695 8.62139 -2.47891 8.79913 -0.765195 8.63109 -2.33526 8.5436 3.06701 8.64485 4.15331 8.47892 -3.51782 8.45094 5.52174 8.46244 4.17542 8.32649 -3.3548 8.39169 3.57821 8.44938 1.21919 8.33227 -2.62518 8.09872 -1.05032 8.3979 -3.25809 8.27525 -2.10275 6.87677 -5.86638 8.22918 -7.42626 8.34085
