50.54 1 0.00100774 0.000950905 0.401304 0.0059766 0.31149 1 0.00168336 0.000789295 0.145106 0.122249 0.0163723 0.999983 0.00348673 0.986905 0.00410842 0.999954 0.00377829 0.999854 0.00374555 1 0.00381767 1 0.00377468 0.999648 0.00377918 0.999999 0.0038188 0.999996 0.00377187 0.999135 0.00379343 0.999987 0.00380846 0.999969 0.00375067 0.999917 0.993925 5.18404e-07 0.993623
50.58 1 0.000990146 0.00110606 0.407387 0.00590619 0.32479 1 0.00159848 0.000584058 0.163305 0.0814671 0.0210925 0.999984 0.00345904 0.974949 0.00420732 0.99992 0.00378119 0.999848 0.00374167 0.999999 0.00381716 1 0.00377408 0.999632 0.00377757 0.999999 0.00381818 0.999996 0.00377135 0.999109 0.00379189 0.999987 0.00380801 0.99997 0.00375041 0.999931 0.992925 4.03187e-07 0.994787
50.62 1 0.000973321 0.0012789 0.412936 0.00585357 0.337127 1 0.00152175 0.000441627 0.181794 0.0545154 0.0270285 0.999985 0.00342823 0.952833 0.00434053 0.99986 0.00378531 0.999841 0.00373759 0.999999 0.0038167 1 0.00377348 0.999616 0.003776 0.999999 0.00381756 0.999996 0.00377084 0.999081 0.00379043 0.999988 0.00380757 0.99997 0.00375014 0.999942 0.991801 3.16766e-07 0.995713
50.66 1 0.000957232 0.00146942 0.417989 0.00581653 0.348525 1 0.00145302 0.000340637 0.200318 0.0368079 0.0343013 0.999986 0.00339249 0.913683 0.00452765 0.999754 0.00379111 0.999836 0.00373324 0.999999 0.00381632 1 0.00377289 0.999599 0.00377448 0.999999 0.00381696 0.999996 0.00377034 0.999052 0.00378907 0.999988 0.00380712 0.999971 0.00374986 0.999952 0.990544 2.51274e-07 0.996454
50.7 1 0.000941848 0.00167735 0.422585 0.00579274 0.359021 1 0.00139174 0.000267584 0.218639 0.0251458 0.0429984 0.999986 0.00334889 0.848809 0.00480375 0.999569 0.00379926 0.99983 0.00372856 0.999999 0.00381602 0.999999 0.00377231 0.999582 0.00377299 0.999999 0.00381636 0.999996 0.00376984 0.99902 0.0037878 0.999988 0.00380667 0.999972 0.00374956 0.999959 0.989145 2.01164e-07 0.997049
50.74 1 0.000927146 0.00190214 0.426757 0.00577974 0.368659 1 0.00133718 0.000213699 0.236547 0.017403 0.0531658 0.999987 0.00329345 0.751253 0.00522749 0.999251 0.00381085 0.999825 0.0037234 0.999998 0.00381585 0.999999 0.00377173 0.999564 0.00377153 0.999999 0.00381577 0.999996 0.00376935 0.998987 0.00378661 0.999989 0.00380622 0.999973 0.00374926 0.999965 0.987595 1.62465e-07 0.997531
50.78 1 0.000913101 0.00214297 0.430538 0.00577501 0.377486 1 0.00128853 0.000173155 0.253865 0.0121995 0.0648053 0.999988 0.0032222 0.623182 0.00588824 0.998716 0.00382748 0.999822 0.00371756 0.999997 0.00381586 0.999999 0.00377117 0.999545 0.00377009 0.999999 0.00381519 0.999996 0.00376886 0.998952 0.00378551 0.999989 0.00380577 0.999973 0.00374895 0.99997 0.985885 1.32291e-07 0.997922
50.82 1 0.000899692 0.00239866 0.43396 0.00577537 0.385555 1 0.00124502 0.000142059 0.270455 0.00866227 0.077877 0.999988 0.00313343 0.480575 0.00690638 0.997833 0.00385128 0.999818 0.00371078 0.999996 0.00381611 0.999999 0.0037706 0.999526 0.00376867 0.999999 0.00381462 0.999996 0.00376837 0.998916 0.00378449 0.999989 0.00380532 0.999974 0.00374862 0.999974 0.984006 1.08556e-07 0.998242
50.86 1 0.000886895 0.00266759 0.437052 0.00577738 0.392918 1 0.00120594 0.000117824 0.286217 0.00623321 0.0923008 0.999989 0.00302947 0.346692 0.00842549 0.996395 0.00388475 0.999816 0.00370281 0.999994 0.00381671 0.999999 0.00377005 0.999504 0.00376724 0.999999 0.00381405 0.999996 0.00376789 0.998878 0.00378354 0.99999 0.00380486 0.999975 0.00374829 0.999978 0.98195 8.97404e-08 0.998505
50.9 1 0.000874684 0.00294762 0.43984 0.005778 0.399627 1 0.00117066 9.86943e-05 0.301087 0.00454895 0.107955 0.999989 0.00291612 0.238426 0.0106007 0.994089 0.00393046 0.999815 0.00369344 0.999991 0.00381777 0.999999 0.0037695 0.99948 0.0037658 0.999999 0.00381349 0.999996 0.00376741 0.998837 0.00378268 0.99999 0.0038044 0.999976 0.00374795 0.99998 0.979708 7.47179e-08 0.998723
50.94 1 0.000863036 0.00323625 0.442352 0.00577508 0.405733 1 0.00113866 8.34564e-05 0.315033 0.00336982 0.124675 0.999989 0.00280008 0.15985 0.0135905 0.990432 0.003991 0.999815 0.00368258 0.999986 0.00381945 0.999999 0.00376897 0.999452 0.00376432 0.999999 0.00381293 0.999997 0.00376693 0.998794 0.00378189 0.99999 0.00380393 0.999977 0.00374759 0.999983 0.977272 6.26463e-08 0.998903
50.98 1 0.000851923 0.00353078 0.44461 0.00576764 0.411284 1 0.00110951 7.12391e-05 0.328045 0.00253566 0.142251 0.999989 0.00268666 0.106365 0.017553 0.984707 0.00406916 0.999816 0.00367024 0.999977 0.00382192 0.999998 0.00376845 0.999422 0.00376279 0.999999 0.00381238 0.999997 0.00376645 0.998747 0.00378117 0.999991 0.00380346 0.999978 0.00374723 0.999985 0.974634 5.28873e-08 0.999054
51.02 1 0.000841322 0.00382856 0.446636 0.00575581 0.416326 1 0.00108288 6.13911e-05 0.340135 0.00193843 0.160441 0.999989 0.00257901 0.0710233 0.0226412 0.975866 0.00416854 0.999818 0.00365654 0.999961 0.00382538 0.999998 0.00376795 0.999388 0.0037612 0.999999 0.00381183 0.999997 0.00376597 0.998697 0.00378053 0.999991 0.00380299 0.999979 0.00374685 0.999986 0.971787 4.49513e-08 0.999181
51.06 1 0.000831208 0.00412724 0.448451 0.00574049 0.420904 1 0.00105847 5.3409e-05 0.351328 0.00150499 0.178983 0.999989 0.00247845 0.047854 0.0289944 0.962435 0.00429439 0.999822 0.00364162 0.999933 0.00383005 0.999997 0.00376749 0.999353 0.00375953 0.999999 0.00381127 0.999997 0.00376548 0.998643 0.00377996 0.999991 0.0038025 0.999979 0.00374646 0.999988 0.968721 3.84598e-08 0.999287
51.1 1 0.000821558 0.00442488 0.450074 0.00572297 0.425057 1 0.00103604 4.68985e-05 0.36166 0.00118575 0.197615 0.999989 0.002385 0.0326012 0.0367258 0.942453 0.00445479 0.999825 0.00362566 0.999886 0.00383622 0.999996 0.00376707 0.999316 0.00375778 0.999999 0.00381072 0.999997 0.00376499 0.998586 0.00377947 0.999992 0.00380201 0.99998 0.00374606 0.999989 0.96543 3.31181e-08 0.999377
51.14 1 0.000812348 0.00472008 0.451523 0.00570474 0.428823 1 0.00101536 4.15488e-05 0.371173 0.000946811 0.216084 0.999989 0.00229786 0.0224449 0.0459087 0.913606 0.0046621 0.99983 0.00360881 0.999806 0.00384427 0.999994 0.00376672 0.999279 0.00375594 0.999999 0.00381017 0.999997 0.0037645 0.998526 0.00377905 0.999992 0.00380151 0.999981 0.00374564 0.99999 0.961905 2.86952e-08 0.999454
51.18 1 0.000803559 0.005012 0.452814 0.00568705 0.432235 1 0.000996251 3.71106e-05 0.379913 0.000765092 0.234169 0.999989 0.00221576 0.0156184 0.0565653 0.873423 0.00493479 0.999834 0.0035912 0.999671 0.00385468 0.999991 0.00376645 0.999243 0.00375399 0.999999 0.00380961 0.999997 0.003764 0.998463 0.0037787 0.999992 0.00380101 0.999982 0.00374521 0.999991 0.95814 2.50104e-08 0.999519
