10.005 0.578318 0.702507 0.808243 0.89275 0.953806 0.989809 0.999813 0.983554 0.941461 0.874638 0.784841 0.674429 0.546301 0.403824 0.25074 0.0910691 -0.0709936 -0.231191 -0.385317 -0.529321 -0.659421 -0.772201 -0.864697 -0.93448 0.968809 0.916054 0.839237 0.740377 0.622068 0.48742 0.339969 0.183588 0.0223845 -0.139407 -0.297536 -0.447851 -0.586401 -0.709549 -0.814059 -0.897186 -0.956746 -0.991176 -0.999571 -0.98171 -0.938062 -0.869774 -0.77864 -0.667054 1.88204 2.14701 2.11218 1.92622 2.28683 1.65484 2.40142 1.33998 2.45293 0.98993 2.44 0.613877 2.36299 0.221699 2.2239 -0.176303 2.02641 -0.569674 1.77568 -0.948081 1.47831 -1.30158 1.14211 -1.6209 0.775914 -1.89764 0.389335 -2.12453 -0.00747143 -2.29562 -0.404081 -2.40641 -0.790077 -2.45399 -1.15532 -2.43711 -1.49022 -2.35622 -1.78597 -2.21343 -2.03481 -2.01251 -2.2302 -1.75872 -2.36701 -1.45874 -2.44165 -1.12044
10.055 0.460339 0.597697 0.719356 0.822119 0.903288 0.96073 0.992937 0.999062 0.978945 0.933114 0.862772 0.769769 0.656546 0.526077 0.38179 0.227475 0.0671844 -0.0948709 -0.254434 -0.407314 -0.549495 -0.677243 -0.787201 -0.876483 0.99372 0.962593 0.906182 0.825969 0.72406 0.603131 0.466361 0.31734 0.159984 -0.00157407 -0.163091 -0.320324 -0.469143 -0.60564 -0.726227 -0.827739 -0.907509 -0.963442 -0.994067 -0.998582 -0.976866 -0.929492 -0.857702 -0.763384 1.6466 2.29086 1.9193 2.11783 2.14159 1.88917 2.30762 1.61089 2.41305 1.29029 2.45508 0.935801 2.43263 0.556731 2.34628 0.163038 2.19831 -0.234938 1.99258 -0.626743 1.73452 -1.00208 1.4309 -1.35111 1.0897 -1.66464 0.719868 -1.93444 0.33113 -2.15344 -0.0663062 -2.31587 -0.462001 -2.41746 -0.84556 -2.45556 -1.20691 -2.42916 -1.53656 -2.33896 -1.82584 -2.18731 -2.06717 -1.97821 -2.2542 -1.71715 -2.38201 -1.41099
10.105 0.33357 0.481475 0.616733 0.735792 0.835523 0.913307 0.967102 0.995494 0.997737 0.973773 0.924231 0.850412 0.754255 0.638286 0.505551 0.359537 0.20408 0.043261 -0.118694 -0.277531 -0.429078 -0.569355 -0.694676 -0.80175 0.999658 0.990754 0.955826 0.895791 0.812226 0.707327 0.583848 0.445034 0.294529 0.136289 -0.0255318 -0.186682 -0.342928 -0.490167 -0.62453 -0.742489 -0.840945 -0.917312 -0.969584 -0.996388 -0.99702 -0.971463 -0.920388 -0.845138 1.37972 2.39098 1.68978 2.26901 1.95546 2.08744 2.16977 1.85104 2.32709 1.56601 2.42329 1.23986 2.45583 0.881134 2.42387 0.499266 2.32823 0.104284 2.17145 -0.293438 1.95762 -0.683452 1.69237 -1.05551 1.38267 -1.39985 1.03666 -1.70742 0.663409 -1.97013 0.272735 -2.1811 -0.125103 -2.33478 -0.519655 -2.42713 -0.900557 -2.45573 -1.2578 -2.41982 -1.58201 -2.32035 -1.86467 -2.15993 -2.09834 -1.94278 -2.2769 -1.6746
10.155 0.200433 0.356061 0.502335 0.635415 0.751805 0.848447 0.922803 0.972919 0.99748 0.99584 0.968043 0.914817 0.837563 0.738308 0.61966 0.484735 0.337078 0.180567 0.0193129 -0.142449 -0.300468 -0.450596 -0.588887 -0.71171 0.986509 0.999998 0.987219 0.948509 0.884885 0.798017 0.690188 0.56423 0.423451 0.271549 0.112515 -0.0494748 -0.210165 -0.365335 -0.510909 -0.643062 -0.758325 -0.853668 -0.926588 -0.97517 -0.998136 -0.994885 -0.965501 -0.910756 1.08649 2.44544 1.42799 2.37686 1.73199 2.24585 1.99049 2.05584 2.19671 1.81184 2.34522 1.52024 2.43214 1.18871 2.45517 0.825962 2.41371 0.441514 2.30885 0.0454696 2.14334 -0.351769 1.92153 -0.739768 1.64925 -1.10834 1.33365 -1.44779 0.983021 -1.74922 0.606568 -2.0047 0.214183 -2.20752 -0.183828 -2.35235 -0.57701 -2.4354 -0.955037 -2.45448 -1.30798 -2.40909 -1.62656 -2.30041 -1.90242 -2.13131 -2.12831 -1.90623
10.205 0.063469 0.223848 0.378346 0.522907 0.653733 0.767387 0.860884 0.931768 0.978178 0.998894 0.993371 0.961756 0.904879 0.824233 0.721937 0.600678 0.463641 0.314425 0.156951 -0.00464637 -0.166121 -0.323233 -0.471854 -0.608081 0.954525 0.990148 0.999763 0.983117 0.940648 0.873471 0.78335 0.672653 0.544288 0.401625 0.248414 0.0886767 -0.0733894 -0.233528 -0.387532 -0.531357 -0.661225 -0.773725 -0.865901 -0.935332 -0.980195 -0.999312 -0.992179 -0.958985 0.772518 2.45321 1.13894 2.43933 1.47545 2.36137 1.77321 2.22139 2.02438 2.02307 2.22238 1.7716 2.36201 1.4736 2.43959 1.13689 2.4531 0.770315 2.40216 0.383509 2.28813 -0.0133706 2.114 -0.409899 1.88434 -0.79566 1.60518 -1.16052 1.28386 -1.4949 0.928821 -1.79001 0.54938 -2.03811 0.155509 -2.23267 -0.242447 -2.36858 -0.634035 -2.44228 -1.00897 -2.45182 -1.3574 -2.39697 -1.67018 -2.27915 -1.93908 -2.10147
10.255 -0.074707 0.0873606 0.247134 0.400415 0.543179 0.671675 0.782528 0.872827 0.940199 0.982875 0.999734 0.990332 0.954918 0.894421 0.81043 0.705152 0.581351 0.44228 0.291592 0.133244 -0.028603 -0.189699 -0.345812 -0.492842 0.904316 0.961394 0.993219 0.998955 0.978451 0.932247 0.861555 0.768233 0.654732 0.524033 0.379569 0.225135 0.0647875 -0.0972619 -0.256757 -0.409507 -0.551501 -0.679008 -0.788681 -0.877636 -0.943539 -0.984659 -0.999914 -0.988904 0.443797 2.41413 0.828147 2.45522 1.19074 2.43182 1.52206 2.34453 1.8134 2.19567 2.05711 1.98913 2.24678 1.73034 2.37744 1.42611 2.44565 1.08441 2.44962 0.714226 2.38924 0.325283 2.26611 -0.0722031 2.08345 -0.467793 1.84607 -0.851096 1.56019 -1.21204 1.23334 -1.54115 0.874087 -1.82978 0.491876 -2.07035 0.0967449 -2.25653 -0.300928 -2.38344 -0.690696 -2.44775 -1.06232 -2.44776 -1.40604 -2.38348 -1.71283 -2.25658
10.305 -0.211457 -0.0507944 0.111202 0.270278 0.422254 0.563139 0.689231 0.79722 0.884269 0.94809 0.987008 1 0.986725 0.947532 0.88345 0.796162 0.687962 0.561691 0.420666 0.268591 0.109462 -0.0525431 -0.213168 -0.368193 0.83684 0.914283 0.96771 0.995719 0.997573 0.973224 0.923311 0.849145 0.752676 0.636435 0.503477 0.357295 0.201727 0.040861 -0.121079 -0.279838 -0.431247 -0.571328 -0.696402 -0.803184 -0.888868 -0.951205 -0.988556 -0.999941 0.106603 2.32897 0.501538 2.42424 0.8833 2.45583 1.24186 2.42291 1.5678 2.32635 1.85256 2.16868 2.08866 1.95405 2.26989 1.68809 2.3915 1.3778 2.4503 1.03131 2.44473 0.657727 2.37495 0.266871 2.24278 -0.130994 2.0517 -0.525419 1.80674 -0.906042 1.51431 -1.26287 1.18211 -1.58652 0.818852 -1.8685 0.43409 -2.1014 0.0379256 -2.2791 -0.359235 -2.39694 -0.74696 -2.45182 -1.11506 -2.44229 -1.45388 -2.36861
10.355 -0.344169 -0.18798 -0.0268525 0.13498 0.293267 0.44385 0.582775 0.706392 0.811455 0.895203 0.955436 0.990574 0.999692 0.982551 0.939601 0.871971 0.781437 0.670377 0.541708 0.39881 0.245436 0.0856161 -0.0764531 -0.236514 0.753387 0.849716 0.923726 0.973472 0.997648 0.995619 0.967437 0.913845 0.836248 0.736686 0.617773 0.482633 0.334816 0.178204 0.0169111 -0.144826 -0.302759 -0.452739 -0.590827 -0.713396 -0.817226 -0.89959 -0.958325 -0.991887 -0.232627 2.19934 0.165354 2.34697 0.558992 2.43295 0.937946 2.45502 1.29226 2.41261 1.61264 2.30683 1.89065 2.14045 2.11901 1.91785 2.2917 1.64488 2.4042 1.32869 2.45354 0.977612 2.43844 0.60085 2.35929 0.208306 2.21817 -0.18971 2.01878 -0.582743 1.76637 -0.960469 1.46755 -1.31297 1.13019 -1.63098 0.763147 -1.90614 0.376055 -2.13124 -0.0209155 -2.30036 -0.417336 -2.40906 -0.802795 -2.45448 -1.16717 -2.43542
10.405 -0.47031 -0.321576 -0.164394 -0.0028953 0.15868 0.316087 0.465192 0.602077 0.723148 0.825223 0.905623 0.962235 0.993571 0.99881 0.977812 0.931131 0.859992 0.766263 0.652407 0.521414 0.376725 0.222141 0.0617213 -0.100319 0.655549 0.768925 0.862104 0.932638 0.978674 0.999004 0.993092 0.961096 0.903854 0.82287 0.720273 0.598756 0.461511 0.312144 0.154578 -0.00704846 -0.16849 -0.325505 -0.473971 -0.609987 -0.72998 -0.830799 -0.909795 -0.964894 -0.567416 2.02772 -0.173988 2.22489 0.22401 2.36362 0.616124 2.44026 0.992054 2.45281 1.34193 2.40093 1.65655 2.28599 1.92766 2.11099 2.14814 1.88055 2.31219 1.60071 2.41551 1.27883 2.45538 0.923357 2.43075 0.543629 2.34228 0.149621 2.19228 -0.248317 1.9847 -0.639732 1.72498 -1.01434 1.41996 -1.36231 1.07763 -1.6745 0.707003 -1.9427 0.317803 -2.15987 -0.0797446 -2.3203 -0.475198 -2.4198 -0.858169 -2.45573
10.455 -0.587471 -0.449032 -0.298798 -0.140715 0.0210636 0.182289 0.338726 0.486266 0.621033 0.739488 0.838518 0.915523 0.96848 0.995998 0.997354 0.972513 0.922127 0.847519 0.750649 0.634062 0.500821 0.354424 0.198717 0.0377911 0.545194 0.673453 0.784022 0.873997 0.941014 0.983315 0.999786 0.989996 0.954202 0.893344 0.809021 0.703447 0.579395 0.440125 0.289293 0.130863 -0.031004 -0.192057 -0.348065 -0.494931 -0.628796 -0.746145 -0.843895 -0.919478 -0.891371 1.81738 -0.510008 2.06033 -0.115249 2.24916 0.282538 2.37891 0.672903 2.44618 1.04559 2.44919 1.39082 2.38787 1.69951 2.26383 1.96356 2.08032 2.17604 1.84217 2.33135 1.55563 2.42543 1.22823 2.4558 0.868572 2.42167 0.486095 2.32392 0.09085 2.16513 -0.306781 1.94947 -0.696355 1.68261 -1.06764 1.37154 -1.41088 1.02445 -1.71705 0.650454 -1.97813 0.25937 -2.18725 -0.138528 -2.33891 -0.532787 -2.42914
