10.005 0.789105 0.932054 0.996797 0.977899 0.876948 0.702413 0.46894 0.196119 -0.0931584 -0.374619 -0.624646 -0.822259 -0.950879 -0.999711 -0.964659 -0.848664 -0.661459 -0.418752 -0.140908 0.148759 0.425944 0.667389 0.852834 0.966719 -0.850993 -0.965814 -0.999595 -0.949501 -0.819737 -0.621189 -0.370519 -0.0887583 0.20045 0.472838 0.705551 0.879063 0.978814 0.996434 0.930444 0.786383 0.576337 0.317932 0.0328499 -0.254989 -0.521432 -0.744122 -0.904375 -0.988742
10.055 0.697946 0.873924 0.976572 0.997278 0.934303 0.792933 0.585029 0.328035 0.0435175 -0.244652 -0.512293 -0.736949 -0.899768 -0.987089 -0.991585 -0.912878 -0.757574 -0.538702 -0.274629 0.0124879 0.298557 0.559574 0.773639 0.922789 -0.771406 -0.921428 -0.994134 -0.983424 -0.890196 -0.722274 -0.493746 -0.223789 0.0649461 0.348232 0.602297 0.805825 0.941738 0.99863 0.971729 0.863292 0.682417 0.444282 0.168868 -0.120716 -0.400171 -0.646048 -0.837716 -0.959093
10.105 0.593741 0.799458 0.938093 0.998015 0.974194 0.868631 0.690182 0.453821 0.17938 -0.110112 -0.390365 -0.637863 -0.831838 -0.956016 -0.999975 -0.960029 -0.839527 -0.648583 -0.403216 -0.124017 0.165589 0.4413 0.679983 0.861609 -0.677401 -0.859819 -0.970092 -0.998965 -0.944017 -0.809857 -0.607744 -0.354636 -0.0717713 0.217116 0.487785 0.717525 0.887059 0.982161 0.994851 0.924065 0.775742 0.562327 0.301729 0.015813 -0.27143 -0.535897 -0.755399 -0.911516
10.155 0.478438 0.710049 0.88208 0.980097 0.995876 0.928093 0.782434 0.571123 0.311889 0.0264859 -0.26114 -0.526854 -0.748361 -0.907073 -0.989675 -0.989234 -0.905789 -0.74634 -0.524267 -0.258203 0.0295261 0.314778 0.573617 0.784324 -0.570733 -0.782139 -0.927916 -0.995833 -0.980191 -0.882304 -0.710383 -0.478855 -0.207147 0.0819421 0.364156 0.615814 0.815799 0.947333 0.999377 0.967565 0.854566 0.669862 0.42895 0.152047 -0.137615 -0.41573 -0.658962 -0.846901
10.205 0.354193 0.607367 0.809579 0.94386 0.998943 0.970207 0.860061 0.67775 0.438569 0.162589 -0.127034 -0.405997 -0.650894 -0.841176 -0.960876 -0.99995 -0.955119 -0.830147 -0.635517 -0.387563 -0.107089 0.182371 0.456529 0.692379 -0.453398 -0.689838 -0.868396 -0.974087 -0.998045 -0.938258 -0.799743 -0.594123 -0.338651 -0.0547635 0.233719 0.502591 0.729291 0.894797 0.985223 0.992979 0.917417 0.764875 0.548154 0.285438 -0.00122854 -0.287792 -0.550207 -0.766456
10.255 0.223326 0.493333 0.721945 0.88998 0.983338 0.994186 0.921612 0.771708 0.557051 0.295653 0.00944674 -0.277552 -0.541262 -0.759555 -0.914116 -0.991974 -0.986597 -0.898436 -0.734889 -0.509679 -0.241702 0.0465557 0.330907 0.587492 -0.327587 -0.584644 -0.792644 -0.934134 -0.997243 -0.976674 -0.874154 -0.698286 -0.463825 -0.190445 0.0989142 0.379974 0.629151 0.825537 0.952653 0.999833 0.963119 0.845592 0.657112 0.413494 0.135181 -0.154475 -0.431169 -0.671684
10.305 0.0882857 0.370078 0.620817 0.819465 0.949353 0.999581 0.965937 0.851242 0.665121 0.42319 0.145751 -0.143919 -0.421512 -0.663737 -0.850269 -0.965456 -0.999633 -0.949933 -0.820525 -0.622268 -0.371797 -0.0901299 0.1991 0.471624 -0.195654 -0.468521 -0.702075 -0.87672 -0.9778 -0.996835 -0.932226 -0.789396 -0.580329 -0.322567 -0.0377397 0.250255 0.517251 0.740845 0.902276 0.987998 0.990819 0.910502 0.753786 0.533821 0.269064 -0.0182697 -0.304071 -0.564357
10.355 -0.0484052 0.239905 0.508085 0.733632 0.897622 0.986293 0.992206 0.914865 0.760758 0.542818 0.27933 -0.00759522 -0.293884 -0.555513 -0.770529 -0.920892 -0.993984 -0.983673 -0.890823 -0.723225 -0.494943 -0.225131 0.0635718 0.34694 -0.0600628 -0.343641 -0.598384 -0.802918 -0.940081 -0.998362 -0.972873 -0.865751 -0.685986 -0.44866 -0.173688 0.115858 0.395682 0.642305 0.835034 0.957696 0.999999 0.958394 0.836372 0.64417 0.397918 0.118277 -0.171289 -0.446482
10.405 -0.184191 0.105248 0.385856 0.634087 0.829113 0.954569 0.999929 0.961387 0.842176 0.652299 0.407689 0.12887 -0.160762 -0.436904 -0.676387 -0.859115 -0.969756 -0.999027 -0.94447 -0.810665 -0.608837 -0.355924 -0.0731448 0.215771 0.0766507 -0.212337 -0.483508 -0.714109 -0.884789 -0.981229 -0.995335 -0.925924 -0.77882 -0.566367 -0.30639 -0.0207051 0.266717 0.53176 0.752184 0.909492 0.990487 0.988372 0.903323 0.742479 0.519334 0.252612 -0.0353055 -0.320261
10.455 -0.316535 -0.0313768 0.256414 0.522689 0.745106 0.905003 0.988962 0.989939 0.907851 0.749587 0.528427 0.262927 -0.024635 -0.31013 -0.569602 -0.78128 -0.927402 -0.995707 -0.980463 -0.882951 -0.711351 -0.480064 -0.208494 0.0805695 0.211931 -0.0770647 -0.359594 -0.611951 -0.81296 -0.945754 -0.999192 -0.968789 -0.857097 -0.673487 -0.433365 -0.156881 0.132767 0.411275 0.655273 0.844289 0.962461 0.999875 0.953391 0.826909 0.631042 0.382226 0.101338 -0.188054
10.505 -0.442961 -0.167415 0.122179 0.401521 0.647172 0.83852 0.959509 0.999987 0.956557 0.832865 0.639288 0.392069 0.111952 -0.177558 -0.45217 -0.688841 -0.867712 -0.973775 -0.99813 -0.938733 -0.800569 -0.59523 -0.339947 -0.0561385 0.343251 0.0596484 -0.228959 -0.498355 -0.725935 -0.892602 -0.984373 -0.993546 -0.919353 -0.768018 -0.55224 -0.290124 -0.00366436 0.283103 0.546115 0.763304 0.916445 0.992688 0.985637 0.895882 0.730955 0.504695 0.236087 -0.0523311
10.555 -0.561108 -0.300323 -0.0143393 0.272848 0.537141 0.756364 0.912121 0.991343 0.987384 0.900574 0.738199 0.513882 0.246447 -0.0416676 -0.326286 -0.583526 -0.791803 -0.933642 -0.997139 -0.976969 -0.874822 -0.699271 -0.465045 -0.191797 0.468154 0.195246 -0.0940441 -0.375444 -0.62534 -0.822765 -0.951154 -0.999732 -0.964424 -0.848193 -0.660792 -0.417944 -0.140028 0.149639 0.426749 0.668051 0.853298 0.966947 0.99946 0.94811 0.817206 0.617731 0.366423 0.0843695
10.605 -0.668767 -0.427619 -0.15059 0.139075 0.41707 0.66007 0.847684 0.96417 0.999754 0.95145 0.823312 0.626091 0.376335 0.0950018 -0.194303 -0.467304 -0.701094 -0.876057 -0.977511 -0.996943 -0.932724 -0.790241 -0.58145 -0.323871 0.584307 0.327195 0.0426287 -0.245514 -0.513057 -0.73755 -0.900156 -0.987231 -0.991469 -0.912515 -0.756993 -0.537952 -0.273773 0.0133774 0.299406 0.560311 0.774202 0.923131 0.994601 0.982616 0.888181 0.71922 0.48991 0.219493
10.655 -0.763925 -0.546921 -0.284025 0.00270239 0.289203 0.551437 0.767401 0.918974 0.993437 0.984542 0.893035 0.726596 0.499189 0.229895 -0.0586881 -0.342347 -0.59728 -0.802097 -0.93961 -0.998283 -0.973191 -0.86644 -0.686987 -0.449891 0.689538 0.453028 0.178505 -0.110996 -0.391184 -0.638548 -0.832332 -0.956276 -0.999981 -0.959779 -0.839044 -0.647905 -0.402402 -0.123134 0.166466 0.442099 0.680635 0.86206 0.971151 0.998755 0.942554 0.807265 0.60424 0.350514
10.705 -0.844804 -0.656 -0.412152 -0.133721 0.155931 0.432498 0.672775 0.856601 0.96855 0.99923 0.946067 0.81352 0.612712 0.360492 0.0780237 -0.210991 -0.482302 -0.713144 -0.884147 -0.980962 -0.995467 -0.926443 -0.779683 -0.567501 0.78188 0.570392 0.311044 0.0255966 -0.261999 -0.52761 -0.74895 -0.907447 -0.989802 -0.989104 -0.905412 -0.745747 -0.523509 -0.257343 0.0304153 0.315622 0.574345 0.784876 0.929549 0.996225 0.979309 0.880221 0.707275 0.474983
10.755 -0.909892 -0.752817 -0.532575 -0.267644 0.0197433 0.305474 0.565574 0.778216 0.92556 0.995242 0.981414 0.885237 0.714782 0.48435 0.213277 -0.0756915 -0.358309 -0.610861 -0.812157 -0.945306 -0.999136 -0.96913 -0.857805 -0.674504 0.859607 0.677095 0.43777 0.161711 -0.127916 -0.40681 -0.65157 -0.841657 -0.961122 -0.99994 -0.954855 -0.82965 -0.63483 -0.386743 -0.106204 0.183246 0.45732 0.693021 0.870572 0.975074 0.99776 0.936725 0.79709 0.590574
10.805 -0.957972 -0.835563 -0.643042 -0.396565 -0.116813 0.172741 0.4478 0.685286 0.865269 0.97265 0.998417 0.940408 0.803491 0.599155 0.344544 0.061023 -0.227618 -0.49716 -0.724987 -0.89198 -0.984129 -0.993702 -0.919894 -0.768899 0.921267 0.771142 0.556312 0.294803 0.00855716 -0.278407 -0.54201 -0.760134 -0.914476 -0.992086 -0.986451 -0.898045 -0.734286 -0.508913 -0.240839 0.0474443 0.331746 0.588212 0.795322 0.935697 0.99756 0.975719 0.872006 0.695125
10.855 -0.988147 -0.90269 -0.741491 -0.518074 -0.251186 0.0367784 0.321657 0.579545 0.788805 0.931878 0.996758 0.978001 0.877182 0.70276 0.469371 0.196597 -0.092673 -0.374167 -0.624265 -0.821982 -0.950728 -0.999699 -0.964788 -0.848922 0.965706 0.850775 0.664456 0.422384 0.144871 -0.144799 -0.422319 -0.664402 -0.850737 -0.965688 -0.999609 -0.949654 -0.820016 -0.621571 -0.370971 -0.0892439 0.199972 0.472408 0.705206 0.87883 0.978714 0.996475 0.930623 0.786684
10.905 -0.99985 -0.952945 -0.826079 -0.629898 -0.380864 -0.0998714 0.189501 0.462972 0.697597 0.873687 0.976467 0.997313 0.934477 0.79323 0.585424 0.328496 0.0440046 -0.244179 -0.511874 -0.736619 -0.899555 -0.98701 -0.991648 -0.913077 0.992095 0.914505 0.760181 0.542071 0.278476 -0.0084848 -0.294734 -0.556252 -0.771096 -0.921239 -0.994082 -0.983513 -0.890418 -0.722611 -0.49417 -0.224264 0.0644596 0.347774 0.601908 0.805537 0.941574 0.998605 0.971844 0.863538
10.955 -0.992865 -0.985387 -0.895226 -0.729949 -0.503422 -0.234654 0.0538029 0.337746 0.593349 0.799165 0.937924 0.997984 0.974304 0.868872 0.690534 0.454255 0.17986 -0.109628 -0.389916 -0.637487 -0.831568 -0.955873 -0.999972 -0.960165 0.999939 0.961142 0.841696 0.651624 0.406876 0.127988 -0.16164 -0.437704 -0.677042 -0.85957 -0.969973 -0.998987 -0.944177 -0.810143 -0.608131 -0.355092 -0.0722576 0.21664 0.48736 0.717186 0.886834 0.982069 0.9949 0.924251
11.005 -0.967321 -0.99941 -0.94764 -0.816355 -0.616571 -0.365051 -0.0829008 0.206206 0.47801 0.709705 0.88185 0.980001 0.99592 0.928274 0.782738 0.571523 0.312353 0.0269733 -0.260669 -0.52644 -0.748037 -0.906868 -0.989605 -0.989306 0.989093 0.989812 0.907478 0.748998 0.527671 0.262068 -0.0255243 -0.310975 -0.570333 -0.781835 -0.927734 -0.995788 -0.980288 -0.882533 -0.710726 -0.479283 -0.207624 0.0814561 0.363702 0.615429 0.815517 0.947177 0.99936 0.967688
11.055 -0.923697 -0.994753 -0.982341 -0.887503 -0.718195 -0.488625 -0.218055 0.0708118 0.353737 0.60698 0.809293 0.943699 0.998921 0.970325 0.86031 0.678108 0.439007 0.16307 -0.12655 -0.405552 -0.650524 -0.840912 -0.96074 -0.999954 0.959759 0.999982 0.956298 0.832372 0.638603 0.39125 0.111068 -0.178433 -0.452963 -0.689485 -0.868154 -0.973977 -0.998075 -0.938426 -0.800036 -0.594515 -0.33911 -0.0552503 0.233245 0.502169 0.728957 0.89458 0.985139 0.993037
11.105 -0.862806 -0.971502 -0.99868 -0.942061 -0.806395 -0.603065 -0.349133 -0.065906 0.222851 0.492909 0.721608 0.889758 0.983249 0.994238 0.921802 0.772018 0.557456 0.296119 0.00993427 -0.277084 -0.540852 -0.759238 -0.913918 -0.991912 0.912485 0.99146 0.987242 0.900187 0.737598 0.513119 0.245585 -0.0425564 -0.327127 -0.584248 -0.792346 -0.93396 -0.997206 -0.976779 -0.874391 -0.698635 -0.464257 -0.190924 0.098429 0.379523 0.628772 0.825261 0.952504 0.999824
11.155 -0.785788 -0.930091 -0.996352 -0.97901 -0.879521 -0.706233 -0.473685 -0.201392 0.0878 0.369625 0.620435 0.819185 0.949199 0.999567 0.966063 0.851498 0.665485 0.423632 0.146233 -0.143436 -0.42107 -0.663372 -0.850012 -0.965329 0.848155 0.964405 0.999734 0.951176 0.822806 0.625397 0.375511 0.0941162 -0.195175 -0.46809 -0.701728 -0.876485 -0.977698 -0.996873 -0.932403 -0.789695 -0.580726 -0.323029 -0.0382269 0.249783 0.516833 0.740517 0.902066 0.987923
11.205 -0.694083 -0.871296 -0.9754 -0.99766 -0.936208 -0.7962 -0.589384 -0.333113 -0.0488922 0.239432 0.507665 0.733301 0.897407 0.986213 0.992267 0.915061 0.761075 0.543227 0.279799 -0.00710768 -0.293418 -0.555107 -0.770219 -0.920702 0.767972 0.919324 0.993538 0.984386 0.892635 0.725984 0.498418 0.22903 -0.0595761 -0.343183 -0.597994 -0.802628 -0.939914 -0.998334 -0.972986 -0.865995 -0.68634 -0.449096 -0.174168 0.115373 0.395234 0.641932 0.834766 0.957556
11.255 -0.589403 -0.796214 -0.936216 -0.997662 -0.975395 -0.871284 -0.694065 -0.458608 -0.184671 0.104763 0.385406 0.63371 0.82884 0.954424 0.999923 0.961521 0.842439 0.652668 0.408134 0.129354 -0.160281 -0.436466 -0.676028 -0.858866 0.673433 0.85706 0.968771 0.999195 0.945778 0.813002 0.612008 0.359662 0.0771368 -0.211861 -0.483081 -0.713767 -0.884562 -0.981135 -0.995382 -0.926108 -0.779126 -0.566768 -0.306854 -0.0211925 0.266248 0.531347 0.751862 0.90929
11.305 -0.473707 -0.70625 -0.879533 -0.979015 -0.99635 -0.930083 -0.785773 -0.575531 -0.316997 -0.0318641 0.255942 0.522273 0.744781 0.904795 0.988889 0.990008 0.908056 0.74991 0.528841 0.263397 -0.0241476 -0.309666 -0.569201 -0.780975 0.566307 0.778775 0.925897 0.995328 0.981243 0.884823 0.714159 0.483572 0.212408 -0.0765785 -0.359139 -0.611565 -0.812676 -0.945596 -0.999173 -0.96891 -0.857348 -0.673847 -0.433805 -0.157362 0.132284 0.410831 0.654905 0.844027
11.355 -0.349156 -0.603084 -0.806409 -0.942069 -0.998681 -0.971496 -0.862794 -0.681696 -0.443398 -0.167895 0.121695 0.401075 0.6468 0.838254 0.959371 0.999989 0.956699 0.833134 0.639662 0.392517 0.112437 -0.177078 -0.451735 -0.688487 0.448596 0.685933 0.865715 0.972856 0.998367 0.940105 0.802961 0.598442 0.343709 0.060135 -0.228484 -0.497932 -0.725599 -0.892382 -0.984287 -0.993601 -0.919545 -0.76833 -0.552646 -0.290591 -0.00415191 0.282635 0.545707 0.762989
11.405 -0.218079 -0.488646 -0.718212 -0.887514 -0.982346 -0.994751 -0.923687 -0.775119 -0.561512 -0.300789 -0.0148268 0.272379 0.53673 0.756045 0.911921 0.991279 0.987461 0.900786 0.738528 0.514301 0.246919 -0.0411804 -0.325825 -0.58313 0.322499 0.58027 0.789352 0.9322 0.996829 0.977815 0.876755 0.702127 0.468585 0.195725 -0.0935587 -0.374992 -0.62496 -0.822488 -0.951003 -0.999721 -0.964553 -0.848452 -0.661158 -0.418387 -0.14051 0.149156 0.426308 0.667688
11.455 -0.082925 -0.365074 -0.61659 -0.816369 -0.947648 -0.999411 -0.967315 -0.854053 -0.669129 -0.428059 -0.151072 0.138592 0.416627 0.659703 0.847425 0.96404 0.999764 0.9516 0.823588 0.626471 0.376787 0.0954871 -0.193825 -0.466873 0.190374 0.463761 0.698234 0.874119 0.976659 0.997248 0.93416 0.792688 0.584702 0.327656 0.0431158 -0.245042 -0.512638 -0.73722 -0.899943 -0.987153 -0.991533 -0.912714 -0.757311 -0.538363 -0.274242 0.0128899 0.298941 0.559908
11.505 0.0537786 -0.234678 -0.503443 -0.729965 -0.895237 -0.985391 -0.992862 -0.917024 -0.764239 -0.547329 -0.284493 0.00221483 0.288736 0.551031 0.767089 0.918782 0.993381 0.984627 0.893255 0.726931 0.499611 0.23037 -0.0582013 -0.341889 0.0546912 0.338583 0.594065 0.799699 0.938233 0.99804 0.974104 0.868432 0.689891 0.453462 0.178984 -0.110512 -0.390735 -0.638172 -0.832062 -0.956134 -0.999978 -0.959916 -0.839309 -0.648277 -0.402848 -0.123618 0.165986 0.441661
