50.01 -2.77476 -8.24857 0.708926 10.4912 6.73619 -9.5538 -5.41175 0.823209 -7.68214 -5.97106 5.91404 6.38185 -9.30971 -3.19767 0.69431 -5.19308 -11.3083 6.85911 4.78362 -8.67123 -0.44727 -0.875682 -4.12731 -11.5201 6.55589 3.58527 -8.32206 -0.641994 -3.84908 -3.45107 -11.4123 5.13691 2.64 -7.50276 -1.17803 -5.84567 -5.61327 -7.79057 5.87997 3.96048 -9.11956 -2.89682 -2.98677 -3.02619 -12.016 -0.422741 1.77147 -7.84157 -2.61771
50.06 -3.37952 -7.98959 0.390762 10.3133 6.46116 -9.43369 -5.28346 0.404276 -7.89124 -5.36115 5.7353 6.45458 -9.3784 -3.52497 1.07731 -5.53746 -11.0313 6.73692 5.07043 -8.74059 -0.762984 -0.418574 -4.40986 -11.4593 6.82718 3.88709 -8.3828 -0.530046 -3.52754 -3.37613 -11.4775 5.35726 2.64134 -7.54326 -0.993836 -5.93538 -5.36112 -8.31388 5.93857 3.81087 -9.08576 -2.66507 -2.65907 -3.04986 -12.0033 -0.491298 1.80455 -7.82701 -2.7117
50.11 -3.98376 -7.68992 -0.142025 10.1251 6.16694 -9.29721 -5.08739 -0.0178603 -8.06534 -4.87345 5.53641 6.49495 -9.43078 -3.84018 1.39633 -5.87667 -10.6412 6.61272 5.33257 -8.81558 -1.11539 0.0356029 -4.72642 -11.3537 7.08309 4.20877 -8.4481 -0.460452 -3.2035 -3.32994 -11.5333 5.58773 2.66864 -7.59486 -0.806615 -5.92039 -5.12059 -8.82534 5.99624 3.67486 -9.05158 -2.4504 -2.30851 -3.11588 -11.9838 -0.506655 1.87361 -7.81418 -2.77366
50.16 -4.56624 -7.37115 -0.881802 9.93264 5.8742 -9.14803 -4.82782 -0.44807 -8.19682 -4.48875 5.31432 6.49803 -9.46345 -4.13644 1.62453 -6.20594 -10.1158 6.48486 5.56761 -8.89301 -1.48452 0.469109 -5.06244 -11.186 7.30821 4.53429 -8.52018 -0.445583 -2.87213 -3.31751 -11.5823 5.82386 2.72606 -7.65612 -0.62125 -5.79909 -4.89207 -9.3185 6.05602 3.55177 -9.01776 -2.24933 -1.92694 -3.23169 -11.9566 -0.463291 1.98581 -7.80317 -2.79984
50.21 -5.11339 -7.04851 -1.7924 9.7421 5.5961 -8.9906 -4.51849 -0.895635 -8.27595 -4.19722 5.06696 6.45715 -9.47248 -4.40485 1.7202 -6.5221 -9.42929 6.35016 5.7752 -8.96882 -1.85593 0.864362 -5.40556 -10.9361 7.47727 4.84993 -8.6005 -0.496263 -2.52756 -3.34476 -11.6258 6.05952 2.81836 -7.72546 -0.444339 -5.58518 -4.67611 -9.77417 6.12091 3.4413 -8.98472 -2.05793 -1.50737 -3.40397 -11.9194 -0.363809 2.14746 -7.79422 -2.7897
50.26 -5.61831 -6.73094 -2.8153 9.55896 5.33875 -8.82989 -4.17881 -1.37171 -8.2913 -3.99729 4.79421 6.3645 -9.45329 -4.63539 1.63348 -6.82254 -8.57114 6.20517 5.95569 -9.03849 -2.22128 1.2025 -5.74681 -10.582 7.55859 5.14577 -8.68926 -0.621809 -2.16334 -3.41828 -11.664 6.28582 2.95061 -7.80095 -0.283925 -5.30519 -4.47349 -10.1694 6.19355 3.34358 -8.95259 -1.87213 -1.04713 -3.6357 -11.8675 -0.218425 2.36122 -7.78772 -2.74762
50.31 -6.07747 -6.42314 -3.88383 9.38798 5.10373 -8.671 -3.82897 -1.88626 -8.23206 -3.89542 4.4987 6.21341 -9.40199 -4.81734 1.35774 -7.10412 -7.61686 6.04636 6.10898 -9.09732 -2.5775 1.45837 -6.08018 -10.0993 7.54112 5.41561 -8.78521 -0.826546 -1.77358 -3.54438 -11.695 6.48887 3.12713 -7.88056 -0.150097 -4.98789 -4.28541 -10.4925 6.27593 3.25922 -8.92122 -1.68795 -0.551501 -3.92283 -11.7935 -0.0400446 2.62298 -7.78431 -2.6826
50.36 -6.48724 -6.12739 -4.9393 9.23283 4.89026 -8.51876 -3.48623 -2.44265 -8.09318 -3.90537 4.18626 6.00302 -9.31825 -4.94 0.963551 -7.36269 -6.72202 5.87004 6.23382 -9.14051 -2.92453 1.59397 -6.40168 -9.46094 7.45449 5.65649 -8.88596 -1.09995 -1.35513 -3.72714 -11.7147 6.64669 3.34961 -7.96276 -0.0565948 -4.65526 -4.11345 -10.7467 6.36899 3.18933 -8.89016 -1.50188 -0.0347248 -4.25346 -11.6863 0.160314 2.92117 -7.78493 -2.60616
50.41 -6.83971 -5.84461 -5.94488 9.09596 4.69662 -8.37765 -3.16317 -3.03164 -7.88139 -4.04381 3.86673 5.74313 -9.20573 -4.99543 0.524164 -7.59303 -5.97244 5.67286 6.32782 -9.16323 -3.26241 1.56247 -6.70819 -8.65327 7.33307 5.86767 -8.98842 -1.41666 -0.910247 -3.96572 -11.716 6.7313 3.61444 -8.04699 -0.0223251 -4.32043 -3.9597 -10.9446 6.4725 3.13546 -8.85858 -1.31152 0.483532 -4.61135 -11.5308 0.374822 3.23993 -7.79079 -2.52989
50.46 -7.11706 -5.57504 -6.89619 8.97849 4.52084 -8.25171 -2.86742 -3.63191 -7.61553 -4.32047 3.55632 5.45335 -9.06986 -4.9822 0.0707995 -7.78851 -5.36814 5.45296 6.38722 -9.16174 -3.58843 1.35061 -6.99649 -7.73657 7.19249 6.04909 -9.08933 -1.75006 -0.448378 -4.25263 -11.6883 6.73078 3.91126 -8.13376 -0.0679386 -3.98963 -3.82676 -11.1002 6.58498 3.09961 -8.82527 -1.11636 0.982941 -4.98113 -11.3086 0.59817 3.56396 -7.80333 -2.46369
50.51 -7.2842 -5.31858 -7.82874 8.88038 4.36105 -8.1443 -2.60245 -4.21866 -7.31859 -4.72765 3.28139 5.15506 -8.91696 -4.90591 -0.391584 -7.94049 -4.88974 5.21092 6.40649 -9.13588 -3.89613 1.01727 -7.26279 -6.8555 7.0366 6.2003 -9.18541 -2.08115 0.0153315 -4.57485 -11.6178 6.67103 4.22468 -8.22436 -0.203563 -3.66463 -3.71774 -11.2253 6.70378 3.08422 -8.7886 -0.918281 1.444 -5.3513 -10.9977 0.826624 3.88137 -7.82402 -2.41475
50.56 -7.28235 -5.07498 -8.81887 8.80084 4.21565 -8.05761 -2.36865 -4.77169 -7.00953 -5.23773 3.08201 4.86422 -8.75403 -4.77299 -0.869241 -8.03797 -4.52514 4.95011 6.37828 -9.08921 -4.17587 0.634109 -7.50282 -6.10608 6.86491 6.32029 -9.27347 -2.39977 0.463818 -4.91774 -11.4876 6.58725 4.53867 -8.32019 -0.421868 -3.34446 -3.63629 -11.3289 6.82515 3.09206 -8.7465 -0.721416 1.84474 -5.71448 -10.5733 1.05736 4.18407 -7.85413 -2.38697
