0.005 -1.55585e-29 1.97582e-30 3.914e-30 2.09774e-30 1.04177e-30 4.88494e-31 1.4702e-31 -8.21436e-32 -3.66565e-31 -7.02848e-31 -7.06778e-31 -7.46236e-31 -2.12928e-31 -2.54323e-31 3.41265e-31 9.87166e-31 1.08116e-30 1.58612e-30 1.6167e-30 4.1105e-31 1.32898e-30 8.65926e-31 1.10161e-29
0.055 0.036281 0.0232 0.0185411 0.0179225 -0.00917747 0.00214649 0.016092 0.00511033 -0.000603179 -0.00303409 -0.00378583 -0.00390808 -0.00390392 -0.00377554 -0.0030164 -0.000577917 0.00514035 0.0161184 0.00214921 -0.00923788 0.0177329 0.0180299 0.0220189
0.105 0.141976 0.106588 0.0929069 0.0808584 -0.0183997 0.00767176 0.0493158 0.0138613 -0.00518193 -0.0137394 -0.0167053 -0.0173754 -0.0173707 -0.0166933 -0.0137236 -0.0051712 0.0138482 0.0492534 0.00761037 -0.0184182 0.0807938 0.0926234 0.105753
0.155 0.302455 0.247475 0.229938 0.209331 0.0233066 0.0128361 0.0462163 0.00105323 -0.0213977 -0.0304767 -0.0329667 -0.0331772 -0.0331776 -0.0329737 -0.0305041 -0.0214699 0.000901504 0.0459512 0.0127723 0.0234505 0.209314 0.229707 0.247077
0.205 0.49373 0.432566 0.386166 0.361006 0.102572 0.0392519 0.0402426 -0.019428 -0.0471111 -0.0565677 -0.057715 -0.0567963 -0.056789 -0.0576976 -0.0565542 -0.04713 -0.0195312 0.0399747 0.0390505 0.102305 0.360095 0.385534 0.433198
0.255 0.699208 0.649624 0.560238 0.519358 0.197309 0.0805575 0.0433505 -0.0367392 -0.0750005 -0.0886716 -0.090752 -0.089711 -0.0896768 -0.0906589 -0.0885504 -0.0749167 -0.0368115 0.0429366 0.0798793 0.196065 0.516827 0.559229 0.652263
0.305 0.907405 0.884914 0.749115 0.684625 0.303437 0.133913 0.0558698 -0.0490004 -0.102618 -0.12463 -0.130547 -0.13085 -0.130778 -0.130351 -0.124382 -0.102455 -0.0491513 0.0550747 0.13237 0.300674 0.679799 0.747879 0.890764
0.355 1.11098 1.12713 0.946989 0.856283 0.419471 0.198169 0.0777714 -0.0553002 -0.128426 -0.162683 -0.175378 -0.178586 -0.178473 -0.175082 -0.162333 -0.128259 -0.0556845 0.0763363 0.195387 0.414692 0.848534 0.945777 1.13756
0.405 1.30549 1.36817 1.14865 1.03286 0.54378 0.272155 0.108719 -0.0551276 -0.151232 -0.201218 -0.223437 -0.231047 -0.230899 -0.223058 -0.200812 -0.151155 -0.0559045 0.106402 0.267797 0.536533 1.02157 1.14779 1.38474
0.455 1.48833 1.60252 1.35009 1.21259 0.674477 0.354387 0.147982 -0.0483551 -0.170138 -0.238766 -0.272904 -0.286258 -0.286079 -0.272462 -0.238346 -0.17023 -0.0496585 0.144578 0.348152 0.664324 1.19712 1.34997 1.62702
