10.005 -0.568065 -0.779286 -0.925701 -0.995149 -0.981846 -0.8869 -0.718208 -0.489794 -0.220652 0.0668353 0.348765 0.601694 0.804592 0.94059 0.998372 0.973138 0.866987 0.688742 0.453232 0.180031 -0.108136 -0.38732 -0.634297 -0.828522 -0.00219807 -0.287454 -0.548807 -0.764526 -0.916673 -0.992597 -0.985985 -0.897387 -0.73417 -0.509901 -0.243243 0.0436528 0.32691 0.58299 0.790588 0.93245 0.996779 0.978221 0.878325 0.705393 0.47381 0.20282 -0.0850356 -0.365811 -3.82985 -1.18432 -4.66455 -2.57312 -5.11135 -3.74796 -5.13316 -4.61115 -4.72812 -5.09092 -3.92994 -5.14737 -2.80498 -4.7758 -1.44677 -4.00712 0.0317451 -2.90524 1.50761 -1.56177 2.85811 -0.0884823 3.97096 1.39222 4.75361 2.75712 5.14101 3.89278 5.10091 4.70473 4.63665 5.12549 3.78686 5.12005 2.62217 4.68886 1.23947 3.86781 -0.246316 2.72512 -1.7116 1.35586 -3.0346 -0.126192 -4.10527 -1.59775 -4.83454 -2.93641
10.055 -0.463117 -0.696769 -0.872474 -0.97564 -0.997676 -0.936753 -0.797938 -0.592772 -0.338315 -0.0557289 0.231491 0.499462 0.725902 0.891986 0.983895 0.993993 0.921438 0.772263 0.558877 0.299015 0.0142946 -0.271624 -0.534956 -0.753797 0.120154 -0.168122 -0.442419 -0.679926 -0.860897 -0.970284 -0.998989 -0.944627 -0.811717 -0.611309 -0.360077 -0.0788941 0.20884 0.479215 0.709738 0.881246 0.97948 0.996266 0.930212 0.786808 0.577983 0.32109 0.0374957 -0.249207 -3.37497 -0.558896 -4.3548 -2.00424 -4.9725 -3.28293 -5.17675 -4.28863 -4.95054 -4.93773 -4.31267 -5.17625 -3.31621 -4.98436 -2.04399 -4.378 -0.601801 -3.40761 0.890416 -2.15385 2.30859 -0.721045 3.5348 0.771778 4.46709 2.20038 5.02795 3.44604 5.17071 4.40514 4.88351 4.99796 4.19025 5.17519 3.14855 4.92208 1.84506 4.25971 0.388136 3.24313 -1.10104 1.95689 -2.49871 0.507887 -3.6886 -0.98335 -4.57174 -2.39277
10.105 -0.351213 -0.603784 -0.80614 -0.941474 -0.998518 -0.972533 -0.865681 -0.686845 -0.450896 -0.177456 0.11074 0.389726 0.636307 0.829983 0.954638 0.999916 0.962048 0.844183 0.656126 0.413508 0.13651 -0.151848 -0.427579 -0.667747 0.240701 -0.0462649 -0.329384 -0.585113 -0.792189 -0.933394 -0.996985 -0.977676 -0.87707 -0.703532 -0.471503 -0.200256 0.0876336 0.368242 0.618225 0.816804 0.947468 0.999345 0.968125 0.856404 0.673474 0.434536 0.159464 -0.128859 -2.86938 0.0749199 -3.97964 -1.40526 -4.75895 -2.76858 -5.14258 -3.90169 -5.09858 -4.71037 -4.63062 -5.12738 -3.77762 -5.11803 -2.6105 -4.68311 -1.22631 -3.85879 0.259846 -2.71358 1.72439 -1.34277 3.04555 0.13974 4.11346 1.61059 4.83936 2.94754 5.16283 4.03938 5.057 4.79535 4.53068 5.15258 3.62762 5.08136 2.42293 4.58762 1.01676 3.71241 -0.473939 2.52852 -1.92528 1.13434 -3.21652 -0.354174 -4.24026 -1.81318
10.155 -0.234033 -0.50173 -0.727696 -0.893165 -0.98436 -0.993704 -0.92042 -0.7706 -0.556703 -0.296517 -0.0116751 0.274136 0.537154 0.755512 0.91104 0.990818 0.988205 0.903421 0.743518 0.521789 0.256676 -0.02979 -0.313778 -0.571666 0.357632 0.0762873 -0.211401 -0.481509 -0.71158 -0.882483 -0.980004 -0.996037 -0.929248 -0.785188 -0.575844 -0.318609 -0.0348896 0.251737 0.517426 0.740091 0.901222 0.987411 0.991494 0.913134 0.758847 0.541454 0.279036 -0.00657495 -2.32069 0.70761 -3.5447 -0.785161 -4.47391 -2.21264 -5.03115 -3.45614 -5.17003 -4.41225 -4.879 -5.00148 -4.18228 -5.17482 -3.13779 -4.91787 -1.83239 -4.25199 -0.374626 -3.23254 1.11429 -1.94433 2.51054 -0.494399 3.69804 0.9966 4.57807 2.40476 5.07739 3.61293 5.15453 4.5207 4.80306 5.05257 4.0522 5.1643 2.96441 4.84661 1.6301 4.12592 0.16028 3.06217 -1.32292 1.74374 -2.69612 0.280321 -3.84508 -1.20636
10.205 -0.113336 -0.392138 -0.63832 -0.831438 -0.955415 -0.999946 -0.961331 -0.842779 -0.654147 -0.411124 -0.133915 0.154428 0.429931 0.66969 0.853756 0.966835 0.999516 0.949087 0.819741 0.622231 0.372985 0.0927152 -0.195264 -0.466997 0.46919 0.197693 -0.090242 -0.370673 -0.620282 -0.818314 -0.948301 -0.999436 -0.967466 -0.855047 -0.671536 -0.432177 -0.156889 0.13145 0.408853 0.65226 0.841437 0.960644 0.999969 0.956146 0.832821 0.640238 0.394417 0.115807 -1.73714 1.32967 -3.0565 -0.15327 -4.12166 -1.62347 -4.84415 -2.95866 -5.16381 -4.04784 -5.05409 -4.80045 -4.52412 -5.15388 -3.61795 -5.07875 -2.41095 -4.58133 -1.00347 -3.70294 0.487443 -2.51668 1.93782 -1.12111 3.22707 0.367642 4.248 1.82585 4.91568 3.13221 5.17462 4.17813 5.00328 4.87666 4.4159 5.16966 3.46135 5.0328 2.21896 4.47745 0.792092 3.54981 -0.700693 2.32696 -2.13521 0.910606 -3.39214 -0.581417
10.255 0.00906228 -0.276655 -0.539355 -0.757221 -0.912116 -0.991167 -0.987801 -0.902297 -0.741765 -0.519554 -0.254143 0.0324 0.316249 0.573809 0.783646 0.928328 0.995813 0.980496 0.88365 0.713326 0.483691 0.213828 -0.0738166 -0.355313 0.5737 0.31613 0.0322724 -0.254268 -0.519665 -0.741853 -0.902353 -0.987821 -0.99115 -0.912062 -0.757139 -0.539251 -0.276531 0.0091886 0.294139 0.554631 0.769012 0.919446 0.993422 0.984795 0.894283 0.729405 0.503873 0.23645 -1.12749 1.93176 -2.52239 0.480923 -3.70749 -1.0099 -4.58437 -2.41674 -5.08002 -3.62263 -5.15326 -4.5273 -4.79799 -5.0555 -4.04376 -5.16334 -2.95328 -4.84184 -1.61724 -4.11771 -0.146724 -3.05123 1.33599 -1.73098 2.70761 -0.26684 3.85413 1.21952 4.68012 2.60444 5.11698 3.77281 5.12834 4.62749 4.71327 5.09737 3.90629 5.14338 2.77449 4.76172 1.412 3.98413 -0.0679388 2.87522 -1.54223 1.52721 -2.88824 0.0522627
10.305 0.131325 -0.157016 -0.432287 -0.671629 -0.855116 -0.967499 -0.999432 -0.94826 -0.818239 -0.62018 -0.370553 -0.0901148 0.197817 0.469307 0.701764 0.875875 0.97715 0.997175 0.934284 0.793705 0.587131 0.331728 0.0487398 -0.238291 0.669592 0.429817 0.154302 -0.134043 -0.411242 -0.654247 -0.842848 -0.961366 -0.999945 -0.955375 -0.831368 -0.638225 -0.392019 -0.113211 0.175005 0.44867 0.685035 0.864436 0.971951 0.99865 0.942311 0.807614 0.605759 0.353541 -0.500908 2.50482 -1.95039 1.10789 -3.23763 -0.381163 -4.25572 -1.83852 -4.91991 -3.143 -5.175 -4.18614 -4.99979 -4.88119 -4.40882 -5.17036 -3.45126 -5.02961 -2.20672 -4.47063 -0.778687 -3.53993 0.714085 -2.31484 2.14748 -0.897313 3.40235 0.59486 4.37426 2.03754 4.98247 3.3108 5.17636 4.3088 4.93983 4.94849 4.29255 5.1767 3.28833 4.97446 2.01071 4.3586 0.565836 3.38028 -0.926085 2.12087 -2.34095 0.685157
10.355 0.251615 -0.0350183 -0.318725 -0.575947 -0.78527 -0.929296 -0.996049 -0.979979 -0.882421 -0.711489 -0.481396 -0.211276 0.076413 0.357755 0.60934 0.810265 0.943808 0.998874 0.970883 0.86216 0.68175 0.444644 0.170564 -0.11769 0.755425 0.537048 0.274014 -0.0118042 -0.29664 -0.556812 -0.770682 -0.920469 -0.993718 -0.984337 -0.893108 -0.727612 -0.501618 -0.23391 0.053243 0.335969 0.590767 0.796439 0.935879 0.997503 0.976184 0.87369 0.698545 0.465321 0.133202 3.04026 -1.34908 1.71822 -2.71913 0.2533 -3.86315 -1.23267 -4.6859 -2.61615 -5.11901 -3.78209 -5.12647 -4.63354 -4.70765 -5.09971 -3.89738 -5.14182 -2.76304 -4.75638 -1.39895 -3.97546 0.081456 -2.86394 1.55509 -1.51431 2.89946 -0.0387322 4.00268 1.44003 4.77311 2.79906 5.14662 3.92538 5.09218 4.72528 4.61433 5.13224 3.75278 5.11247 2.5792 4.66759 1.19111 3.83456 -0.296026 2.68268 -1.7585 1.30776
10.405 0.368125 0.0875054 -0.200376 -0.471613 -0.703627 -0.877132 -0.977702 -0.996975 -0.933347 -0.79211 -0.585008 -0.329263 -0.0461389 0.240829 0.507762 0.732482 0.896288 0.985568 0.992896 0.917664 0.766129 0.550882 0.289826 0.0046796 0.829909 0.63621 0.389609 0.110612 -0.177583 -0.451013 -0.686939 -0.865745 -0.972563 -0.998511 -0.941432 -0.806067 -0.603682 -0.351095 -0.0693191 0.218221 0.487624 0.716479 0.885748 0.981371 0.995392 0.926642 0.780837 0.57011 0.765311 3.53002 -0.727515 2.30273 -2.15978 0.883958 -3.41253 -0.60831 -4.38149 -2.05 -4.98612 -3.32123 -5.17614 -4.31629 -4.93576 -4.95245 -4.28496 -5.1768 -3.27786 -4.97068 -1.9982 -4.35127 -0.552397 -3.37 0.939344 -2.10855 2.35301 -0.671743 3.57098 0.820892 4.49204 2.24527 5.03956 3.48299 5.16804 4.43109 4.86679 5.01069 4.16085 5.17367 3.10895 4.90646 1.79849 4.23124 0.338481 3.20418 -1.14963 1.91071
10.455 0.479104 0.208715 -0.0790161 -0.360195 -0.611414 -0.811792 -0.944669 -0.998995 -0.970252 -0.860831 -0.679832 -0.442304 -0.167998 0.120285 0.398556 0.643696 0.835303 0.957456 0.999994 0.959382 0.838998 0.648843 0.404734 0.126979 0.891927 0.725815 0.499351 0.231366 -0.0558578 -0.338439 -0.592876 -0.798015 -0.936798 -0.997685 -0.975612 -0.872414 -0.696677 -0.463005 -0.19084 0.0971942 0.377155 0.625754 0.822311 0.950496 0.999646 0.965673 0.8514 0.666335 1.38592 3.96676 -0.0950162 2.85265 -1.56798 1.50134 -2.91066 0.025191 -4.01126 -1.45305 -4.77833 -2.81048 -5.14806 -3.9342 -5.08973 -4.73079 -4.60817 -5.134 -3.74344 -5.11031 -2.56743 -4.66171 -1.17795 -3.82545 0.309482 -2.67112 1.77122 -1.29466 3.08563 0.18942 4.1435 1.65775 4.8568 2.98828 5.16626 4.07033 5.04613 4.81387 4.50642 5.15716 3.592 5.07162 2.37886 4.56436 0.967902 3.67754 -0.523486 2.48497
