0.32 0.947614 0.00252496 0.989965 0.00213518 0.959619 0.0019735 0.933413 0.00316741 0.0314275 0.00146594 0.00718362 0.00149589 0.602832 0.00324557 9.72264e-05 0.00186267 0.0155522 0.00214971 0.148307 0.00313212 0.403533 0.00308363 0.514183 0.00406039 0.466458 0.00284186 0.748303 0.00502044 0.734754 0.00508292 0.350407 0.00245271 0.991203 0.0049404 0.993133 0.00481521 0.162262 0.0238461 0.94254 0.855274 0.317851 0.371843 0.592871 0.301411
0.33 0.936712 0.00251793 0.991961 0.00214678 0.966094 0.00198527 0.928862 0.00315573 0.0462772 0.00146683 0.00941316 0.00149461 0.624266 0.00323848 0.00010964 0.00185939 0.0156772 0.00214533 0.146862 0.00311733 0.41565 0.00309485 0.514086 0.00406053 0.476432 0.00286854 0.710267 0.00497254 0.713739 0.00504014 0.357607 0.00247189 0.989416 0.00493099 0.991957 0.00481187 0.158431 0.0249902 0.945141 0.850029 0.317856 0.372203 0.592826 0.301211
0.34 0.923555 0.00251073 0.993596 0.00215868 0.971642 0.00199739 0.924336 0.00314372 0.0670191 0.00146829 0.0122553 0.0014935 0.645699 0.00323287 0.000122 0.00185531 0.0156372 0.00214015 0.145641 0.00310324 0.426566 0.00310632 0.513945 0.00406033 0.484875 0.0028958 0.673176 0.00492224 0.693648 0.00499631 0.363682 0.0024909 0.987324 0.00492117 0.990608 0.00480822 0.154823 0.0261776 0.947573 0.844714 0.317862 0.372561 0.592781 0.301013
0.35 0.907772 0.00250331 0.994925 0.00217096 0.976363 0.00200991 0.919826 0.0031312 0.0951511 0.00147046 0.015854 0.00149259 0.666941 0.00322861 0.000134099 0.00185049 0.0154446 0.00213421 0.144665 0.00308987 0.436224 0.00311793 0.513765 0.00405977 0.491852 0.00292345 0.638015 0.00487 0.674659 0.00495174 0.368812 0.00250969 0.984882 0.00491103 0.989061 0.00480436 0.151427 0.0274096 0.949846 0.839335 0.317868 0.372918 0.592737 0.300815
0.36 0.888989 0.00249558 0.995996 0.00218372 0.980356 0.0020229 0.915319 0.003118 0.131941 0.00147356 0.020377 0.00149187 0.687815 0.0032256 0.000145773 0.00184497 0.0151172 0.00212754 0.143959 0.00307726 0.444573 0.00312956 0.513551 0.00405884 0.497426 0.00295127 0.605492 0.00481631 0.656898 0.00490676 0.373168 0.00252823 0.98204 0.00490063 0.987288 0.00480035 0.148232 0.0286875 0.951971 0.833894 0.317875 0.373274 0.592693 0.300619
0.37 0.866866 0.00248741 0.996854 0.00219708 0.983716 0.00203648 0.910805 0.00310387 0.177986 0.00147783 0.026016 0.00149137 0.708161 0.00322371 0.000156927 0.0018388 0.0146765 0.0021202 0.143554 0.00306541 0.451555 0.00314112 0.513302 0.00405752 0.50166 0.00297905 0.576042 0.00476171 0.640448 0.00486165 0.376905 0.00254651 0.978739 0.00488999 0.985258 0.00479624 0.145227 0.0300129 0.953959 0.828396 0.317882 0.373628 0.592649 0.300423
0.38 0.84114 0.00247871 0.997536 0.00221119 0.986529 0.00205075 0.90628 0.0030886 0.23278 0.00148351 0.0329833 0.00149111 0.727827 0.00322282 0.000167547 0.00183205 0.0141462 0.00211224 0.143492 0.00305436 0.457108 0.0031525 0.513012 0.00405581 0.504618 0.00300654 0.54986 0.00470673 0.625352 0.00481671 0.380162 0.00256452 0.974918 0.00487914 0.982934 0.00479207 0.142403 0.0313874 0.955818 0.822846 0.31789 0.373981 0.592606 0.300228
0.39 0.811674 0.00246933 0.998077 0.00222618 0.988874 0.00206585 0.901744 0.00307199 0.294512 0.00149085 0.0415059 0.00149113 0.746676 0.00322279 0.000177704 0.00182478 0.0135507 0.00210374 0.143827 0.0030441 0.46116 0.00316358 0.512668 0.00405369 0.506362 0.00303353 0.526966 0.00465185 0.611621 0.00477218 0.383064 0.00258225 0.970506 0.00486807 0.980276 0.00478783 0.139751 0.0328128 0.957558 0.817246 0.317898 0.374333 0.592563 0.300035
0.4 0.77851 0.00245916 0.998503 0.00224222 0.99082 0.00208193 0.897203 0.00305391 0.360321 0.00150002 0.0518151 0.00149147 0.764583 0.0032235 0.000187561 0.00181705 0.0129132 0.00209474 0.144622 0.00303467 0.463631 0.00317425 0.512242 0.00405115 0.506955 0.00305982 0.507259 0.00459754 0.599239 0.00472831 0.385718 0.00259972 0.965428 0.00485675 0.977238 0.00478352 0.137261 0.0342907 0.959188 0.8116 0.317907 0.374683 0.592521 0.299842
0.41 0.741898 0.00244808 0.998837 0.00225947 0.992431 0.00209914 0.892671 0.00303433 0.426937 0.0015111 0.0641322 0.00149216 0.781439 0.00322482 0.000197362 0.00180892 0.0122552 0.00208532 0.145953 0.00302609 0.464435 0.00318439 0.511699 0.00404817 0.50646 0.00308521 0.490563 0.00454419 0.588175 0.00468528 0.388212 0.00261694 0.959607 0.00484514 0.973772 0.00477913 0.134925 0.0358232 0.960713 0.80591 0.317916 0.375032 0.592479 0.29965
0.42 0.702307 0.00243601 0.999098 0.00227808 0.99376 0.00211762 0.888165 0.00301335 0.491418 0.0015241 0.0786505 0.00149327 0.797159 0.00322661 0.000207422 0.00180047 0.0115952 0.00207555 0.147903 0.00301837 0.463486 0.00319386 0.510987 0.00404472 0.504944 0.00310953 0.476666 0.00449213 0.578381 0.0046433 0.390622 0.00263394 0.952962 0.0048332 0.969822 0.0047746 0.132736 0.0374123 0.962143 0.800179 0.317925 0.375379 0.592438 0.29946
0.43 0.660396 0.00242287 0.999302 0.00229817 0.994854 0.00213749 0.883707 0.00299113 0.551628 0.0015389 0.0955138 0.00149484 0.811683 0.00322876 0.000218121 0.00179177 0.010949 0.00206548 0.150564 0.00301155 0.460705 0.00320253 0.51004 0.00404077 0.502475 0.00313264 0.465338 0.00444164 0.569803 0.0046025 0.393006 0.00265074 0.945414 0.00482086 0.965329 0.0047699 0.130686 0.0390602 0.963482 0.79441 0.317935 0.375725 0.592396 0.29927
0.44 0.616956 0.00240867 0.99946 0.00231984 0.995753 0.00215885 0.879316 0.00296787 0.60636 0.00155536 0.114796 0.00149694 0.82498 0.00323113 0.000229895 0.00178287 0.0103292 0.0020552 0.154033 0.00300566 0.456034 0.00321027 0.508779 0.00403627 0.499124 0.00315442 0.456353 0.00439295 0.56238 0.00456301 0.395409 0.00266738 0.936891 0.00480804 0.960232 0.00476497 0.128767 0.0407691 0.964738 0.788604 0.317946 0.37607 0.592356 0.299081
0.45 0.572832 0.00239342 0.999583 0.00234317 0.996492 0.00218176 0.875013 0.00294382 0.655183 0.00157327 0.136481 0.00149962 0.837045 0.00323363 0.000243241 0.00177384 0.00974602 0.00204476 0.158407 0.00300074 0.449433 0.00321692 0.507113 0.00403117 0.494965 0.00317478 0.449489 0.00434624 0.556047 0.00452495 0.397862 0.0026839 0.927329 0.00479468 0.954467 0.00475975 0.126974 0.0425415 0.965916 0.782762 0.317957 0.376413 0.592315 0.298893
0.46 0.52884 0.00237721 0.999678 0.00236817 0.997099 0.00220625 0.870813 0.00291918 0.698203 0.00159244 0.160455 0.00150293 0.8479 0.00323615 0.000258721 0.00176474 0.00920682 0.00203422 0.163788 0.00299684 0.440896 0.00322233 0.504942 0.0040254 0.490074 0.00319362 0.444537 0.00430163 0.550739 0.0044884 0.400383 0.00270034 0.916682 0.0047807 0.947969 0.00475415 0.125299 0.04438 0.96702 0.776885 0.317968 0.376755 0.592276 0.298706
