50.005 0.000137753 0.617024 0.000504187 1.33781e-05 0.166417 0.116499 0.331442 0.168863 0.990254 0.173775 3.82193e-06 0.260092 0.0929208 0.549148 0.61441 0.999925 0.117623 5.5261e-06 0.412021 0.530381 0.602962 0.996852 0.999852 0.741962 3.9272e-06 0.460486 0.241991 0.572223 0.993383 0.997764 0.734821 5.71854e-06 0.434718 0.266988 0.460023 0.971036 0.169175 0.997704 3.35288e-06 0.30156 0.00503758 0.416526 0.0160453 0.999614 0.0107077 4.83715e-06 0.148684 0.994186 0.369112
50.055 0.000137613 0.500183 0.000960171 1.35856e-05 0.165655 0.0973039 0.327255 0.123517 0.983005 0.143351 3.63788e-06 0.240874 0.078181 0.540431 0.522387 0.999893 0.0982571 5.38003e-06 0.390142 0.499376 0.605202 0.995745 0.999879 0.708224 3.76355e-06 0.459738 0.2345 0.580757 0.992703 0.998891 0.650343 5.51975e-06 0.44282 0.335381 0.473605 0.982961 0.227717 0.997849 3.68958e-06 0.331794 0.00512885 0.42206 0.0201809 0.99954 0.0107329 4.8201e-06 0.146994 0.994096 0.364188
50.105 0.000137817 0.363206 0.00224282 1.40774e-05 0.165141 0.0813975 0.32323 0.0867222 0.971229 0.120995 3.47189e-06 0.223331 0.0657855 0.530637 0.436571 0.999838 0.0829425 5.22083e-06 0.366136 0.465911 0.605529 0.993847 0.999893 0.671624 3.60732e-06 0.458681 0.222909 0.588693 0.991243 0.999398 0.563833 5.36272e-06 0.448715 0.406795 0.487071 0.989439 0.306018 0.997746 4.0002e-06 0.357967 0.00524163 0.429547 0.0258857 0.999464 0.0107896 4.80821e-06 0.145785 0.994009 0.359523
50.155 0.00013903 0.230838 0.00636482 1.49031e-05 0.164934 0.0684356 0.319376 0.0580932 0.952933 0.105702 3.32625e-06 0.207638 0.0554763 0.519956 0.360189 0.999738 0.070783 5.05034e-06 0.341362 0.430318 0.603903 0.990544 0.999897 0.631408 3.4571e-06 0.457297 0.208334 0.596046 0.988755 0.999647 0.478253 5.24456e-06 0.452878 0.476068 0.500229 0.993099 0.408839 0.997316 4.25545e-06 0.379982 0.00537121 0.438579 0.0339233 0.999388 0.0108744 4.80127e-06 0.145057 0.993924 0.355126
50.205 0.00014371 0.131264 0.0202818 1.60569e-05 0.16508 0.0580437 0.315707 0.0373347 0.925654 0.096751 3.20375e-06 0.193863 0.0469669 0.508585 0.294195 0.99956 0.0610655 4.87101e-06 0.316985 0.393087 0.600373 0.984706 0.999894 0.586958 3.31199e-06 0.455502 0.191744 0.602827 0.984834 0.999778 0.397068 5.16033e-06 0.455655 0.538019 0.512935 0.995253 0.53669 0.996295 4.42216e-06 0.398081 0.00551318 0.448763 0.0456956 0.999319 0.0109834 4.79909e-06 0.144862 0.993843 0.351004
50.255 0.000160967 0.0710546 0.0646249 1.74796e-05 0.16559 0.0498613 0.312236 0.0235365 0.886359 0.0940795 3.10781e-06 0.181995 0.0399753 0.496728 0.238146 0.999238 0.0532427 4.6857e-06 0.293838 0.354862 0.59506 0.974275 0.999884 0.537959 3.17148e-06 0.453101 0.174019 0.609036 0.978942 0.999851 0.323828 5.10349e-06 0.457269 0.588538 0.52508 0.99657 0.676764 0.994054 4.47412e-06 0.412644 0.00566357 0.459746 0.0635968 0.999262 0.0111121 4.80159e-06 0.145325 0.993766 0.347171
50.305 0.00022794 0.0388464 0.186748 1.91028e-05 0.166441 0.0435743 0.308978 0.0150254 0.831128 0.0988058 3.04267e-06 0.171941 0.0342428 0.484604 0.190853 0.998658 0.0469037 4.49741e-06 0.272413 0.316408 0.588135 0.955693 0.999865 0.484622 3.03536e-06 0.449713 0.155961 0.614654 0.970482 0.999894 0.261163 5.06658e-06 0.457835 0.625455 0.536583 0.997398 0.801066 0.989354 4.40967e-06 0.424077 0.00581886 0.471217 0.0910579 0.999229 0.0112558 4.80878e-06 0.146686 0.993693 0.343652
50.355 0.000561147 0.0222133 0.447402 2.08765e-05 0.167595 0.0389407 0.305942 0.0100341 0.754682 0.114413 3.01388e-06 0.16354 0.0295438 0.472469 0.150822 0.997616 0.0417458 4.30912e-06 0.252924 0.278563 0.579801 0.923467 0.999835 0.427939 2.90355e-06 0.444676 0.138271 0.619626 0.958847 0.999921 0.210025 5.04211e-06 0.457381 0.648836 0.547378 0.997922 0.887683 0.980489 4.25731e-06 0.432796 0.00597594 0.482908 0.13136 0.999231 0.0114098 4.82089e-06 0.149323 0.993626 0.340492
50.405 0.00320148 0.0135276 0.768974 2.27706e-05 0.169042 0.0358167 0.303135 0.00726069 0.650678 0.149766 3.03021e-06 0.156604 0.0256877 0.46064 0.116614 0.995764 0.0375529 4.12361e-06 0.23538 0.242173 0.570269 0.871023 0.999785 0.3698 2.77604e-06 0.436968 0.121498 0.623841 0.943334 0.999937 0.169739 5.02337e-06 0.455862 0.660424 0.557414 0.998246 0.937905 0.96624 4.05636e-06 0.439224 0.0061321 0.494599 0.185027 0.999278 0.0115696 4.83838e-06 0.1537 0.993567 0.337759
50.455 0.0279805 0.00896474 0.935771 2.47686e-05 0.171137 0.0341951 0.30057 0.00602261 0.515587 0.226315 3.10785e-06 0.150966 0.022518 0.449403 0.0871572 0.992529 0.0341806 3.94331e-06 0.219677 0.208017 0.559757 0.794372 0.999701 0.312832 2.65282e-06 0.425348 0.106016 0.627108 0.922834 0.999947 0.138647 5.00498e-06 0.453164 0.662553 0.566643 0.998429 0.964622 0.9468 3.83656e-06 0.443766 0.00628507 0.506108 0.248172 0.999368 0.0117309 4.86185e-06 0.160213 0.993518 0.335551
