8.01 -0 0 -13.4334 4.49792 -0 0 26.1481 -24.2342 -0 0 48.3095 -38.4784 -0 0 43.7968 -38.2763 -0 0 10.2562 -11.1723 0 -0 -20.9534 24.3963 0 -0 -31.8376 37.5147 0 -0 -23.6023 26.0311 0 -0 -7.08793 6.95102 -0 0 -7.08793 6.95102 0.0284782 0.999999 0.24896 0.883388 0.000539945 5.15153e-06 0.00981077 1 0.297565 0.8564 0.00139373 4.86036e-11 0.00196932 1 0.417353 0.782642 0.00601133 5.0975e-10 0.000519136 0.999946 0.613289 0.624538 0.0277241 0.00047019 0.000853232 8.4462e-05 0.817089 0.350886 0.0231812 0.999949 0.00498651 1.81634e-09 0.788713 0.378107 0.00397343 1 0.0412299 1.76904e-06 0.646943 0.551037 0.000529265 0.999999 0.137839 0.0305921 0.392749 0.784156 0.000171019 0.975691 0.1477 0.897153 0.200034 0.915871 0.000163253 0.292559 0.12989 0.895501 0.172054 0.932152 0.000179594 0.313326 0.317334 -0.340427 0.317334 -0.340427 0.317334 -0.340427 0.610323 -0.668759 0.292989 -0.328332 0.532865 -0.621657 0.532865 -0.621657 0.378253 -0.480922 0.378253 -0.480922 -0.180519 0.097845 -0.180519 0.097845 -0.617504 0.54594 -0.617504 0.54594 -0.519517 0.444187 -0.519517 0.444187 -0.235016 0.189534 -0.235016 0.189534 0.336079 -0.282384 0.336079 -0.282384 0.350187 -0.28823 0.702065 -0.572969 0.351878 -0.284738 0.351878 -0.284738 0.351878 -0.284738
8.06 -0 0 -15.4733 6.11383 -0 0 23.3226 -22.2733 -0 0 48.3714 -38.5643 -0 0 45.2126 -39.3343 -0 0 13.7571 -14.6719 0 -0 -18.7224 21.5547 0 -0 -30.7228 36.3972 0 -0 -24.7101 27.9772 0 -0 -7.94714 8.06768 -0 0 -7.94714 8.06768 0.0329606 0.999997 0.242093 0.886884 0.00048434 1.34907e-05 0.0116335 1 0.288148 0.861495 0.00121623 6.40145e-11 0.00233026 1 0.400691 0.79332 0.00513949 2.79404e-10 0.000571428 0.999989 0.589379 0.64495 0.0245265 0.000125487 0.000786537 0.000300788 0.814014 0.355754 0.0251849 0.999826 0.00428929 2.43221e-09 0.795435 0.369706 0.00465696 1 0.0352363 8.94858e-07 0.66717 0.530931 0.000607752 1 0.130508 0.0133193 0.431334 0.759632 0.000175853 0.991681 0.157586 0.836526 0.217086 0.911443 0.000152068 0.409206 0.142596 0.838752 0.18229 0.931015 0.000164406 0.423887 0.321135 -0.341946 0.321135 -0.341946 0.321135 -0.341946 0.618403 -0.672515 0.297268 -0.330569 0.543883 -0.628788 0.543883 -0.628788 0.402418 -0.507401 0.402418 -0.507401 -0.162239 0.0752021 -0.162239 0.0752021 -0.620092 0.548916 -0.620092 0.548916 -0.533533 0.456805 -0.533533 0.456805 -0.288757 0.239802 -0.288757 0.239802 0.278038 -0.207637 0.278038 -0.207637 0.335312 -0.255166 0.675131 -0.508172 0.339819 -0.253006 0.339819 -0.253006 0.339819 -0.253006
8.11 -0 0 -17.3363 7.73239 -0 0 20.7154 -20.3861 -0 0 48.2091 -38.604 -0 0 46.3108 -40.2447 -0 0 16.5987 -17.774 0 -0 -16.4373 18.4313 0 -0 -29.6535 35.693 0 -0 -25.511 29.5902 0 -0 -8.77245 9.17738 -0 0 -8.77245 9.17738 0.0380059 0.999989 0.235535 0.890228 0.000435706 3.63278e-05 0.0137626 1 0.279087 0.866352 0.00106462 9.12124e-11 0.00276648 1 0.384887 0.803146 0.00439539 1.57342e-10 0.000636324 0.999998 0.567996 0.662515 0.0215383 3.41776e-05 0.000729571 0.0011738 0.810894 0.360571 0.027148 0.999351 0.00369969 3.57305e-09 0.801571 0.361935 0.00544623 1 0.0299282 4.96548e-07 0.686217 0.511323 0.00070312 1 0.121061 0.00573963 0.467629 0.735694 0.000183749 0.997259 0.165377 0.750372 0.239894 0.905366 0.000142666 0.537037 0.154267 0.759476 0.197367 0.928701 0.000151331 0.542832 0.324915 -0.343389 0.324915 -0.343389 0.324915 -0.343389 0.626374 -0.676085 0.301459 -0.332696 0.55467 -0.63551 0.55467 -0.63551 0.422951 -0.528157 0.422951 -0.528157 -0.147224 0.0577914 -0.147224 0.0577914 -0.622128 0.551406 -0.622128 0.551406 -0.546566 0.468786 -0.546566 0.468786 -0.332982 0.278278 -0.332982 0.278278 0.219903 -0.136059 0.219903 -0.136059 0.311483 -0.213822 0.631579 -0.428159 0.320096 -0.214337 0.320096 -0.214337 0.320096 -0.214337
8.16 -0 0 -19.076 9.34941 -0 0 18.2902 -18.5481 -0 0 47.8342 -38.5545 -0 0 47.1192 -41.0193 -0 0 18.9845 -20.3513 0 -0 -13.9664 15.2397 0 -0 -28.7877 35.2053 0 -0 -25.9868 30.8117 0 -0 -9.55829 10.2738 -0 0 -9.55829 10.2738 0.043652 0.999953 0.22927 0.893432 0.000393062 0.000100529 0.0162393 1 0.270402 0.87097 0.000934807 1.39615e-10 0.00329249 1 0.370036 0.812139 0.00376233 9.1209e-11 0.000715217 1 0.548842 0.677736 0.0188155 9.54741e-06 0.00068074 0.00481812 0.8078 0.365296 0.0290492 0.997407 0.00320073 5.7938e-09 0.8072 0.354717 0.0063532 1 0.0252905 2.97819e-07 0.70398 0.492433 0.000818903 1 0.110248 0.00249693 0.501733 0.712399 0.000194862 0.999109 0.170344 0.640668 0.268827 0.897061 0.000134943 0.659843 0.16416 0.658901 0.217929 0.924775 0.000140164 0.656991 0.328689 -0.344759 0.328689 -0.344759 0.328689 -0.344759 0.634261 -0.679478 0.305571 -0.334719 0.565158 -0.641805 0.565158 -0.641805 0.440805 -0.544905 0.440805 -0.544905 -0.134253 0.043815 -0.134253 0.043815 -0.623462 0.553387 -0.623462 0.553387 -0.558657 0.480209 -0.558657 0.480209 -0.370021 0.308506 -0.370021 0.308506 0.157591 -0.0668896 0.157591 -0.0668896 0.276947 -0.16694 0.568058 -0.338137 0.291111 -0.171197 0.291111 -0.171197 0.291111 -0.171197
8.21 -0 0 -20.6877 10.9194 -0 0 16.0733 -16.7929 -0 0 47.2806 -38.3882 -0 0 47.7077 -41.6496 -0 0 21.173 -22.5672 0 -0 -11.5421 12.2667 0 -0 -28.118 34.7634 0 -0 -26.109 31.5111 0 -0 -10.312 11.3454 -0 0 -10.312 11.3454 0.0499321 0.999804 0.223286 0.896505 0.000355581 0.000285151 0.0191074 1 0.262107 0.87535 0.000823392 2.27938e-10 0.00392486 1 0.356175 0.820343 0.00322503 5.46568e-11 0.000809817 1 0.531641 0.691023 0.0163795 2.75048e-06 0.000638747 0.0202422 0.804691 0.370163 0.030868 0.989281 0.00277794 1.03396e-08 0.812382 0.348005 0.00739036 1 0.0212864 1.9066e-07 0.720449 0.474391 0.000959281 1 0.0987415 0.00111659 0.533961 0.689548 0.000209492 0.999707 0.171865 0.517925 0.303536 0.885893 0.000128866 0.764525 0.171507 0.545035 0.244203 0.91875 0.000130761 0.755753 0.332464 -0.34605 0.332464 -0.34605 0.332464 -0.34605 0.642077 -0.68269 0.309613 -0.33664 0.575299 -0.647668 0.575299 -0.647668 0.45659 -0.558756 0.45659 -0.558756 -0.12165 0.031625 -0.12165 0.031625 -0.623117 0.554364 -0.623117 0.554364 -0.569836 0.491104 -0.569836 0.491104 -0.401822 0.333246 -0.401822 0.333246 0.0892248 -0.00139184 0.0892248 -0.00139184 0.231774 -0.118545 0.484417 -0.24553 0.252643 -0.126986 0.252643 -0.126986 0.252643 -0.126986
8.26 -0 0 -22.1752 12.4218 -0 0 14.0831 -15.167 -0 0 46.6212 -38.1478 -0 0 48.1375 -42.1502 -0 0 23.1333 -24.5026 0 -0 -9.3062 8.94587 0 -0 -27.6685 33.8908 0 -0 -25.9032 31.6612 0 -0 -11.0382 12.3678 -0 0 -11.0382 12.3678 0.0568734 0.999188 0.21758 0.899451 0.000322555 0.000825488 0.0224123 1 0.25421 0.879497 0.000727538 3.93442e-10 0.00468237 1 0.3433 0.827817 0.0027697 3.39744e-11 0.000922138 1 0.516126 0.702746 0.0142288 8.21294e-07 0.000602613 0.0823655 0.801152 0.37639 0.0325729 0.955924 0.00241908 2.00532e-08 0.817154 0.341801 0.00857046 1 0.017864 1.28412e-07 0.735675 0.457247 0.0011292 1 0.0871066 0.000521795 0.564564 0.666848 0.000228118 0.9999 0.169559 0.397258 0.342938 0.871337 0.000124466 0.845201 0.175618 0.430217 0.275918 0.910156 0.000123034 0.833924 0.336211 -0.347233 0.336211 -0.347233 0.336211 -0.347233 0.649801 -0.685696 0.31359 -0.338462 0.585068 -0.65311 0.585068 -0.65311 0.470716 -0.57045 0.470716 -0.57045 -0.104686 0.0181088 -0.104686 0.0181088 -0.616835 0.551982 -0.616835 0.551982 -0.580143 0.501484 -0.580143 0.501484 -0.429804 0.35441 -0.429804 0.35441 0.0158028 0.0585557 0.0158028 0.0585557 0.178375 -0.0724401 0.384696 -0.157351 0.206321 -0.0849111 0.206321 -0.0849111 0.206321 -0.0849111
8.31 -0 0 -23.5655 13.8806 -0 0 12.3996 -13.754 -0 0 45.9732 -37.9596 -0 0 48.4031 -42.4986 -0 0 24.872 -26.2196 0 -0 -7.00256 5.37345 0 -0 -27.2584 32.423 0 -0 -25.579 31.5139 0 -0 -11.7233 13.2846 -0 0 -11.7233 13.2846 0.0644954 0.996647 0.212164 0.902258 0.000293388 0.00242789 0.0262002 1 0.246718 0.883417 0.000644872 7.10021e-10 0.00558613 1 0.331375 0.834628 0.00238415 2.18815e-11 0.00105454 1 0.501959 0.713353 0.0123475 2.55367e-07 0.000571892 0.277163 0.795474 0.388243 0.0340772 0.836634 0.00211393 4.19856e-08 0.821487 0.336276 0.00990561 1 0.0149626 9.01653e-08 0.749738 0.441 0.00133449 1 0.0757906 0.000257355 0.593664 0.644031 0.000251432 0.999964 0.163403 0.291285 0.385448 0.853106 0.00012183 0.902405 0.175998 0.325842 0.312315 0.898601 0.000116937 0.891301 0.339767 -0.348213 0.339767 -0.348213 0.339767 -0.348213 0.657278 -0.688401 0.317511 -0.340188 0.594458 -0.658146 0.594458 -0.658146 0.483478 -0.580506 0.483478 -0.580506 -0.0694266 -0.00595978 -0.0694266 -0.00595978 -0.591012 0.537522 -0.591012 0.537522 -0.589616 0.511341 -0.589616 0.511341 -0.454925 0.373261 -0.454925 0.373261 -0.0596122 0.111697 -0.0596122 0.111697 0.120749 -0.0311563 0.275929 -0.078333 0.15518 -0.0471767 0.15518 -0.0471767 0.15518 -0.0471767
8.36 -0 0 -24.861 15.1796 -0 0 10.8383 -12.432 -0 0 45.4294 -37.4991 -0 0 48.6819 -42.577 -0 0 26.5401 -27.8041 0 -0 -4.59399 1.88238 0 -0 -26.5413 30.5076 0 -0 -25.5843 31.5961 0 -0 -12.326 14.0216 -0 0 -12.326 14.0216 0.0728062 0.986389 0.207096 0.904856 0.000267574 0.00720063 0.0305171 1 0.239632 0.887117 0.000573408 1.32505e-09 0.00665964 1 0.320335 0.840859 0.0020577 1.46263e-11 0.00120989 1 0.488527 0.723575 0.0107103 8.33441e-08 0.000547352 0.605763 0.783058 0.413363 0.0351407 0.558497 0.00185407 9.49786e-08 0.825176 0.331977 0.0114045 1 0.0125192 6.64573e-08 0.762714 0.425638 0.00158204 1 0.0651278 0.000132712 0.621264 0.62093 0.000280386 0.999986 0.153761 0.206268 0.429323 0.831199 0.000121091 0.940268 0.172448 0.238785 0.352256 0.883806 0.000112463 0.930785 0.342437 -0.348689 0.342437 -0.348689 0.342437 -0.348689 0.663821 -0.690508 0.321384 -0.341819 0.60348 -0.662802 0.60348 -0.662802 0.49514 -0.589344 0.49514 -0.589344 0.00277548 -0.0603677 0.00277548 -0.0603677 -0.527252 0.491539 -0.527252 0.491539 -0.598281 0.520614 -0.598281 0.520614 -0.477794 0.390617 -0.477794 0.390617 -0.133429 0.157839 -0.133429 0.157839 0.0630674 0.00429185 0.165704 -0.010461 0.102636 -0.0147528 0.102636 -0.0147528 0.102636 -0.0147528
8.41 -0 -0 -25.8773 15.6957 -0 -0 7.04718 -10.9004 -0 0 43.3792 -35.9218 -0 0 49.6348 -42.2932 -0 0 28.8351 -29.4254 0 -0 -2.12528 -1.33812 0 -0 -25.3633 27.9935 0 -0 -26.2441 31.7666 0 -0 -12.9514 14.7117 -0 -0 -12.9514 14.7117 0.081797 0.947461 0.202558 0.906963 0.000244709 0.0208971 0.0354068 1 0.232955 0.890592 0.00051148 2.55539e-09 0.0079289 1 0.31007 0.846617 0.00178109 1.04848e-11 0.00139214 1 0.474809 0.734257 0.00928609 2.89647e-08 0.000531584 0.853362 0.759376 0.452155 0.0353898 0.252031 0.00163284 2.31447e-07 0.827778 0.329671 0.0130665 1 0.0104722 5.23584e-08 0.774651 0.411188 0.00187984 1 0.0553465 6.95201e-05 0.647307 0.597509 0.000316239 0.999994 0.141332 0.142424 0.472981 0.80588 0.000122438 0.964097 0.165117 0.170732 0.394399 0.865633 0.000109643 0.956672 0.341556 -0.347784 0.341556 -0.347784 0.341556 -0.347784 0.666774 -0.691143 0.325218 -0.343359 0.61216 -0.667108 0.61216 -0.667108 0.506011 -0.597365 0.506011 -0.597365 0.100396 -0.152258 0.100396 -0.152258 -0.437317 0.407114 -0.437317 0.407114 -0.606114 0.529155 -0.606114 0.529155 -0.498781 0.406989 -0.498781 0.406989 -0.202735 0.197687 -0.202735 0.197687 0.00857525 0.0340971 0.0601472 0.0465425 0.051572 0.0124454 0.051572 0.0124454 0.051572 0.0124454
8.46 -0 -0 -26.5311 15.6932 -0 -0 1.84012 -8.13699 -0 0 40.1999 -33.8853 -0 0 49.8119 -41.553 -0 0 31.719 -31.2382 0 -0 0.588582 -4.46381 0 -0 -23.7945 24.9486 0 -0 -27.0855 31.4738 0 -0 -13.7213 15.3652 0 -0 -13.7213 15.3652 0.0914262 0.825062 0.199028 0.907646 0.000224523 0.0562055 0.0409092 1 0.226706 0.893802 0.000457692 5.28587e-09 0.00942272 1 0.300428 0.852015 0.00154638 8.42071e-12 0.00160706 1 0.459996 0.745695 0.00804416 1.08893e-08 0.000527496 0.957329 0.727323 0.495127 0.0346198 0.0859233 0.00144493 6.11138e-07 0.828955 0.329609 0.0148785 1 0.00876409 4.47286e-08 0.78556 0.397703 0.00223706 1 0.0465799 3.61707e-05 0.671717 0.573849 0.000360617 0.999998 0.127021 0.0957826 0.515196 0.777589 0.000126126 0.978751 0.154488 0.118918 0.437407 0.844061 0.000108551 0.973285 0.32882 -0.343284 0.32882 -0.343284 0.32882 -0.343284 0.657841 -0.688089 0.329021 -0.344806 0.620541 -0.671098 0.620541 -0.671098 0.516452 -0.60492 0.516452 -0.60492 0.191994 -0.253497 0.191994 -0.253497 -0.35287 0.312529 -0.35287 0.312529 -0.613043 0.536785 -0.613043 0.536785 -0.518095 0.422673 -0.518095 0.422673 -0.265909 0.232469 -0.265909 0.232469 -0.0409254 0.059183 -0.0371791 0.0944093 0.00374621 0.0352263 0.00374621 0.0352263 0.00374621 0.0352263
