14.855 0.988213 0.943837 0.796746 0.987469 0.413846 0.793843 -0.0684877 0.409482 -0.534366 -0.0732646 -0.871854 -0.538408 -0.999862 -0.874189
14.905 1 0.882546 0.879447 0.999984 0.547592 0.877158 0.0841674 0.543579 -0.39948 0.0793945 -0.787145 -0.403866 -0.985684 -0.790089
14.955 0.988481 0.800686 0.941653 0.989194 0.668576 0.94003 0.234861 0.665007 -0.255283 0.230203 -0.684091 -0.259911 -0.948534 -0.687577
15.005 0.953926 0.700167 0.981914 0.955352 0.773979 0.980996 0.380081 0.770937 -0.105138 0.375647 -0.565095 -0.109899 -0.889279 -0.56904
15.055 0.897139 0.58333 0.999291 0.899245 0.861344 0.999099 0.516444 0.858901 0.0474583 0.512337 -0.43293 0.0426742 -0.809299 -0.437242
15.105 0.819445 0.452899 0.993379 0.82218 0.928635 0.993918 0.64077 0.926848 0.198948 0.637086 -0.290675 0.194253 -0.710458 -0.295254
15.155 0.722653 0.311913 0.964317 0.725955 0.974285 0.965573 0.750164 0.973195 0.345802 0.746988 -0.141645 0.341304 -0.59506 -0.146384
15.205 0.60902 0.163658 0.912781 0.612812 0.997229 0.914726 0.842075 0.996861 0.484596 0.839482 0.0106849 0.480402 -0.465794 0.00589608
15.255 0.481194 0.0115886 0.839973 0.485387 0.996932 0.842562 0.914361 0.997296 0.612097 0.912411 0.162766 0.608303 -0.325673 0.158039
15.305 0.342154 -0.140751 0.747589 0.34665 0.973402 0.750761 0.965338 0.974488 0.725333 0.964077 0.311054 0.722028 -0.177961 0.306499
15.355 0.195139 -0.28981 0.637783 0.199834 0.927187 0.641464 0.993818 0.92897 0.821666 0.993275 0.452093 0.818927 -0.026103 0.447816
15.405 0.0435771 -0.432115 0.513113 0.048361 0.859364 0.517217 0.999137 0.861803 0.898849 0.999324 0.582596 0.89674 0.126364 0.578697
15.455 -0.109001 -0.56435 0.376485 -0.104239 0.771513 0.380917 0.981171 0.774551 0.955084 0.982084 0.699521 0.953654 0.275886 0.696091
15.505 -0.259038 -0.683432 0.231083 -0.25441 0.665682 0.235739 0.940338 0.669248 0.989062 0.941957 0.800145 0.988344 0.418978 0.797263
15.555 -0.403039 -0.786587 0.0802954 -0.398651 0.544337 0.085068 0.877592 0.548348 0.999989 0.879877 0.88212 1 0.552306 0.879854
15.605 -0.537646 -0.871411 -0.0723632 -0.533602 0.410306 -0.067586 0.794392 0.414669 0.987611 0.797292 0.943538 0.988351 0.672763 0.941941
15.655 -0.659724 -0.935926 -0.223335 -0.656118 0.266714 -0.218665 0.69268 0.271326 0.952217 0.696126 0.982967 0.953669 0.77754 0.982075
15.705 -0.766427 -0.97863 -0.369103 -0.763342 0.116905 -0.364648 0.574824 0.12166 0.894632 0.578736 0.999487 0.896761 0.864198 0.999322
15.755 -0.855268 -0.998526 -0.506268 -0.852777 -0.035628 -0.502133 0.443573 -0.0308416 0.816197 0.44786 0.992715 0.818954 0.930715 0.99328
15.805 -0.924178 -0.995152 -0.631635 -0.922338 -0.187331 -0.627915 0.301983 -0.182624 0.71874 0.306545 0.962807 0.722062 0.975541 0.96409
15.855 -0.971549 -0.968586 -0.742282 -0.970404 -0.334668 -0.739064 0.153356 -0.330151 0.604534 0.158087 0.910461 0.608342 0.997633 0.912431
15.905 -0.996278 -0.919447 -0.835629 -0.995854 -0.474205 -0.832989 0.00115552 -0.469983 0.476239 0.00594445 0.836897 0.480444 0.996475 0.839508
15.955 -0.997789 -0.84888 -0.909503 -0.998096 -0.602691 -0.907501 -0.151072 -0.598863 0.336845 -0.146337 0.743828 0.34135 0.972094 0.747021
16.005 -0.976047 -0.75853 -0.96218 -0.977077 -0.717132 -0.960864 -0.299779 -0.713786 0.1896 -0.295207 0.633425 0.1943 0.925058 0.637124
16.055 -0.931557 -0.650502 -0.992434 -0.933288 -0.814859 -0.991834 -0.4415 -0.812074 0.0379374 -0.437198 0.50826 0.0427225 0.856464 0.512378
