10.505 0.635873 0.924441 0.19271 0.63217 -0.296756 0.188008 -0.71492 -0.301326 -0.961312 -0.718261 -0.976731 -0.96262 -0.757472 -0.975693 1.46955 2.32253 1.44825 2.28888 1.42696 2.25522 1.40566 2.22156 -0.307372 1.09591 -0.302644 1.07905 -0.297915 1.06219 -1.83641 -0.247435 -1.8068 -0.243445 -1.77718 -0.239454 -2.79624 -1.40911 -2.74885 -1.38523 -2.70146 -1.36135 -3.01175 -2.13009 -2.95797 -2.09206 -2.9042 -2.05403 -2.50407 -2.28179 -2.45683 -2.23874 -2.40959 -2.19569 -2.36235 -2.15265 -1.43864 -1.84846 -1.40929 -1.81074 -1.37993 -1.77302 -1.35058 -1.73531
10.555 0.745942 0.971712 0.339825 0.742744 -0.14794 0.335318 -0.600161 -0.152675 -0.908181 -0.603984 -0.997995 -0.910175 -0.848022 -0.99768 1.97109 2.57739 1.94253 2.54004 1.91396 2.50269 1.8854 2.46534 0.22625 1.47508 0.222769 1.45238 0.219289 1.42969 -1.39138 0.160002 -1.36894 0.157422 -1.3465 0.154842 -2.53536 -1.07099 -2.49239 -1.05284 -2.44943 -1.03469 -2.97798 -1.93336 -2.92481 -1.89884 -2.87164 -1.86432 -2.68218 -2.25787 -2.63158 -2.21527 -2.58098 -2.17267 -2.53038 -2.13008 -1.75797 -1.98169 -1.7221 -1.94125 -1.68623 -1.90082 -1.65036 -1.86038
10.605 0.838626 0.996337 0.479022 0.836008 0.00432326 0.474812 -0.471414 -0.000465699 -0.833885 -0.475632 -0.996 -0.836519 -0.918808 -0.996417 2.42669 2.77218 2.39152 2.73201 2.35636 2.69184 2.32119 2.65167 0.754598 1.81987 0.742991 1.79187 0.731383 1.76388 -0.91392 0.563711 -0.899181 0.55462 -0.884442 0.545529 -2.2154 -0.707912 -2.17785 -0.695915 -2.14031 -0.683918 -2.87481 -1.69157 -2.82348 -1.66136 -2.77215 -1.63116 -2.79779 -2.18133 -2.74501 -2.14017 -2.69223 -2.09902 -2.63945 -2.05787 -2.03633 -2.06874 -1.99478 -2.02653 -1.95323 -1.98431 -1.91167 -1.9421
10.655 0.911766 0.997743 0.607054 0.909789 0.156486 0.603242 -0.331681 0.151754 -0.740155 -0.336195 -0.970794 -0.743367 -0.968181 -0.971932 2.82574 2.90237 2.78479 2.86031 2.74384 2.81825 2.70289 2.7762 1.26536 2.12225 1.2459 2.0896 1.22643 2.05696 -0.415162 0.954283 -0.408467 0.938893 -0.401771 0.923503 -1.8438 -0.328336 -1.81255 -0.322771 -1.78131 -0.317207 -2.70464 -1.41035 -2.65635 -1.38517 -2.60806 -1.35999 -2.84819 -2.05395 -2.79446 -2.0152 -2.74073 -1.97645 -2.687 -1.93771 -2.26723 -2.10757 -2.22097 -2.06457 -2.1747 -2.02156 -2.12844 -1.97856
10.705 0.963658 0.975896 0.720939 0.962368 0.305002 0.717612 -0.184218 0.300437 -0.629176 -0.188923 -0.922963 -0.632891 -0.994991 -0.924796 3.15893 2.96492 3.11316 2.92195 3.06738 2.87899 3.0216 2.83602 1.74663 2.37517 1.71977 2.33863 1.6929 2.3021 0.0932711 1.32261 0.0917669 1.30128 0.0902627 1.27995 -1.42923 0.0588929 -1.40501 0.0578949 -1.38079 0.0568968 -2.47144 -1.09627 -2.42732 -1.07669 -2.38319 -1.05712 -2.83222 -1.87871 -2.77879 -1.84327 -2.72536 -1.80782 -2.67193 -1.77238 -2.44529 -2.09729 -2.3954 -2.0545 -2.3455 -2.0117 -2.2956 -1.96891
10.755 0.993091 0.931306 0.818023 0.992518 0.446409 0.815259 -0.032462 0.442119 -0.503534 -0.0372481 -0.853623 -0.507666 -0.998613 -0.856107 3.41851 2.95837 3.36897 2.9155 3.31943 2.87263 3.26989 2.82976 2.1872 2.57274 2.15356 2.53316 2.11991 2.49359 0.599531 1.66012 0.589862 1.63335 0.580193 1.60658 -0.98136 0.444749 -0.964729 0.437212 -0.948098 0.429675 -2.18065 -0.756636 -2.14171 -0.743126 -2.10278 -0.729617 -2.75024 -1.65968 -2.69835 -1.62837 -2.64647 -1.59706 -2.59459 -1.56575 -2.56637 -2.03813 -2.514 -1.99655 -2.46164 -1.95496 -2.40927 -1.91337
10.805 0.999381 0.865012 0.896042 0.999538 0.577414 0.893906 0.12005 0.573497 -0.366157 0.115295 -0.764388 -0.370609 -0.978962 -0.767467 3.59841 2.88287 3.54627 2.8411 3.49412 2.79932 3.44198 2.75754 2.5768 2.71035 2.53716 2.66866 2.49752 2.62696 1.09182 1.95894 1.07421 1.92735 1.0566 1.89576 -0.510615 0.82024 -0.501962 0.806339 -0.493308 0.792439 -1.83903 -0.399371 -1.8062 -0.39224 -1.77336 -0.385109 -2.60416 -1.40198 -2.55504 -1.37553 -2.50591 -1.34908 -2.45678 -1.32263 -2.62764 -1.93148 -2.57402 -1.89206 -2.5204 -1.85265 -2.46678 -1.81324
10.855 0.98238 0.778559 0.95318 0.983263 0.694961 0.951721 0.269765 0.69151 -0.220247 0.265151 -0.65734 -0.224915 -0.936496 -0.660942 3.69446 2.74019 3.64092 2.70048 3.58738 2.66078 3.53385 2.62107 2.90634 2.78479 2.86163 2.74196 2.81693 2.69912 1.55866 2.21211 1.53352 2.17643 1.50839 2.14076 -0.0279706 1.17662 -0.0274965 1.15668 -0.0270225 1.13674 -1.45456 -0.0327983 -1.42859 -0.0322127 -1.40262 -0.031627 -2.3974 -1.1116 -2.35217 -1.09063 -2.30695 -1.06966 -2.26172 -1.04869 -2.62766 -1.77981 -2.57405 -1.74349 -2.52043 -1.70717 -2.46681 -1.67085
10.905 0.942484 0.673961 0.988103 0.944074 0.796312 0.987355 0.413193 0.793407 -0.0692034 0.408827 -0.534973 -0.0739801 -0.872205 -0.539012 3.7044 2.53365 3.65072 2.49694 3.59704 2.46022 3.54336 2.42351 3.16815 2.79434 3.11942 2.75136 3.07068 2.70837 1.98918 2.41372 1.9571 2.37479 1.92502 2.33587 0.455326 1.50557 0.447609 1.48005 0.439893 1.45454 -1.03619 0.334539 -1.01768 0.328565 -0.999184 0.322592 -2.13477 -0.795315 -2.09449 -0.780311 -2.05422 -0.765307 -2.01395 -0.750303 -2.56646 -1.58666 -2.51409 -1.55428 -2.46172 -1.5219 -2.40935 -1.48953
10.955 0.880624 0.553657 0.999999 0.882883 0.879106 0.99998 0.546992 0.876813 0.0834526 0.542976 -0.400137 0.0786793 -0.787587 -0.404522 3.62802 2.26806 3.57544 2.2352 3.52287 2.20233 3.4703 2.16946 3.35613 2.73876 3.3045 2.69663 3.25287 2.6545 2.37334 2.55908 2.33506 2.51781 2.29679 2.47654 0.928011 1.79944 0.912284 1.76894 0.896557 1.73845 -0.593664 0.694079 -0.583064 0.681686 -0.572464 0.669294 -1.82238 -0.460496 -1.788 -0.451809 -1.75362 -0.443121 -1.71924 -0.434434 -2.44544 -1.35653 -2.39554 -1.32885 -2.34564 -1.30117 -2.29574 -1.27349
