0 0.641684 -0.115053 0.108406 0.914393 -0.303624 -0.324707 -0.0400684 0.820115 -0.0738815 0.229119 -0.958981 0.858301 -0.749217 0.409074 0.815375 0.231659 0.926125 -0.396872 -0.0068365 0.37825 -0.251164 -0.219416 -0.97938 -0.624369 -0.0577845 -0.803349 0.00329175 -0.537994 0.200249 0.617222 9.62526 -1.7258 1.3313 1.93579 -4.55437 -4.87061 -0.601026 12.3017 -1.10822 1.22912 0.0410192 1.8583 0.250783 -59.0926 0.907687 -0.384171 13.8919 -5.95307 1.24487 1.53369 -3.76747 8.29321 -14.6907 -9.36553 -0.866768 0.196651 1.00329 -153.799 0.600124 0.808611 1.45769 2.55896 1.26557 1.20071 -1.07672 -0.604556 -0.403852 1.64677 1.02688 0.87202 0.738953 0.950376 0.915089 -98.9116 0.460998 -0.440236 0.606945 -1.92347 1.25084 1.288 1.67115 9.37219 0.95735 -0.912283 0.295956 0.984256 1.0021 -84.3284 0.455573 0.5636
1 0.641684 -0.115053 0.108406 0.914393 -0.303624 -0.324707 -0.0400684 0.820115 -0.0738815 0.229119 -0.958981 0.858301 -0.749217 0.409074 0.815375 0.231659 0.926125 -0.396872 -0.0068365 0.37825 -0.251164 -0.219416 -0.97938 -0.624369 -0.0577845 -0.803349 0.00329175 -0.537994 0.200249 0.617222 9.62526 -1.7258 1.3313 1.93579 -4.55437 -4.87061 -0.601026 12.3017 -1.10822 1.22912 0.0410192 1.8583 0.250783 -59.0926 0.907687 -0.384171 13.8919 -5.95307 1.24487 1.53369 -3.76747 8.29321 -14.6907 -9.36553 -0.866768 0.196651 1.00329 -153.799 0.600124 0.808611 1.83358 2.73346 1.23388 1.31418 -0.882609 -0.211848 -1.89828 1.8998 0.801468 0.856795 0.672674 0.827344 0.912968 -102.533 0.47797 -0.456078 0.711739 -1.97631 1.2172 1.34457 1.99091 10.0375 1.26308 0.0372192 0.909417 1.01181 1.0109 -91.2619 0.466037 0.558873
2 0.641684 -0.115053 0.108406 0.914393 -0.303624 -0.324707 -0.0400684 0.820115 -0.0738815 0.229119 -0.958981 0.858301 -0.749217 0.409074 0.815375 0.231659 0.926125 -0.396872 -0.0068365 0.37825 -0.251164 -0.219416 -0.97938 -0.624369 -0.0577845 -0.803349 0.00329175 -0.537994 0.200249 0.617222 9.62526 -1.7258 1.3313 1.93579 -4.55437 -4.87061 -0.601026 12.3017 -1.10822 1.22912 0.0410192 1.8583 0.250783 -59.0926 0.907687 -0.384171 13.8919 -5.95307 1.24487 1.53369 -3.76747 8.29321 -14.6907 -9.36553 -0.866768 0.196651 1.00329 -153.799 0.600124 0.808611 1.47954 3.38511 1.22088 1.31337 -1.11256 0.217907 -2.52536 2.21045 -0.42241 0.790573 0.747228 0.820947 0.926384 -107.129 0.456172 -0.442006 -0.324829 -3.02678 1.18465 1.38756 2.90135 10.2643 0.311248 0.839944 1.04025 0.926968 1.16169 -96.1475 0.464837 0.578992
3 0.641684 -0.115053 0.108406 0.914393 -0.303624 -0.324707 -0.0400684 0.820115 -0.0738815 0.229119 -0.958981 0.858301 -0.749217 0.409074 0.815375 0.231659 0.926125 -0.396872 -0.0068365 0.37825 -0.251164 -0.219416 -0.97938 -0.624369 -0.0577845 -0.803349 0.00329175 -0.537994 0.200249 0.617222 9.62526 -1.7258 1.3313 1.93579 -4.55437 -4.87061 -0.601026 12.3017 -1.10822 1.22912 0.0410192 1.8583 0.250783 -59.0926 0.907687 -0.384171 13.8919 -5.95307 1.24487 1.53369 -3.76747 8.29321 -14.6907 -9.36553 -0.866768 0.196651 1.00329 -153.799 0.600124 0.808611 2.05135 2.54499 1.13977 1.37411 -2.44336 -0.359096 -2.18255 2.42721 -2.17694 0.737333 0.675279 0.875728 0.892651 -98.5293 0.482404 -0.44766 0.811774 -2.4565 1.27446 1.396 0.913312 10.228 1.1331 0.316226 0.423841 0.896723 1.22187 -103.056 0.440176 0.646027
4 0.45787 -0.211485 0.0282685 1 -0.229732 -0.29537 -0.103821 0.715363 -0.0909646 0.202104 -0.993813 0.867932 -0.656643 0.497977 0.757977 0.278677 0.891546 -0.451849 -0.0751721 0.448734 -0.317962 -0.224843 -0.986768 -0.63374 -0.0526504 -0.776994 -0.0183085 -0.685155 0.153268 0.587328 6.86804 -3.17227 1.2712 2 -3.44598 -4.43054 -1.55731 10.7304 -1.36447 1.2021 0.00618691 1.86793 0.343357 -50.2023 0.878989 -0.360662 13.3732 -6.77773 1.19362 1.58655 -4.76942 8.26336 -14.8015 -9.5061 -0.789756 0.223006 0.981691 -168.515 0.576634 0.793664 1.04418 2.125 1.10032 1.41321 -3.49874 -0.743897 -1.20035 2.26347 -2.67316 0.727438 0.630381 1.00345 0.89499 -100.201 0.437017 -0.409407 1.9319 -1.57959 1.19452 1.45378 0.819444 10.2092 0.207774 -0.221357 1.69491 0.936209 1.3023 -100.395 0.457633 0.612532
5 0.253628 -0.219242 -0.012771 1 -0.148833 -0.143591 -0.126583 0.676995 -0.107523 0.221243 -0.833781 0.94576 -0.803852 0.590227 0.731381 0.117329 0.864102 -0.431141 0.108691 0.468845 -0.379404 0.0379976 -0.969685 -0.540403 -0.0544575 -0.805735 -0.0190943 -0.546748 0.182617 0.494812 3.80442 -3.28863 1.24042 2 -2.2325 -2.15386 -1.89874 10.1549 -1.61285 1.22124 0.166219 1.94576 0.196148 -40.9773 0.865691 -0.441336 12.9615 -6.46712 1.33152 1.60163 -5.69105 9.70899 -14.5453 -8.10605 -0.816862 0.194265 0.980906 -154.675 0.591309 0.747406 1.54162 1.02505 1.00877 1.37635 -2.54712 -1.84964 -1.44267 3.00296 -3.04384 0.844827 0.602817 1.02251 0.727714 -96.4476 0.508 -0.414046 2.85132 -2.15606 1.20349 1.46001 -0.238024 9.93616 -1.65684 -0.99048 1.69053 1.02152 1.17954 -105.125 0.500012 0.629013
6 0.253628 -0.219242 -0.012771 1 -0.148833 -0.143591 -0.126583 0.676995 -0.107523 0.221243 -0.833781 0.94576 -0.803852 0.590227 0.731381 0.117329 0.864102 -0.431141 0.108691 0.468845 -0.379404 0.0379976 -0.969685 -0.540403 -0.0544575 -0.805735 -0.0190943 -0.546748 0.182617 0.494812 3.80442 -3.28863 1.24042 2 -2.2325 -2.15386 -1.89874 10.1549 -1.61285 1.22124 0.166219 1.94576 0.196148 -40.9773 0.865691 -0.441336 12.9615 -6.46712 1.33152 1.60163 -5.69105 9.70899 -14.5453 -8.10605 -0.816862 0.194265 0.980906 -154.675 0.591309 0.747406 2.44692 1.41639 0.98986 1.39069 -2.44057 -1.18721 -0.69047 4.25543 -2.78596 0.818256 0.53076 1.02325 0.737949 -100.178 0.556969 -0.441997 4.26917 -1.70656 1.24878 1.41614 -0.549549 9.45379 -1.47332 -0.370082 1.21529 0.931552 1.21982 -104.633 0.499418 0.640812
7 0.253628 -0.219242 -0.012771 1 -0.148833 -0.143591 -0.126583 0.676995 -0.107523 0.221243 -0.833781 0.94576 -0.803852 0.590227 0.731381 0.117329 0.864102 -0.431141 0.108691 0.468845 -0.379404 0.0379976 -0.969685 -0.540403 -0.0544575 -0.805735 -0.0190943 -0.546748 0.182617 0.494812 3.80442 -3.28863 1.24042 2 -2.2325 -2.15386 -1.89874 10.1549 -1.61285 1.22124 0.166219 1.94576 0.196148 -40.9773 0.865691 -0.441336 12.9615 -6.46712 1.33152 1.60163 -5.69105 9.70899 -14.5453 -8.10605 -0.816862 0.194265 0.980906 -154.675 0.591309 0.747406 3.10932 1.29196 1.08798 1.45792 -2.08867 -1.45875 -0.647623 5.34296 -1.93832 0.787043 0.430563 1.00968 0.619104 -100.711 0.567544 -0.428526 4.62358 -1.57075 1.23258 1.39985 -1.03835 9.45051 -1.5396 -0.0403934 1.77621 0.911226 1.22094 -97.1557 0.531697 0.626746
8 0.253628 -0.219242 -0.012771 1 -0.148833 -0.143591 -0.126583 0.676995 -0.107523 0.221243 -0.833781 0.94576 -0.803852 0.590227 0.731381 0.117329 0.864102 -0.431141 0.108691 0.468845 -0.379404 0.0379976 -0.969685 -0.540403 -0.0544575 -0.805735 -0.0190943 -0.546748 0.182617 0.494812 3.80442 -3.28863 1.24042 2 -2.2325 -2.15386 -1.89874 10.1549 -1.61285 1.22124 0.166219 1.94576 0.196148 -40.9773 0.865691 -0.441336 12.9615 -6.46712 1.33152 1.60163 -5.69105 9.70899 -14.5453 -8.10605 -0.816862 0.194265 0.980906 -154.675 0.591309 0.747406 3.38994 1.35972 1.15298 1.50055 -2.92712 -1.42668 -1.40913 6.15128 -0.839508 0.73005 0.423579 1.14501 0.561671 -99.3741 0.619804 -0.391458 6.64798 -1.63173 1.20427 1.50229 -0.605884 9.77584 -1.43521 0.190764 1.83285 0.816557 1.22025 -110.004 0.502612 0.687801
9 0.253628 -0.219242 -0.012771 1 -0.148833 -0.143591 -0.126583 0.676995 -0.107523 0.221243 -0.833781 0.94576 -0.803852 0.590227 0.731381 0.117329 0.864102 -0.431141 0.108691 0.468845 -0.379404 0.0379976 -0.969685 -0.540403 -0.0544575 -0.805735 -0.0190943 -0.546748 0.182617 0.494812 3.80442 -3.28863 1.24042 2 -2.2325 -2.15386 -1.89874 10.1549 -1.61285 1.22124 0.166219 1.94576 0.196148 -40.9773 0.865691 -0.441336 12.9615 -6.46712 1.33152 1.60163 -5.69105 9.70899 -14.5453 -8.10605 -0.816862 0.194265 0.980906 -154.675 0.591309 0.747406 4.16684 1.20091 1.1789 1.50625 -1.65651 -1.15554 -1.45987 5.53346 -0.644336 0.777344 0.385301 1.10391 0.589983 -89.4515 0.619618 -0.374307 7.03088 -2.49297 1.18377 1.49221 -0.499575 10.0566 -1.34649 0.612866 1.16359 0.831942 1.17502 -100.808 0.493871 0.667849
10 0.264274 -0.20822 0.0130139 1 -0.157888 -0.186413 -0.178897 0.655081 -0.0893794 0.256105 -0.852983 0.902713 -0.779254 0.573385 0.683555 0.124557 0.897462 -0.385553 0.105713 0.501792 -0.353369 0.0419872 -0.960432 -0.526957 -0.0915717 -0.818788 -0.0207848 -0.547774 0.166752 0.463269 3.96411 -3.1233 1.25976 2 -2.36832 -2.7962 -2.68346 9.82621 -1.34069 1.2561 0.147017 1.90271 0.220746 -42.6615 0.841778 -0.437721 13.4619 -5.7833 1.32929 1.62634 -5.30054 9.73093 -14.4065 -7.90436 -1.37358 0.181212 0.979215 -154.777 0.583376 0.731634 4.62382 0.0121354 1.20897 1.56825 -2.42604 -1.06481 -2.7242 6.00821 -2.78379 0.794554 0.374834 1.2385 0.64333 -85.5154 0.664834 -0.420543 9.02492 -1.90933 1.21616 1.53703 -0.576746 9.69793 -3.31955 0.20534 1.0207 0.829446 1.15755 -105.202 0.51936 0.726957
11 0.264274 -0.20822 0.0130139 1 -0.157888 -0.186413 -0.178897 0.655081 -0.0893794 0.256105 -0.852983 0.902713 -0.779254 0.573385 0.683555 0.124557 0.897462 -0.385553 0.105713 0.501792 -0.353369 0.0419872 -0.960432 -0.526957 -0.0915717 -0.818788 -0.0207848 -0.547774 0.166752 0.463269 3.96411 -3.1233 1.25976 2 -2.36832 -2.7962 -2.68346 9.82621 -1.34069 1.2561 0.147017 1.90271 0.220746 -42.6615 0.841778 -0.437721 13.4619 -5.7833 1.32929 1.62634 -5.30054 9.73093 -14.4065 -7.90436 -1.37358 0.181212 0.979215 -154.777 0.583376 0.731634 4.3917 0.823424 1.23262 1.52214 -2.54458 -1.1286 -3.38638 5.11698 -3.38728 0.706723 0.323961 1.32793 0.597944 -86.6796 0.688612 -0.443765 9.283 -1.53154 1.19826 1.52507 -0.347448 9.91296 -3.4484 -1.18352 0.3784 0.753378 1.13014 -109.35 0.494968 0.733937
12 0.264274 -0.20822 0.0130139 1 -0.157888 -0.186413 -0.178897 0.655081 -0.0893794 0.256105 -0.852983 0.902713 -0.779254 0.573385 0.683555 0.124557 0.897462 -0.385553 0.105713 0.501792 -0.353369 0.0419872 -0.960432 -0.526957 -0.0915717 -0.818788 -0.0207848 -0.547774 0.166752 0.463269 3.96411 -3.1233 1.25976 2 -2.36832 -2.7962 -2.68346 9.82621 -1.34069 1.2561 0.147017 1.90271 0.220746 -42.6615 0.841778 -0.437721 13.4619 -5.7833 1.32929 1.62634 -5.30054 9.73093 -14.4065 -7.90436 -1.37358 0.181212 0.979215 -154.777 0.583376 0.731634 4.17054 0.774563 1.21558 1.45768 -2.35395 -0.746041 -4.10114 6.07227 -5.27726 0.710855 0.311318 1.42791 0.599425 -80.9584 0.728717 -0.508171 9.37817 -1.19937 1.19892 1.51416 -1.07788 10.0506 -5.02329 -1.43259 0.160253 0.703369 1.16427 -115.203 0.519682 0.740772
13 0.264274 -0.20822 0.0130139 1 -0.157888 -0.186413 -0.178897 0.655081 -0.0893794 0.256105 -0.852983 0.902713 -0.779254 0.573385 0.683555 0.124557 0.897462 -0.385553 0.105713 0.501792 -0.353369 0.0419872 -0.960432 -0.526957 -0.0915717 -0.818788 -0.0207848 -0.547774 0.166752 0.463269 3.96411 -3.1233 1.25976 2 -2.36832 -2.7962 -2.68346 9.82621 -1.34069 1.2561 0.147017 1.90271 0.220746 -42.6615 0.841778 -0.437721 13.4619 -5.7833 1.32929 1.62634 -5.30054 9.73093 -14.4065 -7.90436 -1.37358 0.181212 0.979215 -154.777 0.583376 0.731634 4.02343 1.05347 1.2035 1.46066 -2.64191 -0.344521 -3.1698 6.7209 -5.23975 0.685804 0.273303 1.42753 0.514764 -92.8828 0.734129 -0.467151 8.71218 0.37236 1.20501 1.50012 -0.646327 10.2568 -6.11758 -1.7874 0.362192 0.601894 1.15542 -100.481 0.497098 0.733333
14 0.264274 -0.20822 0.0130139 1 -0.157888 -0.186413 -0.178897 0.655081 -0.0893794 0.256105 -0.852983 0.902713 -0.779254 0.573385 0.683555 0.124557 0.897462 -0.385553 0.105713 0.501792 -0.353369 0.0419872 -0.960432 -0.526957 -0.0915717 -0.818788 -0.0207848 -0.547774 0.166752 0.463269 3.96411 -3.1233 1.25976 2 -2.36832 -2.7962 -2.68346 9.82621 -1.34069 1.2561 0.147017 1.90271 0.220746 -42.6615 0.841778 -0.437721 13.4619 -5.7833 1.32929 1.62634 -5.30054 9.73093 -14.4065 -7.90436 -1.37358 0.181212 0.979215 -154.777 0.583376 0.731634 3.2689 0.58548 1.17654 1.50237 -2.16862 -0.560876 -3.14284 6.17691 -4.67813 0.740913 0.260669 1.48853 0.499478 -91.9726 0.735998 -0.466709 9.35027 0.0625103 1.23137 1.49992 -1.46271 10.469 -6.47293 -3.50711 0.754001 0.47186 1.19043 -118.612 0.44757 0.72723
15 0.264274 -0.20822 0.0130139 1 -0.157888 -0.186413 -0.178897 0.655081 -0.0893794 0.256105 -0.852983 0.902713 -0.779254 0.573385 0.683555 0.124557 0.897462 -0.385553 0.105713 0.501792 -0.353369 0.0419872 -0.960432 -0.526957 -0.0915717 -0.818788 -0.0207848 -0.547774 0.166752 0.463269 3.96411 -3.1233 1.25976 2 -2.36832 -2.7962 -2.68346 9.82621 -1.34069 1.2561 0.147017 1.90271 0.220746 -42.6615 0.841778 -0.437721 13.4619 -5.7833 1.32929 1.62634 -5.30054 9.73093 -14.4065 -7.90436 -1.37358 0.181212 0.979215 -154.777 0.583376 0.731634 2.97358 0.444271 1.23658 1.49017 -1.92123 -0.433997 -3.41991 6.87207 -4.47837 0.747572 0.250061 1.50373 0.570876 -86.969 0.740533 -0.445452 9.47171 -0.774348 1.23967 1.57498 -2.18615 10.2575 -8.6917 -3.72691 0.644367 0.448881 1.11776 -126.427 0.455817 0.709173
16 0.264274 -0.20822 0.0130139 1 -0.157888 -0.186413 -0.178897 0.655081 -0.0893794 0.256105 -0.852983 0.902713 -0.779254 0.573385 0.683555 0.124557 0.897462 -0.385553 0.105713 0.501792 -0.353369 0.0419872 -0.960432 -0.526957 -0.0915717 -0.818788 -0.0207848 -0.547774 0.166752 0.463269 3.96411 -3.1233 1.25976 2 -2.36832 -2.7962 -2.68346 9.82621 -1.34069 1.2561 0.147017 1.90271 0.220746 -42.6615 0.841778 -0.437721 13.4619 -5.7833 1.32929 1.62634 -5.30054 9.73093 -14.4065 -7.90436 -1.37358 0.181212 0.979215 -154.777 0.583376 0.731634 2.36199 0.245352 1.27565 1.5131 -1.87398 -0.702914 -3.3616 6.08083 -4.26997 0.761652 0.214361 1.49643 0.553959 -77.518 0.753581 -0.425231 9.96116 -1.79368 1.23795 1.55667 -2.98638 10.2396 -9.43684 -5.2136 0.0471171 0.44362 1.10796 -123.342 0.480425 0.695133
17 0.264274 -0.20822 0.0130139 1 -0.157888 -0.186413 -0.178897 0.655081 -0.0893794 0.256105 -0.852983 0.902713 -0.779254 0.573385 0.683555 0.124557 0.897462 -0.385553 0.105713 0.501792 -0.353369 0.0419872 -0.960432 -0.526957 -0.0915717 -0.818788 -0.0207848 -0.547774 0.166752 0.463269 3.96411 -3.1233 1.25976 2 -2.36832 -2.7962 -2.68346 9.82621 -1.34069 1.2561 0.147017 1.90271 0.220746 -42.6615 0.841778 -0.437721 13.4619 -5.7833 1.32929 1.62634 -5.30054 9.73093 -14.4065 -7.90436 -1.37358 0.181212 0.979215 -154.777 0.583376 0.731634 2.44297 -0.833988 1.25171 1.4994 -2.30794 -0.489948 -2.29859 7.83985 -4.04974 0.823777 0.231002 1.66027 0.532795 -83.7624 0.754337 -0.434494 10.6622 -3.10221 1.23086 1.57078 -3.24846 10.1841 -8.99445 -4.97387 -0.315697 0.434658 1.09352 -129.078 0.486297 0.725315
18 0.264274 -0.20822 0.0130139 1 -0.157888 -0.186413 -0.178897 0.655081 -0.0893794 0.256105 -0.852983 0.902713 -0.779254 0.573385 0.683555 0.124557 0.897462 -0.385553 0.105713 0.501792 -0.353369 0.0419872 -0.960432 -0.526957 -0.0915717 -0.818788 -0.0207848 -0.547774 0.166752 0.463269 3.96411 -3.1233 1.25976 2 -2.36832 -2.7962 -2.68346 9.82621 -1.34069 1.2561 0.147017 1.90271 0.220746 -42.6615 0.841778 -0.437721 13.4619 -5.7833 1.32929 1.62634 -5.30054 9.73093 -14.4065 -7.90436 -1.37358 0.181212 0.979215 -154.777 0.583376 0.731634 2.98269 -0.0962194 1.25137 1.53445 -2.99165 0.126465 -2.42412 9.03104 -4.60699 0.888457 0.23812 1.74453 0.557737 -86.2513 0.741561 -0.403044 10.5079 -3.29159 1.22706 1.59461 -3.37514 9.69222 -8.96399 -4.12472 -1.45178 0.484779 1.06174 -114.552 0.502753 0.695934
19 0.264274 -0.20822 0.0130139 1 -0.157888 -0.186413 -0.178897 0.655081 -0.0893794 0.256105 -0.852983 0.902713 -0.779254 0.573385 0.683555 0.124557 0.897462 -0.385553 0.105713 0.501792 -0.353369 0.0419872 -0.960432 -0.526957 -0.0915717 -0.818788 -0.0207848 -0.547774 0.166752 0.463269 3.96411 -3.1233 1.25976 2 -2.36832 -2.7962 -2.68346 9.82621 -1.34069 1.2561 0.147017 1.90271 0.220746 -42.6615 0.841778 -0.437721 13.4619 -5.7833 1.32929 1.62634 -5.30054 9.73093 -14.4065 -7.90436 -1.37358 0.181212 0.979215 -154.777 0.583376 0.731634 2.49829 0.69899 1.25082 1.59471 -2.13401 -0.792066 -2.12462 8.53125 -4.28402 0.780985 0.254141 1.73107 0.495188 -77.9743 0.757775 -0.37427 10.8108 -3.55082 1.20544 1.60428 -2.48585 9.87221 -9.20995 -5.5279 -1.90013 0.430471 1.04574 -123.397 0.451925 0.689828
20 0.264274 -0.20822 0.0130139 1 -0.157888 -0.186413 -0.178897 0.655081 -0.0893794 0.256105 -0.852983 0.902713 -0.779254 0.573385 0.683555 0.124557 0.897462 -0.385553 0.105713 0.501792 -0.353369 0.0419872 -0.960432 -0.526957 -0.0915717 -0.818788 -0.0207848 -0.547774 0.166752 0.463269 3.96411 -3.1233 1.25976 2 -2.36832 -2.7962 -2.68346 9.82621 -1.34069 1.2561 0.147017 1.90271 0.220746 -42.6615 0.841778 -0.437721 13.4619 -5.7833 1.32929 1.62634 -5.30054 9.73093 -14.4065 -7.90436 -1.37358 0.181212 0.979215 -154.777 0.583376 0.731634 2.23246 1.72152 1.2731 1.48097 -1.39376 -0.274546 -1.58472 8.59298 -4.17391 0.82901 0.232214 1.78112 0.436565 -81.6745 0.742438 -0.389983 10.1802 -3.77688 1.24704 1.61923 -2.25637 9.32771 -8.40804 -6.16886 -2.28378 0.332341 1.03696 -111.096 0.453318 0.694999
21 0.221917 -0.218895 -0.805166 -0.700209 -0.375084 0.144431 0.956518 0.74504 -0.043507 -0.302324 -0.179139 0.817961 0.34762 -0.96071 0.523565 0.0130994 0.734375 -0.195007 0.12589 0.880741 -0.581315 -0.522634 -0.876114 0.97224 -0.681286 -0.713257 0.114852 0.779609 -0.326129 0.404809 3.32876 -3.28342 0.646126 0.724843 -5.62627 2.16646 14.3478 11.1756 -0.652605 0.697676 0.820861 1.81796 1.34762 -196.071 0.761782 -0.49345 11.0156 -2.92511 1.34442 1.91056 -8.71973 6.62551 -13.1417 14.5836 -10.2193 0.286743 1.11485 -22.0391 0.336935 0.702405 3.04898 1.67816 1.27856 1.39989 -1.83014 -0.987606 -1.92304 8.78465 -3.13045 0.912 0.218381 1.82666 0.438697 -88.9456 0.735917 -0.369348 10.2172 -3.44976 1.2474 1.64177 -2.13977 8.96845 -8.65417 -5.16861 -3.16871 0.295392 1.05929 -102.444 0.45582 0.687174
