1.33 0.997051 0.971844 0.996717 0.975329 0.997702 0.971895 0.998134 0.971995 0.998413 0.974905 0.998787 0.972133 0.998616 0.972443 0.998951 0.975328 0.998847 0.972649 0.998399 0.972855 0.998599 0.975751 0.998038 0.973091 0.99737 0.973048 0.997129 0.97603 0.995727 0.973318 0.995583 0.972785 0.993538 0.975928 0.991749 0.97256 0.745661 0.13386 0.780681 0.134791
1.37 0.996996 0.973552 0.996705 0.976844 0.997668 0.973599 0.998086 0.973667 0.998366 0.97642 0.998738 0.973792 0.998564 0.974056 0.998906 0.976788 0.998797 0.974245 0.998331 0.974408 0.998538 0.977156 0.99795 0.974627 0.997257 0.97455 0.996993 0.977384 0.995517 0.974803 0.995394 0.974262 0.993203 0.977255 0.991311 0.974053 0.735337 0.139868 0.771382 0.139281
1.41 0.996938 0.975057 0.99669 0.978177 0.997632 0.975101 0.998037 0.975141 0.998318 0.977755 0.99869 0.975256 0.998512 0.975481 0.998861 0.978077 0.998746 0.975654 0.998263 0.975782 0.998476 0.978396 0.997859 0.975984 0.997142 0.975879 0.996854 0.978581 0.995304 0.976118 0.995202 0.975571 0.992861 0.978429 0.990865 0.975376 0.726726 0.145526 0.763671 0.143328
1.45 0.996879 0.976388 0.996675 0.979354 0.997596 0.976428 0.997988 0.976447 0.99827 0.978936 0.99864 0.976552 0.99846 0.976743 0.998814 0.979217 0.998694 0.976904 0.998194 0.977 0.998413 0.979495 0.997767 0.977189 0.997025 0.977059 0.996713 0.979643 0.995086 0.977285 0.995006 0.976733 0.992514 0.979471 0.990411 0.976552 0.719605 0.15087 0.75736 0.146985
1.49 0.996819 0.977568 0.996658 0.980397 0.99756 0.977606 0.997938 0.977606 0.998222 0.979983 0.998591 0.977703 0.998407 0.977865 0.998767 0.98023 0.998641 0.978015 0.998123 0.978084 0.998348 0.980472 0.997673 0.978261 0.996906 0.97811 0.996569 0.980588 0.994866 0.978324 0.994807 0.977768 0.992161 0.980399 0.989949 0.977601 0.713758 0.15594 0.752255 0.150301
1.53 0.996759 0.978619 0.996641 0.981324 0.997524 0.978654 0.997888 0.978639 0.998175 0.980916 0.998541 0.978729 0.998355 0.978866 0.998719 0.981133 0.998587 0.979006 0.998053 0.979051 0.998282 0.981343 0.997578 0.979218 0.996785 0.979048 0.996424 0.981431 0.994642 0.979253 0.994606 0.978693 0.991803 0.981228 0.98948 0.978538 0.708986 0.160773 0.748178 0.153324
1.57 0.996699 0.979558 0.996623 0.982151 0.997488 0.979589 0.997838 0.979562 0.998128 0.981748 0.998492 0.979646 0.998302 0.979761 0.99867 0.98194 0.998533 0.979892 0.997982 0.979917 0.998215 0.982123 0.997481 0.980074 0.996664 0.979888 0.996276 0.982185 0.994416 0.980085 0.994402 0.979521 0.99144 0.98197 0.989006 0.979378 0.705113 0.165405 0.744964 0.156096
1.61 0.99664 0.980398 0.996606 0.98289 0.997453 0.980427 0.997787 0.980389 0.998082 0.982494 0.998443 0.980468 0.998249 0.980564 0.998621 0.982663 0.998477 0.980687 0.99791 0.980693 0.998146 0.982822 0.997383 0.980842 0.996541 0.980641 0.996126 0.982862 0.994187 0.980831 0.994195 0.980264 0.991074 0.982636 0.988527 0.980133 0.701985 0.169869 0.742472 0.158652
1.65 0.996583 0.981152 0.996589 0.983553 0.997418 0.981179 0.997737 0.981132 0.998037 0.983163 0.998394 0.981206 0.998196 0.981285 0.998572 0.983312 0.998421 0.981401 0.997838 0.981392 0.998077 0.98345 0.997284 0.981534 0.996417 0.98132 0.995975 0.983471 0.993956 0.981504 0.993986 0.980932 0.990704 0.983236 0.988043 0.980812 0.699473 0.174191 0.740578 0.161025
1.69 0.996528 0.98183 0.996572 0.98415 0.997385 0.981855 0.997686 0.981801 0.997994 0.983765 0.998345 0.98187 0.998143 0.981935 0.998522 0.983898 0.998364 0.982045 0.997766 0.982022 0.998006 0.984016 0.997183 0.982157 0.996292 0.981931 0.995822 0.98402 0.993723 0.98211 0.993776 0.981535 0.990331 0.983776 0.987555 0.981425 0.697469 0.178397 0.739176 0.163241
