50.005 0
50.055 2.79866e-05
50.105 2.66136e-05
50.155 2.5729e-05
50.205 2.5428e-05
50.255 2.57811e-05
50.305 2.52929e-05
50.355 2.32883e-05
50.405 2.16001e-05
50.455 2.05717e-05
50.505 2.032e-05
50.555 2.07548e-05
50.605 2.17098e-05
50.655 2.30213e-05
50.705 2.45671e-05
50.755 2.62726e-05
50.805 2.80741e-05
50.855 2.98752e-05
50.905 3.15779e-05
50.955 3.31988e-05
51.005 3.49282e-05
51.055 3.69881e-05
51.105 3.93737e-05
51.155 4.17905e-05
51.205 4.3856e-05
51.255 4.53044e-05
51.305 4.60469e-05
51.355 4.61251e-05
51.405 4.5635e-05
51.455 4.46714e-05
51.505 4.33279e-05
51.555 4.17325e-05
51.605 4.00901e-05
51.655 3.87198e-05
51.705 3.80775e-05
51.755 3.86761e-05
51.805 4.07013e-05
51.855 4.35071e-05
51.905 4.59677e-05
51.955 4.73423e-05
52.005 4.74398e-05
52.055 4.63803e-05
52.105 4.40038e-05
52.155 4.10822e-05
52.205 3.79943e-05
52.255 3.50012e-05
52.305 3.22947e-05
52.355 2.99653e-05
52.405 2.80328e-05
52.455 2.64966e-05
52.505 2.5384e-05
52.555 2.47732e-05
52.605 2.47662e-05
52.655 2.54103e-05
52.705 2.45655e-05
52.755 2.28758e-05
52.805 2.15119e-05
52.855 2.08083e-05
52.905 2.08386e-05
52.955 2.14954e-05
53.005 2.26099e-05
53.055 2.40234e-05
53.105 2.56222e-05
53.155 2.73334e-05
53.205 2.90851e-05
53.255 3.0777e-05
53.305 3.23374e-05
53.355 3.38339e-05
53.405 3.54888e-05
53.455 3.74939e-05
53.505 3.9773e-05
53.555 4.19866e-05
53.605 4.37582e-05
53.655 4.4854e-05
53.705 4.52181e-05
53.755 4.49209e-05
53.805 4.40821e-05
53.855 4.28153e-05
53.905 4.12263e-05
53.955 3.9446e-05
54.005 3.76799e-05
54.055 3.62567e-05
54.105 3.56517e-05
54.155 3.63643e-05
54.205 3.84566e-05
54.255 4.11528e-05
54.305 4.33971e-05
54.355 4.46e-05
54.405 4.46517e-05
54.455 4.36895e-05
54.505 4.14738e-05
54.555 3.89468e-05
54.605 3.63163e-05
54.655 3.38205e-05
54.705 3.16146e-05
54.755 2.97624e-05
54.805 2.82716e-05
54.855 2.71484e-05
54.905 2.64446e-05
54.955 2.62647e-05
55.005 2.67198e-05
55.055 2.78333e-05
55.105 2.67325e-05
55.155 2.54187e-05
55.205 2.4491e-05
55.255 2.4217e-05
55.305 2.45938e-05
55.355 2.54651e-05
55.405 2.66406e-05
55.455 2.79634e-05
55.505 2.9337e-05
55.555 3.07076e-05
55.605 3.20185e-05
55.655 3.3197e-05
55.705 3.42303e-05
55.755 3.5259e-05
55.805 3.6541e-05
55.855 3.82318e-05
55.905 4.01826e-05
55.955 4.20204e-05
56.005 4.33867e-05
56.055 4.40851e-05
56.105 4.40927e-05
56.155 4.34959e-05
56.205 4.24103e-05
56.255 4.09322e-05
56.305 3.91467e-05
56.355 3.71804e-05
56.405 3.52648e-05
56.455 3.37895e-05
56.505 3.32989e-05
56.555 3.42901e-05
56.605 3.66823e-05
56.655 3.95788e-05
56.705 4.19903e-05
56.755 4.343e-05
56.805 4.38223e-05
56.855 4.3267e-05
56.905 4.15318e-05
56.955 3.96086e-05
57.005 3.75991e-05
57.055 3.57091e-05
57.105 3.40564e-05
57.155 3.26802e-05
57.205 3.15844e-05
57.255 3.07947e-05
57.305 3.03933e-05
57.355 3.05086e-05
57.405 3.12532e-05
57.455 3.23513e-05
57.505 3.06891e-05
57.555 2.92947e-05
57.605 2.83697e-05
57.655 2.81003e-05
57.705 2.84153e-05
57.755 2.91295e-05
57.805 3.00557e-05
57.855 3.10612e-05
57.905 3.20785e-05
57.955 3.30763e-05
58.005 3.40113e-05
58.055 3.48319e-05
58.105 3.55638e-05
58.155 3.63854e-05
58.205 3.75474e-05
58.255 3.91297e-05
58.305 4.08931e-05
58.355 4.24241e-05
58.405 4.33787e-05
58.455 4.36045e-05
58.505 4.31345e-05
58.555 4.21068e-05
58.605 4.0672e-05
58.655 3.89469e-05
58.705 3.70401e-05
58.755 3.51237e-05
58.805 3.34939e-05
58.855 3.25989e-05
58.905 3.29935e-05
58.955 3.50614e-05
59.005 3.84701e-05
59.055 4.21639e-05
59.105 4.51952e-05
59.155 4.71519e-05
59.205 4.79881e-05
59.255 4.76034e-05
59.305 4.62057e-05
59.355 4.44224e-05
59.405 4.24236e-05
59.455 4.04203e-05
59.505 3.85454e-05
59.555 3.6866e-05
59.605 3.54249e-05
59.655 3.42893e-05
59.705 3.3576e-05
59.755 3.34272e-05
59.805 3.39434e-05
59.855 3.38179e-05
59.905 3.15878e-05
59.955 2.97485e-05
60.005 2.8598e-05
60.055 2.82306e-05
60.105 2.84929e-05
60.155 2.91479e-05
60.205 2.99798e-05
60.255 3.08478e-05
60.305 3.16924e-05
60.355 3.24969e-05
60.405 3.32338e-05
60.455 3.38701e-05
60.505 3.44554e-05
60.555 3.51814e-05
60.605 3.62674e-05
60.655 3.77165e-05
60.705 3.92378e-05
60.755 4.04541e-05
60.805 4.1129e-05
60.855 4.1242e-05
60.905 4.09299e-05
60.955 4.03649e-05
61.005 3.96531e-05
61.055 3.88286e-05
61.105 3.7936e-05
61.155 3.71191e-05
61.205 3.66685e-05
61.255 3.7029e-05
61.305 3.87128e-05
61.355 4.19368e-05
61.405 4.60888e-05
61.455 4.99691e-05
61.505 5.26915e-05
61.555 5.39464e-05
61.605 5.37802e-05
61.655 5.19826e-05
61.705 4.9244e-05
61.755 4.60564e-05
61.805 4.27245e-05
61.855 3.95241e-05
61.905 3.66257e-05
61.955 3.41153e-05
62.005 3.2037e-05
62.055 3.04427e-05
62.105 2.9415e-05
62.155 2.90502e-05
62.205 2.93941e-05
62.255 2.82443e-05
62.305 2.58938e-05
62.355 2.40111e-05
62.405 2.28928e-05
62.455 2.25656e-05
62.505 2.28673e-05
62.555 2.35944e-05
62.605 2.45792e-05
62.655 2.57226e-05
62.705 2.69877e-05
62.755 2.83543e-05
62.805 2.97647e-05
62.855 3.11523e-05
62.905 3.25517e-05
62.955 3.41508e-05
63.005 3.61364e-05
63.055 3.84505e-05
63.105 4.07704e-05
63.155 4.27331e-05
63.205 4.41215e-05
63.255 4.48967e-05
63.305 4.51261e-05
63.355 4.48886e-05
63.405 4.42308e-05
63.455 4.31998e-05
63.505 4.19063e-05
63.555 4.05733e-05
63.605 3.95593e-05
63.655 3.93573e-05
63.705 4.04784e-05
63.755 4.30149e-05
63.805 4.61922e-05
63.855 4.88593e-05
63.905 5.03284e-05
63.955 5.04503e-05
64.005 4.93631e-05
64.055 4.6806e-05
64.105 4.37321e-05
64.155 4.04345e-05
64.205 3.71956e-05
64.255 3.42252e-05
64.305 3.16341e-05
64.355 2.94604e-05
64.405 2.77167e-05
64.455 2.64361e-05
64.505 2.5691e-05
64.555 2.55718e-05
64.605 2.61044e-05
64.655 2.45412e-05
64.705 2.25244e-05
64.755 2.09479e-05
64.805 2.01056e-05
64.855 2.00224e-05
64.905 2.05692e-05
64.955 2.15768e-05
65.005 2.28975e-05
65.055 2.44331e-05
65.105 2.61272e-05
65.155 2.79196e-05
65.205 2.97133e-05
65.255 3.14319e-05
65.305 3.31383e-05
65.355 3.50443e-05
65.405 3.73101e-05
65.455 3.98195e-05
65.505 4.22213e-05
65.555 4.41607e-05
65.605 4.54369e-05
65.655 4.60174e-05
65.705 4.59722e-05
65.755 4.53975e-05
65.805 4.43816e-05
65.855 4.30213e-05
65.905 4.1467e-05
65.955 3.9963e-05
66.005 3.888e-05
66.055 3.87161e-05
66.105 3.99349e-05
66.155 4.2464e-05
66.205 4.53803e-05
66.255 4.75976e-05
66.305 4.8568e-05
66.355 4.82274e-05
66.405 4.67615e-05
66.455 4.38823e-05
66.505 4.07368e-05
66.555 3.74959e-05
66.605 3.44239e-05
66.655 3.16846e-05
66.705 2.93452e-05
66.755 2.74164e-05
66.805 2.59044e-05
66.855 2.48521e-05
66.905 2.43455e-05
66.955 2.44712e-05
67.005 2.52211e-05
67.055 2.32921e-05
67.105 2.15379e-05
67.155 2.0241e-05
67.205 1.96574e-05
67.255 1.97883e-05
67.305 2.05053e-05
67.355 2.16488e-05
67.405 2.30821e-05
67.455 2.47151e-05
67.505 2.64856e-05
67.555 2.8316e-05
67.605 3.0102e-05
67.655 3.17961e-05
67.705 3.35086e-05
67.755 3.54658e-05
67.805 3.77788e-05
67.855 4.02623e-05
67.905 4.25359e-05
67.955 4.42579e-05
68.005 4.52499e-05
68.055 4.5499e-05
68.105 4.50943e-05
68.155 4.41559e-05
68.205 4.28008e-05
68.255 4.11534e-05
68.305 3.9382e-05
68.355 3.77437e-05
68.405 3.66232e-05
68.455 3.65261e-05
68.505 3.78549e-05
68.555 4.03676e-05
68.605 4.30576e-05
68.655 4.49633e-05
68.705 4.56807e-05
68.755 4.52158e-05
68.805 4.36316e-05
68.855 4.10232e-05
68.905 3.82146e-05
68.955 3.5392e-05
69.005 3.27764e-05
69.055 3.04904e-05
69.105 2.85747e-05
69.155 2.70328e-05
69.205 2.58834e-05
69.255 2.51959e-05
69.305 2.508e-05
69.355 2.5625e-05
69.405 2.61453e-05
69.455 2.46218e-05
69.505 2.32924e-05
69.555 2.24743e-05
69.605 2.23522e-05
69.655 2.28712e-05
69.705 2.38677e-05
69.755 2.51642e-05
69.805 2.6623e-05
69.855 2.81575e-05
69.905 2.97054e-05
69.955 3.11865e-05
70.005 3.25225e-05
70.055 3.37333e-05
70.105 3.50068e-05
70.155 3.65934e-05
70.205 3.85567e-05
70.255 4.06524e-05
70.305 4.24907e-05
70.355 4.37614e-05
70.405 4.4328e-05
70.455 4.42075e-05
70.505 4.34997e-05
70.555 4.23175e-05
70.605 4.07599e-05
70.655 3.89331e-05
70.705 3.69998e-05
70.755 3.52337e-05
70.805 3.40647e-05
70.855 3.40389e-05
70.905 3.55081e-05
70.955 3.80817e-05
71.005 4.07291e-05
71.055 4.2624e-05
71.105 4.34636e-05
71.155 4.32748e-05
71.205 4.19614e-05
71.255 3.99601e-05
71.305 3.77649e-05
71.355 3.55865e-05
71.405 3.36093e-05
71.455 3.19221e-05
71.505 3.05432e-05
71.555 2.94731e-05
71.605 2.87491e-05
71.655 2.84702e-05
71.705 2.87669e-05
71.755 2.97233e-05
71.805 2.98361e-05
71.855 2.84661e-05
71.905 2.73241e-05
71.955 2.67352e-05
72.005 2.67912e-05
72.055 2.73718e-05
72.105 2.82863e-05
72.155 2.93632e-05
72.205 3.04927e-05
72.255 3.16211e-05
72.305 3.27088e-05
72.355 3.36958e-05
72.405 3.45417e-05
72.455 3.53275e-05
72.505 3.62854e-05
72.555 3.76508e-05
72.605 3.94024e-05
72.655 4.12283e-05
72.705 4.27265e-05
72.755 4.36152e-05
72.805 4.37977e-05
72.855 4.33239e-05
72.905 4.23077e-05
72.955 4.08574e-05
73.005 3.90634e-05
73.055 3.70445e-05
73.105 3.50121e-05
73.155 3.33209e-05
73.205 3.2481e-05
73.255 3.30555e-05
73.305 3.52602e-05
73.355 3.8479e-05
73.405 4.16223e-05
73.455 4.39525e-05
73.505 4.52329e-05
73.555 4.55091e-05
73.605 4.45455e-05
73.655 4.30381e-05
73.705 4.12654e-05
73.755 3.94345e-05
73.805 3.77058e-05
73.855 3.61582e-05
73.905 3.48205e-05
73.955 3.372e-05
74.005 3.29308e-05
74.055 3.25826e-05
74.105 3.28184e-05
74.155 3.37084e-05
74.205 3.26971e-05
74.255 3.08483e-05
74.305 2.94073e-05
74.355 2.86675e-05
74.405 2.86377e-05
74.455 2.91409e-05
74.505 2.99583e-05
74.555 3.09099e-05
74.605 3.18874e-05
74.655 3.28455e-05
74.705 3.37505e-05
74.755 3.45501e-05
74.805 3.52254e-05
74.855 3.58891e-05
74.905 3.67817e-05
74.955 3.80792e-05
75.005 3.96678e-05
75.055 4.11754e-05
75.105 4.22216e-05
75.155 4.26041e-05
75.205 4.23332e-05
75.255 4.15563e-05
75.305 4.04457e-05
75.355 3.91205e-05
75.405 3.76634e-05
75.455 3.61939e-05
75.505 3.49396e-05
75.555 3.42696e-05
75.605 3.46825e-05
75.655 3.66534e-05
75.705 4.01638e-05
75.755 4.43343e-05
75.805 4.80195e-05
75.855 5.05589e-05
75.905 5.17796e-05
75.955 5.177e-05
76.005 5.01469e-05
76.055 4.79624e-05
76.105 4.53917e-05
76.155 4.27127e-05
76.205 4.01363e-05
76.255 3.77864e-05
76.305 3.57286e-05
76.355 3.40194e-05
76.405 3.27482e-05
76.455 3.20395e-05
76.505 3.20099e-05
76.555 3.26806e-05
76.605 3.04052e-05
76.655 2.81959e-05
76.705 2.6591e-05
76.755 2.58003e-05
76.805 2.57402e-05
76.855 2.61891e-05
76.905 2.69226e-05
76.955 2.77808e-05
77.005 2.86884e-05
77.055 2.96303e-05
77.105 3.05897e-05
77.155 3.15238e-05
77.205 3.2408e-05
77.255 3.33804e-05
77.305 3.46735e-05
77.355 3.64157e-05
77.405 3.84382e-05
77.455 4.03755e-05
77.505 4.19105e-05
77.555 4.2908e-05
77.605 4.3395e-05
77.655 4.34612e-05
77.705 4.3167e-05
77.755 4.25305e-05
77.805 4.15915e-05
77.855 4.04827e-05
77.905 3.94698e-05
77.955 3.89619e-05
78.005 3.94801e-05
78.055 4.14419e-05
78.105 4.46314e-05
78.155 4.80105e-05
78.205 5.0517e-05
78.255 5.1675e-05
78.305 5.14659e-05
78.355 5.00263e-05
78.405 4.71458e-05
78.455 4.39766e-05
78.505 4.06702e-05
78.555 3.75041e-05
78.605 3.46582e-05
78.655 3.22143e-05
78.705 3.01952e-05
78.755 2.86151e-05
78.805 2.75233e-05
78.855 2.70113e-05
78.905 2.71689e-05
78.955 2.75969e-05
79.005 2.531e-05
79.055 2.34355e-05
79.105 2.21832e-05
79.155 2.17324e-05
79.205 2.20095e-05
79.255 2.28355e-05
79.305 2.40236e-05
79.355 2.54317e-05
79.405 2.6977e-05
79.455 2.86096e-05
79.505 3.02593e-05
79.555 3.18314e-05
79.605 3.33034e-05
79.655 3.48232e-05
79.705 3.66339e-05
79.755 3.88212e-05
79.805 4.11642e-05
79.855 4.32841e-05
79.905 4.48789e-05
79.955 4.58219e-05
80.005 4.61338e-05
80.055 4.5896e-05
80.105 4.51835e-05
80.155 4.40609e-05
80.205 4.26228e-05
80.255 4.10445e-05
80.305 3.96162e-05
80.355 3.8767e-05
80.405 3.90279e-05
80.455 4.07533e-05
80.505 4.35671e-05
80.555 4.63794e-05
80.605 4.82635e-05
80.655 4.88719e-05
80.705 4.82391e-05
80.755 4.63228e-05
80.805 4.34498e-05
80.855 4.03127e-05
80.905 3.71476e-05
80.955 3.4198e-05
81.005 3.16041e-05
81.055 2.94183e-05
81.105 2.76476e-05
81.155 2.6305e-05
81.205 2.54466e-05
81.255 2.51657e-05
81.305 2.55363e-05
81.355 2.53733e-05
81.405 2.34531e-05
81.455 2.18107e-05
81.505 2.07875e-05
81.555 2.05293e-05
81.605 2.096e-05
81.655 2.19155e-05
81.705 2.32265e-05
81.755 2.47638e-05
81.805 2.64483e-05
