0 0.009454253364 0.0004130624196 3.174258908e-06
1 0.009454253364 0.0004534764488 3.549642542e-06
2 0.009454253364 0.0005895574075 4.736022853e-06
3 0.009454253364 0.0002700595051 2.479284574e-06
4 0.01519939662 0.0009655397592 1.108755991e-05
5 0.03369852403 0.001728028917 3.79290042e-05
6 0.03369852403 0.003704340217 8.082789067e-05
7 0.03369852403 0.001918868981 3.863054872e-05
8 0.03369852403 0.002041897456 5.34307024e-05
9 0.03369852403 0.001811989758 3.730907589e-05
10 0.03563951684 0.002739062141 7.089986064e-05
11 0.03563951684 0.003922494496 8.948495802e-05
12 0.03563951684 0.004000606049 8.435618592e-05
13 0.03563951684 0.004487479992 9.931631622e-05
14 0.03563951684 0.004343848493 9.074042947e-05
15 0.03563951684 0.004456997324 0.000103173358
16 0.03563951684 0.005654871035 0.0001023989676
17 0.03563951684 0.006357657919 0.0001246079363
18 0.03563951684 0.006368410608 0.0001049829259
19 0.03563951684 0.004868982793 8.143467457e-05
20 0.03563951684 0.006340454079 0.0001176651952
21 0.1016704798 0.008253233345 0.0003615384889
22 0.1016704798 0.01062675747 0.0005302220111
23 0.1016704798 0.007046381855 0.0003332542587
24 0.1016704798 0.004562153035 0.0002992751218
25 0.1016704798 0.007208117702 0.000490404616
26 0.1016704798 0.006740969016 0.0004375454385
27 0.1016704798 0.004349998225 0.0002892422587
28 0.1016704798 0.004033694021 0.0002882702861
29 0.1016704798 0.00374023302 0.0002882516185
30 0.1016704798 0.005309901532 0.0003196623965
31 0.1016704798 0.005495400897 0.0003197513668
32 0.1016704798 0.007603987301 0.0004451885447
33 0.1016704798 0.009090553528 0.0005032896274
34 0.1016704798 0.009131197496 0.0005066027445
35 0.1777470267 0.01530016287 0.001412780381
36 0.1777470267 0.01255199891 0.001652392886
