-0.00445939 -0.0140394 -0.00887615 -0.0124834 -0.0224896 0.00689195 0.0294915 0.0037151 -0.00589328 -0.00423827 -0.00136918 4.21711e-05 0.000313104 0.000182582 4.37598e-05 -1.20196e-05 -1.85147e-05 -5.94491e-06 -5.25134e-07 1.19799e-06 7.88135e-07 2.75388e-08 -9.8596e-08
-0.00542052 -0.0161753 -0.0104632 -0.0143079 -0.0250957 0.00697731 0.0331134 0.00530491 -0.00646351 -0.00497934 -0.00173068 -2.47988e-05 0.000354417 0.000225353 6.15315e-05 -1.04732e-05 -2.15095e-05 -8.73473e-06 -9.64163e-07 1.32653e-06 1.03194e-06 7.19629e-08 -6.34606e-08
-0.00648926 -0.0184685 -0.0121877 -0.0162542 -0.0278109 0.00694765 0.03688 0.00713388 -0.00701029 -0.005775 -0.00214231 -0.000113447 0.000393715 0.000272846 8.37791e-05 -8.29846e-06 -2.41866e-05 -1.18616e-05 -1.81716e-06 1.49309e-06 1.26741e-06 2.26506e-07 -1.30674e-07
-0.00766817 -0.02092 -0.0140507 -0.0183223 -0.0306346 0.00679428 0.0407875 0.00920586 -0.00752645 -0.00662359 -0.00260448 -0.000226289 0.000429857 0.000325317 0.000109971 -4.16861e-06 -2.70614e-05 -1.55294e-05 -2.9576e-06 1.77464e-06 1.4079e-06 3.89923e-07 -1.06855e-07
-0.00895986 -0.0235308 -0.0160532 -0.0205132 -0.0335673 0.00651405 0.044829 0.0115238 -0.00800564 -0.00752004 -0.0031202 -0.000364918 0.000461679 0.000382224 0.000140695 2.49409e-06 -3.17186e-05 -1.78524e-05 -5.01348e-06 2.0023e-06 1.57416e-06 5.94716e-07 -3.59353e-08
-0.0103672 -0.0263026 -0.0181965 -0.0228281 -0.0366109 0.00610343 0.0489999 0.0140907 -0.00844104 -0.00846392 -0.00368836 -0.000531761 0.000488231 0.000443042 0.000175913 1.09434e-05 -3.42528e-05 -2.26115e-05 -6.46517e-06 1.68547e-06 1.9495e-06 8.87345e-07 -5.10063e-08
-0.0118931 -0.029237 -0.0204821 -0.0252685 -0.0397669 0.00555852 0.0532969 0.0169087 -0.00882774 -0.00945113 -0.00430951 -0.000728331 0.000496252 0.000530738 0.000201605 2.36146e-05 -3.58986e-05 -2.76531e-05 -8.65181e-06 1.36814e-06 2.43869e-06 1.08121e-06 1.30221e-08
-0.0135411 -0.0323361 -0.0229117 -0.0278362 -0.0430376 0.00487607 0.0577176 0.0199798 -0.0091607 -0.010479 -0.00498476 -0.000956535 0.000512687 0.000587289 0.000253993 3.65699e-05 -3.85107e-05 -3.24826e-05 -1.11741e-05 7.87766e-07 2.94252e-06 1.40411e-06 1.2325e-08
-0.0153147 -0.0356021 -0.0254872 -0.0305332 -0.0464257 0.00405367 0.0622601 0.0233056 -0.00943511 -0.0115445 -0.00571344 -0.0012179 0.000516856 0.000651817 0.000307993 5.31508e-05 -3.99704e-05 -3.80494e-05 -1.4272e-05 2.47072e-07 3.3874e-06 1.69188e-06 2.18348e-07
-0.0172175 -0.0390374 -0.0282109 -0.0333621 -0.049934 0.00308866 0.0669232 0.0268876 -0.00964684 -0.0126447 -0.00649571 -0.00151368 0.000508401 0.000721362 0.000365412 7.32588e-05 -4.03375e-05 -4.40959e-05 -1.77542e-05 -5.81775e-07 3.81361e-06 2.15545e-06 2.37913e-07
-0.0192536 -0.0426449 -0.0310853 -0.0363253 -0.0535659 0.00197876 0.071706 0.0307273 -0.00979156 -0.013777 -0.00733116 -0.00184504 0.000486285 0.000794215 0.000427065 9.69806e-05 -3.93143e-05 -5.05979e-05 -2.17496e-05 -1.59965e-06 4.08597e-06 2.71922e-06 3.65821e-07
