50.005 -4.2686 -6.33283 -5.04663 -4.52923 -4.55258 -4.93745 -3.21131 0.822929 2.32102 1.45878 1.12673 1.12802 -0.867833 -4.71165 -6.43066 -7.22726 -9.1396 -9.82207 -9.44533 -7.76597 -4.83749 -3.6118 -3.94053
50.055 -4.44893 -6.53979 -5.21679 -4.80884 -5.09952 -5.53634 -3.67016 0.419565 1.83814 1.13417 1.41985 1.77553 -0.23606 -4.06992 -5.82585 -6.79194 -9.0649 -10.0268 -9.73978 -8.01891 -4.94687 -3.6425 -3.90389
50.105 -4.62172 -6.71846 -5.35112 -5.0181 -5.52031 -5.98099 -4.09524 -0.134061 1.16499 0.70524 1.6898 2.40839 0.37228 -3.47301 -5.29929 -6.39358 -8.88481 -10.0892 -9.94675 -8.2413 -5.10316 -3.73004 -3.8742
50.155 -4.77955 -6.86159 -5.44335 -5.15959 -5.83612 -6.31119 -4.49672 -0.801194 0.354144 0.218909 1.93623 2.98946 0.928605 -2.93047 -4.85753 -6.05403 -8.62823 -10.0283 -10.0771 -8.43733 -5.30411 -3.87741 -3.86964
50.205 -4.91679 -6.96887 -5.49893 -5.24944 -6.05295 -6.55779 -4.89006 -1.53728 -0.528318 -0.283951 2.14051 3.47452 1.40499 -2.43143 -4.469 -5.75288 -8.30815 -9.87621 -10.1623 -8.62355 -5.53865 -4.07295 -3.89819
50.255 -5.03059 -7.04568 -5.53261 -5.3177 -6.18487 -6.70125 -5.27661 -2.32078 -1.42782 -0.773953 2.27591 3.8184 1.77751 -1.94917 -4.08039 -5.44897 -7.92751 -9.66145 -10.2287 -8.81369 -5.79773 -4.30604 -3.96454
50.305 -5.11717 -7.09361 -5.55128 -5.38049 -6.2869 -6.76676 -5.61959 -3.10875 -2.29965 -1.23913 2.3129 3.98242 2.03154 -1.4473 -3.62613 -5.08608 -7.47439 -9.39888 -10.291 -9.02134 -6.0856 -4.57957 -4.07968
50.355 -5.17527 -7.11524 -5.55933 -5.44454 -6.38067 -6.79375 -5.91719 -3.85518 -3.09906 -1.67452 2.22124 3.93504 2.15692 -0.894905 -3.04398 -4.60493 -6.92254 -9.07913 -10.3404 -9.25592 -6.4247 -4.91245 -4.26215
50.405 -5.20419 -7.11172 -5.55646 -5.50695 -6.47426 -6.80834 -6.17456 -4.52623 -3.79236 -2.09326 1.96101 3.64319 2.12987 -0.29041 -2.29715 -3.96491 -6.24337 -8.66305 -10.3265 -9.51493 -6.85053 -5.32621 -4.52583
50.455 -5.20115 -7.07986 -5.53601 -5.55754 -6.56231 -6.81566 -6.39084 -5.11498 -4.39799 -2.54203 1.50786 3.10217 1.92421 0.314303 -1.41457 -3.16044 -5.41557 -8.11321 -10.2042 -9.77627 -7.34913 -5.8083 -4.86278
50.505 -5.1661 -7.01614 -5.4913 -5.58866 -6.64169 -6.81536 -6.50966 -5.61053 -4.9714 -3.05728 0.867959 2.33817 1.53672 0.853539 -0.479751 -2.25011 -4.46041 -7.41353 -9.93396 -9.99545 -7.87804 -6.3249 -5.25133
50.555 -5.10156 -6.91373 -5.41066 -5.5889 -6.70824 -6.81233 -6.54236 -5.98667 -5.50374 -3.62879 0.0702507 1.38875 0.986615 1.28344 0.421129 -1.31938 -3.42518 -6.57258 -9.49478 -10.1202 -8.38847 -6.84444 -5.67189
50.605 -5.00878 -6.76652 -5.28686 -5.55577 -6.76975 -6.81694 -6.52051 -6.18389 -5.93497 -4.25221 -0.852177 0.308188 0.320834 1.58673 1.21607 -0.453118 -2.38307 -5.63237 -8.89506 -10.1033 -8.83068 -7.34008 -6.10579
50.655 -4.88571 -6.56203 -5.10496 -5.47894 -6.82942 -6.84208 -6.48731 -6.2612 -6.18351 -4.83631 -1.8524 -0.839569 -0.404306 1.75767 1.8495 0.288625 -1.39143 -4.64406 -8.17143 -9.92465 -9.16261 -7.79328 -6.53945
50.705 -4.71876 -6.27382 -4.83586 -5.33743 -6.89017 -6.9029 -6.47266 -6.28897 -6.30942 -5.32775 -2.82923 -1.95727 -1.12278 1.78586 2.26789 0.864403 -0.458199 -3.60436 -7.34731 -9.58819 -9.35808 -8.20012 -6.97966
